address,bedrooms,bathrooms,sqft,source,origin_url,longitude,latitude,elevation,year_built,garage,level,luxurious,dist_to_park,ptl_id,transaction_type,price,transaction_status,days_on_market,date_closed,date_listed,neighborhood,nid,shapefile_source
"3342 E Mercer Ln, Phoenix, AZ 85028",3,2,2001,zillow_ph,http://www.zillow.com/homedetails/3342-E-Mercer-Ln-Phoenix-AZ-85028/7818386_zpid/,-112.009,33.5846,432.556,,,1,,,2286,rental,4500,open,,,2015-08-25,Paradise Valley,288,PH
"3901 W Park St, Phoenix, AZ 85041",3,2,1881,zillow_ph,http://www.zillow.com/homedetails/3901-W-Park-St-Phoenix-AZ-85041/55258382_zpid/,-112.143,33.3802,319.371,,,1,,,2287,rental,1075,open,,,2015-08-25,Laveen,158,PH
"7035 N Barbados Pl, Phoenix, AZ 85021",3,2,1625,zillow_ph,http://www.zillow.com/homedetails/7035-N-Barbados-Pl-Phoenix-AZ-85021/7792432_zpid/,-112.081,33.5401,360.806,,,1,,,2288,rental,1550,open,,,2015-08-25,Alahambra,201,PH
"4408 E Pershing Ave, Phoenix, AZ 85032",3,2,2007,zillow_ph,http://www.zillow.com/homedetails/4408-E-Pershing-Ave-Phoenix-AZ-85032/7822971_zpid/,-111.986,33.6069,427.015,,,1,,,2289,rental,1475,open,,,2015-08-25,Paradise Valley,288,PH
"5336 W El Cortez Trl, Phoenix, AZ 85083",3,2,2492,zillow_ph,http://www.zillow.com/homedetails/5336-W-El-Cortez-Trl-Phoenix-AZ-85083/71606881_zpid/,-112.175,33.718,437.481,,,1,,,2290,rental,1895,open,,,2015-08-25,Deer Valley,307,PH
"850 W Solano Dr, Phoenix, AZ 85013",4,2,2400,zillow_ph,http://www.zillow.com/homedetails/850-W-Solano-Dr-Phoenix-AZ-85013/7775560_zpid/,-112.085,33.5215,350.919,,,1,,,2292,rental,2675,open,,,2015-08-25,Alahambra,201,PH
"5550 N 16th St, Phoenix, AZ 85016",2,3,1841,zillow_ph,http://www.zillow.com/homedetails/5550-N-16th-St-Phoenix-AZ-85016/121711554_zpid/,-112.048,33.5176,355.186,,,1,,,2294,rental,2500,open,,,2015-08-26,Camelback East,133,PH
"7125 W Heatherbrae Dr, Phoenix, AZ 85033",3,2,1092,zillow_ph,http://www.zillow.com/homedetails/7125-W-Heatherbrae-Dr-Phoenix-AZ-85033/7711527_zpid/,-112.213,33.4981,331.602,,,1,,,2298,rental,875,open,,,2015-08-27,Maryvale,208,PH
"3002 W Tierra Buena Ln, Phoenix, AZ 85053",3,2,1822,zillow_ph,http://www.zillow.com/homedetails/3002-W-Tierra-Buena-Ln-Phoenix-AZ-85053/7954237_zpid/,-112.122,33.6291,399.509,,,1,,,2299,rental,1150,open,,,2015-08-28,Deer Valley,307,PH
"6224 S 1st St, Phoenix, AZ 85042",3,2,1277,zillow_ph,http://www.zillow.com/homedetails/6224-S-1st-St-Phoenix-AZ-85042/7525701_zpid/,-112.072,33.3896,341.907,,,1,,,2301,rental,800,open,,,2015-08-29,South Mountain,151,PH
"4686 N 13th St, Phoenix, AZ 85014",2,1,900,zillow_ph,http://www.zillow.com/homedetails/4686-N-13th-St-Phoenix-AZ-85014/2101266994_zpid/,-112.054,33.5053,346.372,,,1,,,2304,rental,900,open,,,2015-08-30,Camelback East,133,PH
"911 E San Juan Ave, Phoenix, AZ 85014",3,1,1170,zillow_ph,http://www.zillow.com/homedetails/911-E-San-Juan-Ave-Phoenix-AZ-85014/7800077_zpid/,-112.062,33.5184,353.293,,,1,,,2305,rental,1050,open,,,2015-08-30,Camelback East,133,PH
"4423 N 24th Way, Phoenix, AZ 85016",3,3,2140,zillow_ph,http://www.zillow.com/homedetails/4423-N-24th-Way-Phoenix-AZ-85016/2106293650_zpid/,-112.028,33.5006,356.455,,,1,,,2469,rental,2295,open,,,2015-04-09,Camelback East,133,PH
"615 E Cody Dr, Phoenix, AZ 85040",4,2,1649,zillow_ph,http://www.zillow.com/homedetails/615-E-Cody-Dr-Phoenix-AZ-85040/71612489_zpid/,-112.065,33.4015,329.988,,,1,,,2473,rental,1025,open,,,2015-06-18,South Mountain,151,PH
"8117 N 29th Dr, Phoenix, AZ 85051",3,1,1300,zillow_ph,http://www.zillow.com/homedetails/8117-N-29th-Dr-Phoenix-AZ-85051/7751214_zpid/,-112.122,33.5554,368.155,,,1,,,2478,rental,850,open,,,2015-07-29,North Mountain,176,PH
"2138 W Redbird Dr, Phoenix, AZ 85085",5,3,3128,zillow_ph,http://www.zillow.com/homedetails/2138-W-Redbird-Dr-Phoenix-AZ-85085/71620842_zpid/,-112.106,33.7291,455.916,,,1,,,2486,rental,1850,open,,,2015-08-26,Deer Valley,307,PH
"3770 E Kristal Way, Phoenix, AZ 85050",3,2,1588,zillow_ph,http://www.zillow.com/homedetails/3770-E-Kristal-Way-Phoenix-AZ-85050/81956372_zpid/,-112.001,33.6619,461.908,,,1,,,2487,rental,1495,open,,,2015-08-26,Paradise Valley,288,PH
"1125 E Belmont Ave, Phoenix, AZ 85020",2,2,988,zillow_ph,http://www.zillow.com/homedetails/1125-E-Belmont-Ave-Phoenix-AZ-85020/7791275_zpid/,-112.058,33.5487,377.457,,,1,,,2491,rental,895,open,,,2015-08-28,Camelback East,133,PH
"2525 E Earll Dr, Phoenix, AZ 85016",3,2,1246,zillow_ph,http://www.zillow.com/homedetails/2525-E-Earll-Dr-Phoenix-AZ-85016/7539242_zpid/,-112.027,33.4837,349.4,,,1,,,2493,rental,1250,open,,,2015-08-29,Camelback East,133,PH
"6630 W Paso Trl, Phoenix, AZ 85083",4,2,1571,zillow_ph,http://www.zillow.com/homedetails/6630-W-Paso-Trl-Phoenix-AZ-85083/50184929_zpid/,-112.202,33.7208,432.226,,,1,,,2494,rental,1350,open,,,2015-08-29,Deer Valley,307,PH
"836 E Paradise Ln, Phoenix, AZ 85022",3,2,1921,zillow_ph,http://www.zillow.com/homedetails/836-E-Paradise-Ln-Phoenix-AZ-85022/8003550_zpid/,-112.063,33.6333,421.248,,,1,,,2496,rental,1400,open,,,2015-08-29,North Mountain,176,PH
"1301 E Granada Rd, Phoenix, AZ 85006",3,1,1120,zillow_ph,http://www.zillow.com/homedetails/1301-E-Granada-Rd-Phoenix-AZ-85006/7533126_zpid/,-112.054,33.4682,336.262,,,1,,,2497,rental,1000,open,,,2015-08-29,Encanto,314,PH
"2222 E Marconi Ave, Phoenix, AZ 85022",2,1,1138,zillow_ph,http://www.zillow.com/homedetails/2222-E-Marconi-Ave-Phoenix-AZ-85022/8008206_zpid/,-112.035,33.6305,433.286,,,1,,,2498,rental,940,open,,,2015-08-29,Paradise Valley,288,PH
"2411 W Augusta Ave, Phoenix, AZ 85021",2,1,750,zillow_ph,http://www.zillow.com/homedetails/2411-W-Augusta-Ave-Phoenix-AZ-85021/7779298_zpid/,-112.111,33.5512,365.547,,,1,,,2499,rental,850,open,,,2015-08-29,Alahambra,201,PH
"938 E San Miguel Ave, Phoenix, AZ 85014",3,1,1170,zillow_ph,http://www.zillow.com/homedetails/938-E-San-Miguel-Ave-Phoenix-AZ-85014/7800056_zpid/,-112.061,33.5196,354.46,,,1,,,2501,rental,1100,open,,,2015-08-30,Camelback East,133,PH
"9914 W Odeum Ln, Tolleson, AZ 85353",4,2,1701,zillow_ph,http://www.zillow.com/homedetails/9914-W-Odeum-Ln-Tolleson-AZ-85353/71612142_zpid/,-112.273,33.4109,300.347,,,1,,,3003,rental,1000,open,,,2011-08-24,Estrella,157,PH
"1632 W Chanute Pass, Phoenix, AZ 85041",4,2,1675,zillow_ph,http://www.zillow.com/homedetails/1632-W-Chanute-Pass-Phoenix-AZ-85041/67789559_zpid/,-112.094,33.3984,328.23,,,1,,,3004,rental,950,open,,,2011-09-02,South Mountain,151,PH
"4534 E Villa Maria Dr, Phoenix, AZ 85032",3,2,1832,zillow_ph,http://www.zillow.com/homedetails/4534-E-Villa-Maria-Dr-Phoenix-AZ-85032/8017360_zpid/,-111.983,33.6525,460.685,,,1,,,3005,rental,1195,open,,,2011-09-08,Paradise Valley,288,PH
"7204 S 14th St, Phoenix, AZ 85042",4,2,1889,zillow_ph,http://www.zillow.com/homedetails/7204-S-14th-St-Phoenix-AZ-85042/71619515_zpid/,-112.052,33.3814,354.39,,,1,,,3007,rental,995,open,,,2011-12-17,South Mountain,151,PH
"1707 W Saint Catherine Ave, Phoenix, AZ 85041",5,3,2323,zillow_ph,http://www.zillow.com/homedetails/1707-W-Saint-Catherine-Ave-Phoenix-AZ-85041/60047477_zpid/,-112.095,33.388,335.959,,,1,,,3012,rental,1300,open,,,2012-09-11,South Mountain,151,PH
"2048 W Wagoner Rd, Phoenix, AZ 85023",4,2,2013,zillow_ph,http://www.zillow.com/homedetails/2048-W-Wagoner-Rd-Phoenix-AZ-85023/7957540_zpid/,-112.105,33.6536,418.024,,,1,,,3018,rental,1050,open,,,2013-04-05,Deer Valley,307,PH
"5121 S 15th Pl, Phoenix, AZ 85040",4,2,1580,zillow_ph,http://www.zillow.com/homedetails/5121-S-15th-Pl-Phoenix-AZ-85040/61627478_zpid/,-112.049,33.4002,336.875,,,1,,,3021,rental,925,open,,,2013-05-30,South Mountain,151,PH
"3726 W Denton Ln, Phoenix, AZ 85019",4,2,1733,zillow_ph,http://www.zillow.com/homedetails/3726-W-Denton-Ln-Phoenix-AZ-85019/7719652_zpid/,-112.14,33.5162,350.53,,,1,,,3028,rental,950,open,,,2014-08-11,Alahambra,201,PH
"16635 S 45th Pl, Phoenix, AZ 85048",3,2,2000,zillow_ph,http://www.zillow.com/homedetails/16635-S-45th-Pl-Phoenix-AZ-85048/8260024_zpid/,-111.986,33.2947,358.525,,,1,,,3029,rental,1575,open,,,2014-09-10,Ahwatukee Foothills 0,274,PH
"2300 W Missouri Ave, Phoenix, AZ 85015",3,2,1200,zillow_ph,http://www.zillow.com/homedetails/2300-W-Missouri-Ave-Phoenix-AZ-85015/2101252709_zpid/,-112.108,33.5168,349.413,,,1,,,3034,rental,795,open,,,2015-09-01,Alahambra,201,PH
"1004 E Pierson St, Phoenix, AZ 85014",3,1,1167,zillow_ph,http://www.zillow.com/homedetails/1004-E-Pierson-St-Phoenix-AZ-85014/7769356_zpid/,-112.06,33.5077,346.989,,,1,,,3035,rental,1100,open,,,2015-09-02,Camelback East,133,PH
"2604 E Bighorn Ave, Phoenix, AZ 85048",4,2,2500,zillow_ph,http://www.zillow.com/homedetails/2604-E-Bighorn-Ave-Phoenix-AZ-85048/2101219308_zpid/,-112.026,33.3063,379.822,,,1,,,3036,rental,1599,open,,,2015-09-03,Ahwatukee Foothills 0,274,PH
"334 E Monte Way, Phoenix, AZ 85042",3,2,1300,zillow_ph,http://www.zillow.com/homedetails/334-E-Monte-Way-Phoenix-AZ-85042/2101214325_zpid/,-112.069,33.3609,396.029,,,1,,,3037,rental,1025,open,,,2015-09-03,South Mountain,151,PH
"1917 E Avalon Dr, Phoenix, AZ 85016",3,2,1333,zillow_ph,http://www.zillow.com/homedetails/1917-E-Avalon-Dr-Phoenix-AZ-85016/7540140_zpid/,-112.04,33.4831,343.893,,,1,,,3038,rental,895,open,,,2015-09-04,Encanto,314,PH
"E Villa Rita Dr Phoenix, AZ 85022",2,2,1097,zillow_ph,http://www.zillow.com/homedetails/E-Villa-Rita-Dr-Phoenix-AZ-85022/2101199803_zpid/,-112.056,33.6505,430.659,,,1,,,3039,rental,1100,open,,,2015-09-05,Deer Valley,307,PH
"2226 E Vista Dr, Phoenix, AZ 85022",4,2,1364,zillow_ph,http://www.zillow.com/homedetails/2226-E-Vista-Dr-Phoenix-AZ-85022/2101299330_zpid/,-112.034,33.622,437.747,,,1,,,3040,rental,1250,open,,,2015-09-07,Paradise Valley,288,PH
"E Amelia Ave Phoenix, AZ 85018",3,1,1100,zillow_ph,http://www.zillow.com/homedetails/E-Amelia-Ave-Phoenix-AZ-85018/2101193518_zpid/,-111.991,33.4941,370.874,,,1,,,3041,rental,1475,open,,,2015-09-07,Camelback East,133,PH
"3624 N 72nd Ln, Phoenix, AZ 85033",3,2,1262,zillow_ph,http://www.zillow.com/homedetails/3624-N-72nd-Ln-Phoenix-AZ-85033/7468945_zpid/,-112.216,33.4906,328.142,,,1,,,3237,rental,795,open,,,2011-01-11,Maryvale,208,PH
"33236 N 48th Pl, Cave Creek, AZ 85331",4,2,2410,zillow_ph,http://www.zillow.com/homedetails/33236-N-48th-Pl-Cave-Creek-AZ-85331/7977199_zpid/,-111.978,33.788,596.644,,,1,,,3247,rental,2250,open,,,2011-05-17,Desert View,273,PH
"931 E Wagoner Rd, Phoenix, AZ 85022",2,1,1134,zillow_ph,http://www.zillow.com/homedetails/931-E-Wagoner-Rd-Phoenix-AZ-85022/8002560_zpid/,-112.06,33.6527,429.279,,,1,,,3248,rental,1199,open,,,2011-06-03,Deer Valley,307,PH
"1613 W North Ln, Phoenix, AZ 85021",3,1,1000,zillow_ph,http://www.zillow.com/homedetails/1613-W-North-Ln-Phoenix-AZ-85021/7782123_zpid/,-112.094,33.5811,382.553,,,1,,,3258,rental,825,open,,,2011-11-08,North Mountain,176,PH
"3318 E Montecito Ave, Phoenix, AZ 85018",4,2,2138,zillow_ph,http://www.zillow.com/homedetails/3318-E-Montecito-Ave-Phoenix-AZ-85018/7834387_zpid/,-112.009,33.4999,366.069,,,1,,,3260,rental,2000,open,,,2011-11-18,Camelback East,133,PH
"18202 N 18th Pl, Phoenix, AZ 85022",3,2,1453,zillow_ph,http://www.zillow.com/homedetails/18202-N-18th-Pl-Phoenix-AZ-85022/8001374_zpid/,-112.043,33.6515,439.187,,,1,,,3267,rental,1195,open,,,2012-01-19,Paradise Valley,288,PH
"23519 N 24th Ter, Phoenix, AZ 85024",3,3,1829,zillow_ph,http://www.zillow.com/homedetails/23519-N-24th-Ter-Phoenix-AZ-85024/82823767_zpid/,-112.03,33.7002,478.658,,,1,,,3268,rental,1799,open,,,2012-02-09,Desert View,273,PH
"8226 W Lumbee St, Phoenix, AZ 85043",5,2,2100,zillow_ph,http://www.zillow.com/homedetails/8226-W-Lumbee-St-Phoenix-AZ-85043/60047334_zpid/,-112.237,33.4339,307.395,,,1,,,3274,rental,1350,open,,,2012-04-03,Estrella,157,PH
"4911 W Tonto Rd, Glendale, AZ 85308",3,2,1593,zillow_ph,http://www.zillow.com/homedetails/4911-W-Tonto-Rd-Glendale-AZ-85308/7938034_zpid/,-112.166,33.6648,398.105,,,1,,,3276,rental,1200,open,,,2012-04-16,Deer Valley,307,PH
"12005 N 49th Dr, Glendale, AZ 85304",3,2,1700,zillow_ph,http://www.zillow.com/homedetails/12005-N-49th-Dr-Glendale-AZ-85304/7727413_zpid/,-112.165,33.5951,372.983,,,1,,,3277,rental,1100,open,,,2012-04-18,North Mountain,176,PH
"2836 W Palo Verde Dr, Phoenix, AZ 85017",2,1,1192,zillow_ph,http://www.zillow.com/homedetails/2836-W-Palo-Verde-Dr-Phoenix-AZ-85017/7763050_zpid/,-112.121,33.5235,354.157,,,1,,,3284,rental,825,open,,,2012-08-01,Alahambra,201,PH
"2910 E Cholla St, Phoenix, AZ 85028",3,2,1557,zillow_ph,http://www.zillow.com/homedetails/2910-E-Cholla-St-Phoenix-AZ-85028/7819393_zpid/,-112.019,33.5895,436.718,,,1,,,3290,rental,1295,open,,,2012-10-27,Paradise Valley,288,PH
"11845 S 46th St, Phoenix, AZ 85044",3,2,2075,zillow_ph,http://www.zillow.com/homedetails/11845-S-46th-St-Phoenix-AZ-85044/8258327_zpid/,-111.987,33.3382,390.427,,,1,,,3293,rental,1550,open,,,2013-01-12,Ahwatukee Foothills 0,274,PH
"3506 E Montreal Pl, Phoenix, AZ 85032",2,2,2140,zillow_ph,http://www.zillow.com/homedetails/3506-E-Montreal-Pl-Phoenix-AZ-85032/8007105_zpid/,-112.007,33.6333,440.745,,,1,,,3300,rental,950,open,,,2013-05-16,Paradise Valley,288,PH
"2437 E Marmora St, Phoenix, AZ 85032",3,2,1400,zillow_ph,http://www.zillow.com/homedetails/2437-E-Marmora-St-Phoenix-AZ-85032/7820127_zpid/,-112.029,33.5995,438.825,,,1,,,3302,rental,1200,open,,,2013-06-28,Paradise Valley,288,PH
"7154 W Globe Ave, Phoenix, AZ 85043",3,2,1711,zillow_ph,http://www.zillow.com/homedetails/7154-W-Globe-Ave-Phoenix-AZ-85043/2115877093_zpid/,-112.214,33.4187,307.354,,,1,,,3303,rental,1050,open,,,2013-07-17,Estrella,157,PH
"6315 N 16th St, Phoenix, AZ 85016",2,1,885,zillow_ph,http://www.zillow.com/homedetails/6315-N-16th-St-Phoenix-AZ-85016/2111852039_zpid/,-112.047,33.5295,366.376,,,1,,,3304,rental,795,open,,,2013-07-26,Camelback East,133,PH
"5715 S 31st Dr, Phoenix, AZ 85041",5,2,2230,zillow_ph,http://www.zillow.com/homedetails/5715-S-31st-Dr-Phoenix-AZ-85041/67781676_zpid/,-112.126,33.3946,318.096,,,1,,,3307,rental,1199,open,,,2013-10-06,Laveen,158,PH
"4525 E Heatherbrae Dr, Phoenix, AZ 85018",4,2,1819,zillow_ph,http://www.zillow.com/homedetails/4525-E-Heatherbrae-Dr-Phoenix-AZ-85018/7837367_zpid/,-111.984,33.4975,378.527,,,1,,,3309,rental,1295,open,,,2013-12-23,Camelback East,133,PH
"3038 E Yucca St, Phoenix, AZ 85028",3,2,1570,zillow_ph,http://www.zillow.com/homedetails/3038-E-Yucca-St-Phoenix-AZ-85028/7819086_zpid/,-112.016,33.5885,434.772,,,1,,,3312,rental,1195,open,,,2014-04-26,Paradise Valley,288,PH
"2555 E Robb Ln, Phoenix, AZ 85024",6,4,3903,zillow_ph,http://www.zillow.com/homedetails/2555-E-Robb-Ln-Phoenix-AZ-85024/82823824_zpid/,-112.028,33.7055,484.001,,,1,,,3313,rental,2390,open,,,2014-06-06,Desert View,273,PH
"3220 S 81st Dr, Phoenix, AZ 85043",4,2,1529,zillow_ph,http://www.zillow.com/homedetails/3220-S-81st-Dr-Phoenix-AZ-85043/60975398_zpid/,-112.235,33.4191,305.965,,,1,,,3315,rental,895,open,,,2014-08-09,Estrella,157,PH
"4636 E Evans Dr, Phoenix, AZ 85032",4,3,2718,zillow_ph,http://www.zillow.com/homedetails/4636-E-Evans-Dr-Phoenix-AZ-85032/8029142_zpid/,-111.981,33.6183,433.474,,,1,,,3319,rental,2495,open,,,2015-01-30,Paradise Valley,288,PH
"4313 E Folgers Rd, Phoenix, AZ 85050",4,2,3207,zillow_ph,http://www.zillow.com/homedetails/4313-E-Folgers-Rd-Phoenix-AZ-85050/92347095_zpid/,-111.978,33.6958,509.311,,,1,,,3330,rental,2800,open,,,2015-06-23,Desert View,273,PH
"W Gaby Rd Phoenix, AZ 85041",3,2,1665,zillow_ph,http://www.zillow.com/homedetails/W-Gaby-Rd-Phoenix-AZ-85041/2101770103_zpid/,-112.113,33.4037,319.842,,,1,,,3331,rental,1050,open,,,2015-07-10,South Mountain,151,PH
"4314 W Heyerdahl Dr, Phoenix, AZ 85087",4,3,2546,zillow_ph,http://www.zillow.com/homedetails/4314-W-Heyerdahl-Dr-Phoenix-AZ-85087/71601917_zpid/,-112.153,33.872,575.724,,,1,,,3333,rental,1635,open,,,2015-07-25,New Village,249,PH
"5564 N 12th St, Phoenix, AZ 85014",3,2,2371,zillow_ph,http://www.zillow.com/homedetails/5564-N-12th-St-Phoenix-AZ-85014/82823499_zpid/,-112.057,33.5184,354.528,,,1,,,3334,rental,3000,open,,,2015-07-30,Camelback East,133,PH
"4116 E Sweetwater Ave, Phoenix, AZ 85032",2,1,840,zillow_ph,http://www.zillow.com/homedetails/4116-E-Sweetwater-Ave-Phoenix-AZ-85032/7823059_zpid/,-111.993,33.6046,425.84,,,1,,,3336,rental,1050,open,,,2015-08-03,Paradise Valley,288,PH
"3634 W Redfield Rd, Phoenix, AZ 85053",4,2,1980,zillow_ph,http://www.zillow.com/homedetails/3634-W-Redfield-Rd-Phoenix-AZ-85053/7944469_zpid/,-112.138,33.6141,386.512,,,1,,,3338,rental,1495,open,,,2015-08-06,North Mountain,176,PH
"3229 W Pierce St, Phoenix, AZ 85009",3,1,891,zillow_ph,http://www.zillow.com/homedetails/3229-W-Pierce-St-Phoenix-AZ-85009/7513888_zpid/,-112.13,33.4557,325.971,,,1,,,3339,rental,900,open,,,2015-08-06,Estrella,157,PH
"4555 W Corrine Dr, Glendale, AZ 85304",3,2,1845,zillow_ph,http://www.zillow.com/homedetails/4555-W-Corrine-Dr-Glendale-AZ-85304/7955164_zpid/,-112.158,33.6001,376.955,,,1,,,3341,rental,1250,open,,,2015-09-01,North Mountain,176,PH
"4901 E Indianola Ave, Phoenix, AZ 85018",3,1,1100,zillow_ph,http://www.zillow.com/homedetails/4901-E-Indianola-Ave-Phoenix-AZ-85018/7565857_zpid/,-111.976,33.4911,378.013,,,1,,,3343,rental,1575,open,,,2015-09-02,Camelback East,133,PH
"9212 W Williams St, Tolleson, AZ 85353",3,2,2048,zillow_ph,http://www.zillow.com/homedetails/9212-W-Williams-St-Tolleson-AZ-85353/81975254_zpid/,-112.258,33.4192,302.043,,,1,,,3344,rental,4800,open,,,2015-09-03,Estrella,157,PH
"4921 W Kastler Ln, Phoenix, AZ 85087",3,2,2128,zillow_ph,http://www.zillow.com/homedetails/4921-W-Kastler-Ln-Phoenix-AZ-85087/81954433_zpid/,-112.166,33.8814,585.139,,,1,,,3345,rental,1575,open,,,2015-09-04,New Village,249,PH
"3542 E Anderson Dr, Phoenix, AZ 85032",4,3,2140,zillow_ph,http://www.zillow.com/homedetails/3542-E-Anderson-Dr-Phoenix-AZ-85032/7998674_zpid/,-112.007,33.6465,449.023,,,1,,,3346,rental,1245,open,,,2015-09-04,Paradise Valley,288,PH
"9913 W Kirby Ave, Tolleson, AZ 85353",4,3,2319,zillow_ph,http://www.zillow.com/homedetails/9913-W-Kirby-Ave-Tolleson-AZ-85353/52389292_zpid/,-112.274,33.4157,298.246,,,1,,,3347,rental,1330,open,,,2015-09-04,Estrella,157,PH
"16412 N 49th Ave, Glendale, AZ 85306",3,2,1866,zillow_ph,http://www.zillow.com/homedetails/16412-N-49th-Ave-Glendale-AZ-85306/7950959_zpid/,-112.164,33.6342,387.152,,,1,,,3348,rental,1395,open,,,2015-09-04,Deer Valley,307,PH
"3807 E Hillery Dr, Phoenix, AZ 85032",3,2,1064,zillow_ph,http://www.zillow.com/homedetails/3807-E-Hillery-Dr-Phoenix-AZ-85032/8013395_zpid/,-112.0,33.6218,434.334,,,1,,,3349,rental,1095,open,,,2015-09-04,Paradise Valley,288,PH
"1510 E Marco Polo Rd, Phoenix, AZ 85024",3,2,1883,zillow_ph,http://www.zillow.com/homedetails/1510-E-Marco-Polo-Rd-Phoenix-AZ-85024/7995622_zpid/,-112.05,33.6671,454.866,,,1,,,3351,rental,1350,open,,,2015-09-05,Deer Valley,307,PH
"12424 N 60th St, Scottsdale, AZ 85254",4,3,3050,zillow_ph,http://www.zillow.com/homedetails/12424-N-60th-St-Scottsdale-AZ-85254/7822197_zpid/,-111.952,33.6001,424.107,,,1,,,3355,rental,2990,open,,,2015-09-07,Paradise Valley,288,PH
"E Ashland Ave Phoenix, AZ 85004",3,2,2100,zillow_ph,http://www.zillow.com/homedetails/E-Ashland-Ave-Phoenix-AZ-85004/2103329704_zpid/,-112.072,33.4753,333.377,,,1,,,3873,rental,2650,open,,,2015-06-15,Encanto,314,PH
"16030 S 36th St, Phoenix, AZ 85048",3,2,2535,zillow_ph,http://www.zillow.com/homedetails/16030-S-36th-St-Phoenix-AZ-85048/8162988_zpid/,-112.006,33.3004,363.152,,,1,,,3874,rental,2300,open,,,2015-07-03,Ahwatukee Foothills 0,274,PH
"6230 E Via Estrella Ave, Paradise Valley, AZ 85253",4,2,2528,zillow_ph,http://www.zillow.com/homedetails/6230-E-Via-Estrella-Ave-Paradise-Valley-AZ-85253/2101777025_zpid/,-111.946,33.5778,412.028,,,1,,,3875,rental,2500,open,,,2015-07-06,Paradise Valley,288,PH
"5121 E Nambe St, Phoenix, AZ 85044",3,1,1200,zillow_ph,http://www.zillow.com/homedetails/5121-E-Nambe-St-Phoenix-AZ-85044/8151172_zpid/,-111.974,33.3299,378.017,,,1,,,3876,rental,1195,open,,,2015-07-14,Ahwatukee Foothills 0,274,PH
"E Weldon Ave Phoenix, AZ 85016",4,2,1819,zillow_ph,http://www.zillow.com/homedetails/E-Weldon-Ave-Phoenix-AZ-85016/2101509625_zpid/,-112.03,33.4903,351.577,,,1,,,3877,rental,1650,open,,,2015-08-21,Camelback East,133,PH
"17 W Vernon Ave, Phoenix, AZ 85003",2,2,1386,zillow_ph,http://www.zillow.com/homedetails/17-W-Vernon-Ave-Phoenix-AZ-85003/2105356946_zpid/,-112.075,33.4737,333.48,,,1,,,3878,rental,1545,open,,,2015-08-27,Encanto,314,PH
"4301 E Greenway Ln, Phoenix, AZ 85032",4,2,2162,zillow_ph,http://www.zillow.com/homedetails/4301-E-Greenway-Ln-Phoenix-AZ-85032/8029814_zpid/,-111.989,33.6247,437.615,,,1,,,3881,rental,2000,open,,,2015-09-09,Paradise Valley,288,PH
"N 92nd Ln Phoenix, AZ 85037",4,2,2881,zillow_ph,http://www.zillow.com/homedetails/N-92nd-Ln-Phoenix-AZ-85037/2101180774_zpid/,-112.259,33.4964,318.077,,,1,,,3882,rental,1375,open,,,2015-09-09,Maryvale,208,PH
"W Southern Hills Rd Phoenix, AZ 85023",3,2,3056,zillow_ph,http://www.zillow.com/homedetails/W-Southern-Hills-Rd-Phoenix-AZ-85023/2101163190_zpid/,-112.077,33.6094,409.697,,,1,,,3883,rental,3200,open,,,2015-09-11,North Mountain,176,PH
"910 E Fairmount Ave, Phoenix, AZ 85014",1,1,510,zillow_ph,http://www.zillow.com/homedetails/910-E-Fairmount-Ave-Phoenix-AZ-85014/2101162729_zpid/,-112.062,33.4932,339.977,,,1,,,3884,rental,545,open,,,2015-09-11,Encanto,314,PH
"S Yuta St Phoenix, AZ 85044",3,2,1200,zillow_ph,http://www.zillow.com/homedetails/S-Yuta-St-Phoenix-AZ-85044/2120750214_zpid/,-111.993,33.3481,404.871,,,1,,,3885,rental,1250,open,,,2015-09-13,Ahwatukee Foothills 0,274,PH
"2508 E Hazelwood St, Phoenix, AZ 85016",3,2,1137,zillow_ph,http://www.zillow.com/homedetails/2508-E-Hazelwood-St-Phoenix-AZ-85016/7803617_zpid/,-112.028,33.5045,358.069,,,1,,,3886,rental,1295,open,,,2015-09-14,Camelback East,133,PH
"3805 W Saguaro Ln, Glendale, AZ 85310",3,2,1859,zillow_ph,http://www.zillow.com/homedetails/3805-W-Saguaro-Ln-Glendale-AZ-85310/2106908474_zpid/,-112.139,33.7088,431.626,,,1,,,3887,rental,1375,open,,,2015-09-14,Deer Valley,307,PH
"E Hamblin Dr Phoenix, AZ 85050",3,2,2408,zillow_ph,http://www.zillow.com/homedetails/E-Hamblin-Dr-Phoenix-AZ-85050/2123808112_zpid/,-111.977,33.693,507.194,,,1,,,3888,rental,2100,open,,,2015-09-15,Desert View,273,PH
"1301 E Hubbell St, Phoenix, AZ 85006",3,1,1447,zillow_ph,http://www.zillow.com/homedetails/1301-E-Hubbell-St-Phoenix-AZ-85006/7533102_zpid/,-112.054,33.4701,336.304,,,1,,,3889,rental,895,open,,,2015-09-15,Encanto,314,PH
"10811 N Calle Del Sol, Phoenix, AZ 85037",3,2,1240,zillow_ph,http://www.zillow.com/homedetails/10811-N-Calle-Del-Sol-Phoenix-AZ-85037/2105146507_zpid/,-112.293,33.4955,311.707,,,1,,,3890,rental,900,open,,,2015-09-15,Maryvale,208,PH
