,address,ypred,list,gain-loss,gain-loss%,url
1215448,"1537 E Park Ave, Gilbert, AZ 85234 ",242798.0,250000,-7202.0,-0.028807999999999945,https://www.zillow.com/homedetails/1537-E-Park-Ave-Gilbert-AZ-85234/8236257_zpid/
1550274,"26429 S Saddletree Dr, Sun Lakes, AZ 85248 ",268285.9375,275500,-7214.0625,-0.026185344827586166,https://www.zillow.com/homedetails/26429-S-Saddletree-Dr-Sun-Lakes-AZ-85248/8222217_zpid/
7480899,"21686 W Hess Ave, Buckeye, AZ 85326 ",171761.953125,179000,-7238.046875,-0.04043601606145253,https://www.zillow.com/homedetails/21686-W-Hess-Ave-Buckeye-AZ-85326/95105052_zpid/
1548669,"25810 S Howard Dr, Sun Lakes, AZ 85248 ",227725.015625,235000,-7274.984375,-0.030957380319148964,https://www.zillow.com/homedetails/25810-S-Howard-Dr-Sun-Lakes-AZ-85248/8218482_zpid/
3733235,"4810 N Juliano Rd, Las Vegas, NV 89149 ",327220.65625,334500,-7279.34375,-0.02176186472346786,https://www.zillow.com/homedetails/4810-N-Juliano-Rd-Las-Vegas-NV-89149/6899422_zpid/
806095,"535 S Temple St, Mesa, AZ 85204 ",253708.640625,261000,-7291.359375,-0.027936242816091972,https://www.zillow.com/homedetails/535-S-Temple-St-Mesa-AZ-85204/7630411_zpid/
7420509,"1367 Ivy St, Denver, CO 80220 ",212584.71875,219900,-7315.28125,-0.033266399499772614,https://www.zillow.com/homedetails/1367-Ivy-St-Denver-CO-80220/13390130_zpid/
1920867,"9237 Evergreen Canyon Dr, Las Vegas, NV 89134 ",340677.03125,348000,-7322.96875,-0.02104301364942529,https://www.zillow.com/homedetails/9237-Evergreen-Canyon-Dr-Las-Vegas-NV-89134/6945483_zpid/
225592,"14649 N 36th Dr, Phoenix, AZ 85053 ",222548.453125,229900,-7351.546875,-0.03197715039147453,https://www.zillow.com/homedetails/14649-N-36th-Dr-Phoenix-AZ-85053/7944188_zpid/
7428382,"201 Rainier Cir, Vacaville, CA 95687 ",267242.875,274600,-7357.125,-0.026792152221412957,https://www.zillow.com/homedetails/201-Rainier-Cir-Vacaville-CA-95687/15713078_zpid/
232327,"18819 N 3rd Dr, Phoenix, AZ 85027 ",225123.25,232500,-7376.75,-0.03172795698924735,https://www.zillow.com/homedetails/18819-N-3rd-Dr-Phoenix-AZ-85027/7968437_zpid/
299636,"4146 N 19TH St, Phoenix, AZ 85016 ",286594.34375,294000,-7405.65625,-0.025189306972789094,https://www.zillow.com/homedetails/4146-N-19TH-St-Phoenix-AZ-85016/7804400_zpid/
62886,"40125 N Thunder Hills Ct, Anthem, AZ 85086 ",230571.984375,238000,-7428.015625,-0.0312101496848739,https://www.zillow.com/homedetails/40125-N-Thunder-Hills-Ct-Anthem-AZ-85086/67775898_zpid/
1493468,"17555 W Eugene Ter, Surprise, AZ 85388 ",216562.203125,224000,-7437.796875,-0.033204450334821445,https://www.zillow.com/homedetails/17555-W-Eugene-Ter-Surprise-AZ-85388/71631147_zpid/
1118759,"2106 N Central Dr, Chandler, AZ 85224 ",242559.4375,250000,-7440.5625,-0.02976224999999999,https://www.zillow.com/homedetails/2106-N-Central-Dr-Chandler-AZ-85224/8176119_zpid/
7399592,"5340 N 78th Way, Scottsdale, AZ 85250 ",292457.15625,299900,-7442.84375,-0.02481775175058354,https://www.zillow.com/homedetails/5340-N-78th-Way-Scottsdale-AZ-85250/7842348_zpid/
352485,"2056 E Heartwood Ln, Phoenix, AZ 85022 ",257549.1875,265000,-7450.8125,-0.02811627358490565,https://www.zillow.com/homedetails/2056-E-Heartwood-Ln-Phoenix-AZ-85022/119919994_zpid/
1309943,"2941 E Blue Ridge Way, Gilbert, AZ 85298 ",242511.703125,250000,-7488.296875,-0.029953187499999978,https://www.zillow.com/homedetails/2941-E-Blue-Ridge-Way-Gilbert-AZ-85298/71614572_zpid/
3629677,"3943 Deluge Dr, Las Vegas, NV 89129 ",267491.21875,275000,-7508.78125,-0.027304659090909067,https://www.zillow.com/homedetails/3943-Deluge-Dr-Las-Vegas-NV-89129/121360025_zpid/
351733,"1958 E Bluefield Ave, Phoenix, AZ 85022 ",217471.78125,225000,-7528.21875,-0.03345874999999998,https://www.zillow.com/homedetails/1958-E-Bluefield-Ave-Phoenix-AZ-85022/8000516_zpid/
763418,"5302 E Hobart St, Mesa, AZ 85205 ",267453.59375,275000,-7546.40625,-0.027441477272727277,https://www.zillow.com/homedetails/5302-E-Hobart-St-Mesa-AZ-85205/7662081_zpid/
6559093,"338 Redbud Ln, Hayward, CA 94541 ",322424.34375,330000,-7575.65625,-0.022956534090909142,https://www.zillow.com/homedetails/338-Redbud-Ln-Hayward-CA-94541/24975200_zpid/
3651631,"2721 Sungold Dr, Las Vegas, NV 89134 ",207423.921875,215000,-7576.078125,-0.03523757267441863,https://www.zillow.com/homedetails/2721-Sungold-Dr-Las-Vegas-NV-89134/6941261_zpid/
1904998,"2504 Sunup Dr, Las Vegas, NV 89134 ",282421.28125,290000,-7578.71875,-0.026133512931034497,https://www.zillow.com/homedetails/2504-Sunup-Dr-Las-Vegas-NV-89134/6941532_zpid/
7471095,"4315 SE 65th Ave, Portland, OR 97206 ",367417.1875,375000,-7582.8125,-0.020220833333333355,https://www.zillow.com/homedetails/4315-SE-65th-Ave-Portland-OR-97206/2094883806_zpid/
7462064,"1208 Albion St, Denver, CO 80220 ",232312.09375,239900,-7587.90625,-0.031629454981242144,https://www.zillow.com/homedetails/1208-Albion-St-Denver-CO-80220/13393056_zpid/
6472558,"2109 Napa St, Vallejo, CA 94590 ",262392.0,270000,-7608.0,-0.028177777777777746,https://www.zillow.com/homedetails/2109-Napa-St-Vallejo-CA-94590/15656235_zpid/
7445960,"1351 N Kingston St, Gilbert, AZ 85233 ",302289.9375,309900,-7610.0625,-0.024556510164569167,https://www.zillow.com/homedetails/1351-N-Kingston-St-Gilbert-AZ-85233/8172765_zpid/
1233553,"4338 E Douglas Ave, Gilbert, AZ 85234 ",277207.09375,284900,-7692.90625,-0.027002127939627973,https://www.zillow.com/homedetails/4338-E-Douglas-Ave-Gilbert-AZ-85234/8231203_zpid/
1317180,"4364 E Strawberry Dr, Gilbert, AZ 85298 ",379038.84375,386750,-7711.15625,-0.01993834841628961,https://www.zillow.com/homedetails/4364-E-Strawberry-Dr-Gilbert-AZ-85298/8285875_zpid/
7460949,"24505 W Sheraton Ln, Buckeye, AZ 85326 ",192179.28125,199900,-7720.71875,-0.038622905202601254,https://www.zillow.com/homedetails/24505-W-Sheraton-Ln-Buckeye-AZ-85326/95168745_zpid/
7438474,"3214 N Central Dr, Chandler, AZ 85224 ",242123.484375,249900,-7776.515625,-0.03111850990396159,https://www.zillow.com/homedetails/3214-N-Central-Dr-Chandler-AZ-85224/8172172_zpid/
669034,"9328 E Oro Ave, Mesa, AZ 85212 ",217118.65625,224900,-7781.34375,-0.03459912738995108,https://www.zillow.com/homedetails/9328-E-Oro-Ave-Mesa-AZ-85212/8228902_zpid/
1973249,"206 NE 80th Ave, Portland, OR 97213 ",317204.5,325000,-7795.5,-0.02398615384615388,https://www.zillow.com/homedetails/206-NE-80th-Ave-Portland-OR-97213/2098389584_zpid/
1318782,"4686 E Narrowleaf Dr, Gilbert, AZ 85298 ",291177.9375,299000,-7822.0625,-0.02616074414715719,https://www.zillow.com/homedetails/4686-E-Narrowleaf-Dr-Gilbert-AZ-85298/71623287_zpid/
7472048,"9317 Hollycrest Dr, Las Vegas, NV 89117 ",252167.53125,260000,-7832.46875,-0.030124879807692295,https://www.zillow.com/homedetails/9317-Hollycrest-Dr-Las-Vegas-NV-89117/7113613_zpid/
43388,"7908 W Williams St, Phoenix, AZ 85043 ",207158.171875,215000,-7841.828125,-0.036473619186046524,https://www.zillow.com/homedetails/7908-W-Williams-St-Phoenix-AZ-85043/67764494_zpid/
7447143,"8311 SE Bush St, Portland, OR 97266 ",362046.78125,369900,-7853.21875,-0.021230653555014856,https://www.zillow.com/homedetails/8311-SE-Bush-St-Portland-OR-97266/2095019301_zpid/
2027372,"2119 Meadow Wind Ln, Houston, TX 77089 ",335807.3125,343700,-7892.6875,-0.022963885656095417,https://www.zillow.com/homedetails/2119-Meadow-Wind-Ln-Houston-TX-77089/126250777_zpid/
1549267,"26013 S Dartford Dr, Sun Lakes, AZ 85248 ",201979.21875,209900,-7920.78125,-0.03773597546450691,https://www.zillow.com/homedetails/26013-S-Dartford-Dr-Sun-Lakes-AZ-85248/8218366_zpid/
916408,"21836 W Casey Ln, Buckeye, AZ 85326 ",219971.171875,227900,-7928.828125,-0.03479082108380871,https://www.zillow.com/homedetails/21836-W-Casey-Ln-Buckeye-AZ-85326/95187503_zpid/
7428040,"3034 N 21st Pl, Phoenix, AZ 85016 ",329516.75,337500,-7983.25,-0.02365407407407405,https://www.zillow.com/homedetails/3034-N-21st-Pl-Phoenix-AZ-85016/7540062_zpid/
7440591,"1240 W Geronimo Pl, Chandler, AZ 85224 ",269502.0625,277500,-7997.9375,-0.02882139639639636,https://www.zillow.com/homedetails/1240-W-Geronimo-Pl-Chandler-AZ-85224/8225668_zpid/
3650852,"9732 Double Rock Dr, Las Vegas, NV 89134 ",241881.578125,249900,-8018.421875,-0.03208652210884355,https://www.zillow.com/homedetails/9732-Double-Rock-Dr-Las-Vegas-NV-89134/6945196_zpid/
299188,"3154 E Clarendon Ave, Phoenix, AZ 85016 ",190460.90625,198500,-8039.09375,-0.04049921284634761,https://www.zillow.com/homedetails/3154-E-Clarendon-Ave-Phoenix-AZ-85016/7537480_zpid/
191628,"2002 W Carson Rd, Phoenix, AZ 85041 ",248437.34375,256500,-8062.65625,-0.03143335769980504,https://www.zillow.com/homedetails/2002-W-Carson-Rd-Phoenix-AZ-85041/67781919_zpid/
7438483,"722 E Geronimo St, Chandler, AZ 85225 ",341935.53125,350000,-8064.46875,-0.02304133928571428,https://www.zillow.com/homedetails/722-E-Geronimo-St-Chandler-AZ-85225/8206237_zpid/
1317701,"4475 E Donato Dr, Gilbert, AZ 85298 ",296899.875,305000,-8100.125,-0.026557786885245904,http://www.zillow.com/homedetails/4475-E-Donato-Dr-Gilbert-AZ-85298/81985694_zpid/
1488682,"16839 W Central St, Surprise, AZ 85388 ",201779.828125,209888,-8108.171875,-0.03863094543280221,https://www.zillow.com/homedetails/16839-W-Central-St-Surprise-AZ-85388/55283801_zpid/
1936723,"4944 Naff Ridge Dr, Las Vegas, NV 89131 ",270741.3125,278868,-8126.6875,-0.029141699657185494,https://www.zillow.com/homedetails/4944-Naff-Ridge-Dr-Las-Vegas-NV-89131/58771552_zpid/
279009,"8501 E Plaza Ave, Scottsdale, AZ 85250 ",340852.3125,349000,-8147.6875,-0.023345809455587396,https://www.zillow.com/homedetails/8501-E-Plaza-Ave-Scottsdale-AZ-85250/7849646_zpid/
7434057,"11416 E Milagro Ave, Mesa, AZ 85209 ",250828.65625,259000,-8171.34375,-0.03154958976833977,https://www.zillow.com/homedetails/11416-E-Milagro-Ave-Mesa-AZ-85209/55280373_zpid/
271687,"7656 E Chaparral Rd, Scottsdale, AZ 85250 ",239811.515625,248000,-8188.484375,-0.0330180821572581,https://www.zillow.com/homedetails/7656-E-Chaparral-Rd-Scottsdale-AZ-85250/7842178_zpid/
1888512,"7908 Amber Mist St, Las Vegas, NV 89131 ",273800.28125,282000,-8199.71875,-0.02907701684397168,https://www.zillow.com/homedetails/7908-Amber-Mist-St-Las-Vegas-NV-89131/60543156_zpid/
7443260,"714 E Boca Raton Rd UNIT 3, Phoenix, AZ 85022 ",286693.1875,294900,-8206.8125,-0.027829136995591752,https://www.zillow.com/homedetails/714-E-Boca-Raton-Rd-UNIT-3-Phoenix-AZ-85022/2095285504_zpid/
1492465,"17460 W Evans Dr, Surprise, AZ 85388 ",191763.078125,200000,-8236.921875,-0.041184609375000014,https://www.zillow.com/homedetails/17460-W-Evans-Dr-Surprise-AZ-85388/60995813_zpid/
918744,"22241 W Twilight Trl, Buckeye, AZ 85326 ",190738.140625,199000,-8261.859375,-0.04151688128140707,https://www.zillow.com/homedetails/22241-W-Twilight-Trl-Buckeye-AZ-85326/82385990_zpid/
7418049,"7147 E Osage Ave, Mesa, AZ 85212 ",319705.34375,327990,-8284.65625,-0.025258868410622304,https://www.zillow.com/homedetails/7147-E-Osage-Ave-Mesa-AZ-85212/2096109735_zpid/
71918,"3884 E Sundance Ave, Gilbert, AZ 85297 ",271605.71875,279900,-8294.28125,-0.02963301625580561,https://www.zillow.com/homedetails/3884-E-Sundance-Ave-Gilbert-AZ-85297/62735945_zpid/
7429561,"160 N Sandal, Mesa, AZ 85205 ",225335.703125,233635,-8299.296875,-0.03552248967406424,https://www.zillow.com/homedetails/160-N-Sandal-Mesa-AZ-85205/2095152493_zpid/
1047122,"643 E Las Colinas Pl, Chandler, AZ 85249 ",290668.28125,299000,-8331.71875,-0.0278652801003344,https://www.zillow.com/homedetails/643-E-Las-Colinas-Pl-Chandler-AZ-85249/60986431_zpid/
15417,"1461 N Balboa, Mesa, AZ 85205 ",250656.890625,259000,-8343.109375,-0.03221277750965246,https://www.zillow.com/homedetails/1461-N-Balboa-Mesa-AZ-85205/2095271592_zpid/
71519,"3842 S Star Canyon Dr, Gilbert, AZ 85297 ",229148.875,237500,-8351.125,-0.03516263157894739,https://www.zillow.com/homedetails/3842-S-Star-Canyon-Dr-Gilbert-AZ-85297/81967387_zpid/
6781778,"7160 Fairwind Acres Pl, Las Vegas, NV 89131 ",271538.0,279900,-8362.0,-0.029874955341193332,https://www.zillow.com/homedetails/7160-Fairwind-Acres-Pl-Las-Vegas-NV-89131/61741577_zpid/
7458299,"80 S 196th Ln, Buckeye, AZ 85326 ",221623.234375,229990,-8366.765625,-0.036378823535805904,https://www.zillow.com/homedetails/80-S-196th-Ln-Buckeye-AZ-85326/2094882813_zpid/
7459225,"10141 E Stealth Ave, Mesa, AZ 85212 ",318483.78125,326900,-8416.21875,-0.025745545273784032,https://www.zillow.com/homedetails/10141-E-Stealth-Ave-Mesa-AZ-85212/125143544_zpid/
7421813,"12038 W Davis Ln, Avondale, AZ 85323 ",226535.140625,235000,-8464.859375,-0.03602067819148935,https://www.zillow.com/homedetails/12038-W-Davis-Ln-Avondale-AZ-85323/95181460_zpid/
922204,"22837 W Moonlight Path, Buckeye, AZ 85326 ",241003.265625,249480,-8476.734375,-0.033977610930735924,https://www.zillow.com/homedetails/22837-W-Moonlight-Path-Buckeye-AZ-85326/81995749_zpid/
3138127,"2836 Irving St, Denver, CO 80211 ",336496.28125,345000,-8503.71875,-0.024648460144927498,https://www.zillow.com/homedetails/2836-Irving-St-Denver-CO-80211/13311434_zpid/
7451521,"15826 S 32nd Pl, Phoenix, AZ 85048 ",348492.78125,357000,-8507.21875,-0.02382974439775909,https://www.zillow.com/homedetails/15826-S-32nd-Pl-Phoenix-AZ-85048/8257387_zpid/
1495057,"17628 W Bloomfield Rd, Surprise, AZ 85388 ",226474.65625,235000,-8525.34375,-0.036278058510638256,https://www.zillow.com/homedetails/17628-W-Bloomfield-Rd-Surprise-AZ-85388/82386285_zpid/
7400344,"16630 Lake Prince Ln, Houston, TX 77044 ",206459.484375,215000,-8540.515625,-0.03972332848837212,https://www.zillow.com/homedetails/16630-Lake-Prince-Ln-Houston-TX-77044/123232818_zpid/
755200,"1641 N Serina, Mesa, AZ 85205 ",238933.3125,247500,-8566.6875,-0.034612878787878776,https://www.zillow.com/homedetails/1641-N-Serina-Mesa-AZ-85205/52424758_zpid/
4567355,"205 Franklin Ave, Bay Point, CA 94565 ",340409.65625,349000,-8590.34375,-0.024614165472779392,https://www.zillow.com/homedetails/205-Franklin-Ave-Bay-Point-CA-94565/18331558_zpid/
2337970,"14410 Mountain Cliff Ln, Houston, TX 77044 ",251407.390625,260000,-8592.609375,-0.0330484975961538,https://www.zillow.com/homedetails/14410-Mountain-Cliff-Ln-Houston-TX-77044/126258847_zpid/
7435560,"109 S 224TH Ave, Buckeye, AZ 85326 ",204238.796875,212900,-8661.203125,-0.04068202501174256,https://www.zillow.com/homedetails/109-S-224TH-Ave-Buckeye-AZ-85326/95071142_zpid/
275919,"8139 E Vista Dr, Scottsdale, AZ 85250 ",241214.140625,249900,-8685.859375,-0.03475734043617451,https://www.zillow.com/homedetails/8139-E-Vista-Dr-Scottsdale-AZ-85250/7843057_zpid/
7469482,"917 Pro Players Dr, Las Vegas, NV 89134 ",256304.0,265000,-8696.0,-0.0328150943396226,https://www.zillow.com/homedetails/917-Pro-Players-Dr-Las-Vegas-NV-89134/6969213_zpid/
5097890,"18095 W Statler St, Surprise, AZ 85388 ",260394.890625,269091,-8696.109375,-0.03231661175959066,https://www.zillow.com/homedetails/18095-W-Statler-St-Surprise-AZ-85388/95117907_zpid/
7402151,"24646 W Romley Rd, Buckeye, AZ 85326 ",201181.34375,209900,-8718.65625,-0.041537190328727935,https://www.zillow.com/homedetails/24646-W-Romley-Rd-Buckeye-AZ-85326/95186731_zpid/
1007229,"3530 S Arizona Pl, Chandler, AZ 85286 ",286241.34375,295000,-8758.65625,-0.02969036016949156,https://www.zillow.com/homedetails/3530-S-Arizona-Pl-Chandler-AZ-85286/95123738_zpid/
927731,"23860 W La Salle St, Buckeye, AZ 85326 ",181120.125,189900,-8779.875,-0.04623420221169039,https://www.zillow.com/homedetails/23860-W-La-Salle-St-Buckeye-AZ-85326/82827278_zpid/
3648082,"2932 Lotus Hill Dr, Las Vegas, NV 89134 ",306137.53125,315000,-8862.46875,-0.028134821428571377,https://www.zillow.com/homedetails/2932-Lotus-Hill-Dr-Las-Vegas-NV-89134/6942963_zpid/
193403,"2419 W Fawn Dr, Phoenix, AZ 85041 ",248613.0,257500,-8887.0,-0.03451262135922328,https://www.zillow.com/homedetails/2419-W-Fawn-Dr-Phoenix-AZ-85041/81991912_zpid/
7416331,"5014 S 246TH Ln, Buckeye, AZ 85326 ",205002.296875,213900,-8897.703125,-0.041597490065451104,https://www.zillow.com/homedetails/5014-S-246TH-Ln-Buckeye-AZ-85326/95072710_zpid/
7450379,"1529 W Marlin Dr, Chandler, AZ 85286 ",316071.8125,325000,-8928.1875,-0.027471346153846166,https://www.zillow.com/homedetails/1529-W-Marlin-Dr-Chandler-AZ-85286/2094998616_zpid/
354240,"224 E Anderson Ave, Phoenix, AZ 85022 ",220964.5,229900,-8935.5,-0.038866898651587656,https://www.zillow.com/homedetails/224-E-Anderson-Ave-Phoenix-AZ-85022/7959291_zpid/
71736,"3866 E Santa Fe Ln, Gilbert, AZ 85297 ",230797.890625,239750,-8952.109375,-0.037339350886339884,https://www.zillow.com/homedetails/3866-E-Santa-Fe-Ln-Gilbert-AZ-85297/81976183_zpid/
7480217,"1732 E Gail Dr, Chandler, AZ 85225 ",236031.390625,245000,-8968.609375,-0.03660656887755098,https://www.zillow.com/homedetails/1732-E-Gail-Dr-Chandler-AZ-85225/8280322_zpid/
7445013,"1307 W Pollack St, Phoenix, AZ 85041 ",218453.09375,227434,-8980.90625,-0.03948796683873124,https://www.zillow.com/homedetails/1307-W-Pollack-St-Phoenix-AZ-85041/95122852_zpid/
5233100,"19789 W Grant St, Buckeye, AZ 85326 ",245866.625,254905,-9038.375,-0.03545781761832845,https://www.zillow.com/homedetails/19789-W-Grant-St-Buckeye-AZ-85326/95186379_zpid/
956030,"167 S Fir St, Chandler, AZ 85226 ",260850.21875,269900,-9049.78125,-0.033530126898851376,https://www.zillow.com/homedetails/167-S-Fir-St-Chandler-AZ-85226/8165716_zpid/
732049,"620 N Hall, Mesa, AZ 85203 ",290937.375,300000,-9062.625,-0.030208750000000006,https://www.zillow.com/homedetails/620-N-Hall-Mesa-AZ-85203/82779279_zpid/
7458281,"2107 Cambridge Dr, Fairfield, CA 94533 ",330803.65625,339900,-9096.34375,-0.026761823330391343,https://www.zillow.com/homedetails/2107-Cambridge-Dr-Fairfield-CA-94533/15648535_zpid/
7390634,"278 S Lowell Blvd, Denver, CO 80219 ",245791.953125,254900,-9108.046875,-0.035731843369948946,https://www.zillow.com/homedetails/278-S-Lowell-Blvd-Denver-CO-80219/2095736584_zpid/
1863819,"3136 W Abraham Ln, Phoenix, AZ 85027 ",230883.265625,240000,-9116.734375,-0.03798639322916664,https://www.zillow.com/homedetails/3136-W-Abraham-Ln-Phoenix-AZ-85027/7933932_zpid/
7455621,"11844 N Jantzen Dr, Portland, OR 97217 ",299868.71875,309000,-9131.28125,-0.029551072006472445,https://www.zillow.com/homedetails/11844-N-Jantzen-Dr-Portland-OR-97217/2094929220_zpid/
612272,"11059 E Kilarea Ave, Mesa, AZ 85209 ",367843.90625,377000,-9156.09375,-0.024286720822281116,https://www.zillow.com/homedetails/11059-E-Kilarea-Ave-Mesa-AZ-85209/8228637_zpid/
4684190,"9347 Oak Trail Cir, Santa Rosa, CA 95409 ",355818.8125,365000,-9181.1875,-0.025153938356164418,https://www.zillow.com/homedetails/9347-Oak-Trail-Cir-Santa-Rosa-CA-95409/96058694_zpid/
964131,"4582 W Harrison St, Chandler, AZ 85226 ",230289.953125,239500,-9210.046875,-0.038455310542797494,https://www.zillow.com/homedetails/4582-W-Harrison-St-Chandler-AZ-85226/8156568_zpid/
7447775,"2346 S Zenobia St, Denver, CO 80219 ",330719.5,340000,-9280.5,-0.0272955882352941,https://www.zillow.com/homedetails/2346-S-Zenobia-St-Denver-CO-80219/13382651_zpid/
5233118,"794 S 223rd Ln, Buckeye, AZ 85326 ",197613.109375,206900,-9286.890625,-0.044885889922667954,https://www.zillow.com/homedetails/794-S-223rd-Ln-Buckeye-AZ-85326/67787116_zpid/
2065135,"9912 La Paca Ave, Las Vegas, NV 89117 ",226689.546875,236000,-9310.453125,-0.039451072563559286,https://www.zillow.com/homedetails/9912-La-Paca-Ave-Las-Vegas-NV-89117/7110117_zpid/
255059,"316 W Kelton Ln, Phoenix, AZ 85023 ",300680.84375,310000,-9319.15625,-0.03006179435483869,https://www.zillow.com/homedetails/316-W-Kelton-Ln-Phoenix-AZ-85023/7965798_zpid/
1069353,"1211 N Leoma Ct, Chandler, AZ 85225 ",252678.609375,262000,-9321.390625,-0.035577826812977054,https://www.zillow.com/homedetails/1211-N-Leoma-Ct-Chandler-AZ-85225/8180896_zpid/
7419978,"4345 E Erie St, Gilbert, AZ 85295 ",238060.359375,247450,-9389.640625,-0.03794560769852495,https://www.zillow.com/homedetails/4345-E-Erie-St-Gilbert-AZ-85295/2095239020_zpid/
2340713,"18115 Oliveria Way, Houston, TX 77044 ",260597.578125,270000,-9402.421875,-0.03482378472222225,https://www.zillow.com/homedetails/18115-Oliveria-Way-Houston-TX-77044/126278403_zpid/
942139,"6971 S Sunrise Way, Buckeye, AZ 85326 ",210591.25,220000,-9408.75,-0.04276704545454546,https://www.zillow.com/homedetails/6971-S-Sunrise-Way-Buckeye-AZ-85326/67769591_zpid/
1908544,"13411 Douglas Lake Rd, Houston, TX 77044 ",339560.34375,349000,-9439.65625,-0.02704772564469915,https://www.zillow.com/homedetails/13411-Douglas-Lake-Rd-Houston-TX-77044/112159380_zpid/
7470679,"3099 S Lois Ln, Gilbert, AZ 85295 ",250507.390625,260000,-9492.609375,-0.03651003605769232,https://www.zillow.com/homedetails/3099-S-Lois-Ln-Gilbert-AZ-85295/67762904_zpid/
620115,"5704 E Alder Ave, Mesa, AZ 85206 ",226502.765625,236000,-9497.234375,-0.04024251853813554,https://www.zillow.com/homedetails/5704-E-Alder-Ave-Mesa-AZ-85206/121856796_zpid/
