property_id,transaction_log_id,id,address,neighborhood,bedrooms,bathrooms,sqft,source,origin_url,created_at,updated_at,latitude,longitude,elevation,lookup_address,id_1,price,transaction_status,date_listed,date_closed,days_on_market,created_at_1,updated_at_1,property_id_1,transaction_type
531,531,531,"Folsom St San Francisco, CA 94110",,4,3,1800,zillow_sf,http://www.zillow.com/homedetails/Folsom-St-San-Francisco-CA-94110/2103430042_zpid/,2015-08-23 20:31:28,2015-08-28 15:33:27,37.7493,-122.414,22.8167,"Folsom St San Francisco, CA 94110, ",531,10500,open,2015-06-24,,,2015-08-23 20:31:41,2015-08-23 20:31:41,531,rental
532,532,532,"Fair Oaks St San Francisco, CA 94110",,3,1,1500,zillow_sf,http://www.zillow.com/homedetails/Fair-Oaks-St-San-Francisco-CA-94110/2103579775_zpid/,2015-08-23 20:31:28,2015-08-28 15:33:27,37.7519,-122.424,47.2938,"Fair Oaks St San Francisco, CA 94110, ",532,5995,open,2015-06-26,,,2015-08-23 20:31:42,2015-08-23 20:31:42,532,rental
533,533,533,"(Undisclosed Address) San Francisco, CA 94115",,1,1,1250,zillow_sf,http://www.zillow.com/homedetails/(Undisclosed-Address)-San-Francisco-CA-94115/2115405233_zpid/,2015-08-23 20:31:28,2015-08-28 15:33:28,37.7878,-122.438,54.0165,"(Undisclosed Address) San Francisco, CA 94115, ",533,3775,open,2015-06-26,,,2015-08-23 20:31:42,2015-08-23 20:31:42,533,rental
534,534,534,"14th Ave San Francisco, CA 94118",,3,2,2105,zillow_sf,http://www.zillow.com/homedetails/14th-Ave-San-Francisco-CA-94118/2101815184_zpid/,2015-08-23 20:31:28,2015-08-28 15:33:29,37.7802,-122.473,51.89,"14th Ave San Francisco, CA 94118, ",534,8000,open,2015-07-01,,,2015-08-23 20:31:42,2015-08-23 20:31:42,534,rental
535,535,535,"Mississippi St San Francisco, CA 94107",,3,2,0,zillow_sf,http://www.zillow.com/homedetails/Mississippi-St-San-Francisco-CA-94107/2101786070_zpid/,2015-08-23 20:31:28,2015-08-28 15:33:29,37.7589,-122.394,29.5594,"Mississippi St San Francisco, CA 94107, ",535,7500,open,2015-07-05,,,2015-08-23 20:31:42,2015-08-23 20:31:42,535,rental
536,536,536,"318 Main St # 5K, San Francisco, CA 94105",South Beach,2,2,1600,zillow_sf,http://www.zillow.com/homedetails/318-Main-St-5K-San-Francisco-CA-94105/2101787582_zpid/,2015-08-23 20:31:28,2015-08-28 15:33:30,37.7891,-122.392,4.97249,"318 Main St # 5K, San Francisco, CA 94105, South Beach",536,8500,open,2015-07-05,,,2015-08-23 20:31:42,2015-08-23 20:31:42,536,rental
537,537,537,"Cumberland St San Francisco, CA 94114",,5,4,0,zillow_sf,http://www.zillow.com/homedetails/Cumberland-St-San-Francisco-CA-94114/2101963834_zpid/,2015-08-23 20:31:28,2015-08-28 15:33:30,37.7588,-122.43,69.1504,"Cumberland St San Francisco, CA 94114, ",537,22500,open,2015-07-07,,,2015-08-23 20:31:42,2015-08-23 20:31:42,537,rental
538,538,538,"18th St San Francisco, CA 94114",,2,1,940,zillow_sf,http://www.zillow.com/homedetails/18th-St-San-Francisco-CA-94114/2101740991_zpid/,2015-08-23 20:31:28,2015-08-28 15:33:31,37.7609,-122.435,25.2467,"18th St San Francisco, CA 94114, ",538,4990,open,2015-07-09,,,2015-08-23 20:31:42,2015-08-23 20:31:42,538,rental
539,539,539,"35 Bret Harte Ter, San Francisco, CA 94133",Russian Hill,2,2,1352,zillow_sf,http://www.zillow.com/homedetails/35-Bret-Harte-Ter-San-Francisco-CA-94133/15063512_zpid/,2015-08-23 20:31:28,2015-08-28 15:33:32,37.8046,-122.418,22.496,"35 Bret Harte Ter, San Francisco, CA 94133, Russian Hill",539,6000,open,2015-07-09,,,2015-08-23 20:31:42,2015-08-23 20:31:42,539,rental
540,540,540,"Lombard St San Francisco, CA 94133",,2,1,1150,zillow_sf,http://www.zillow.com/homedetails/Lombard-St-San-Francisco-CA-94133/2103580084_zpid/,2015-08-23 20:31:28,2015-08-28 15:33:32,37.8021,-122.419,66.8021,"Lombard St San Francisco, CA 94133, ",540,6700,open,2015-07-09,,,2015-08-23 20:31:42,2015-08-23 20:31:42,540,rental
541,541,541,"3745 21st St, San Francisco, CA 94114",Eureka Valley - Dolores Heights - Castro,4,3,3300,zillow_sf,http://www.zillow.com/homedetails/3745-21st-St-San-Francisco-CA-94114/53153469_zpid/,2015-08-23 20:31:28,2015-08-28 15:33:33,37.7562,-122.431,111.071,"3745 21st St, San Francisco, CA 94114, Eureka Valley - Dolores Heights - Castro",541,15000,open,2015-07-13,,,2015-08-23 20:31:42,2015-08-23 20:31:42,541,rental
542,542,542,"North Pt San Francisco, CA 94109",,3,2,1200,zillow_sf,http://www.zillow.com/homedetails/North-Pt-San-Francisco-CA-94109/2103514318_zpid/,2015-08-23 20:31:28,2015-08-28 15:33:33,37.7219,-122.476,59.0085,"North Pt San Francisco, CA 94109, ",542,8500,open,2015-07-14,,,2015-08-23 20:31:42,2015-08-23 20:31:42,542,rental
543,543,543,"1310 Fillmore St APT 601, San Francisco, CA 94115",Western Addition,2,2,1300,zillow_sf,http://www.zillow.com/homedetails/1310-Fillmore-St-APT-601-San-Francisco-CA-94115/2101691592_zpid/,2015-08-23 20:31:29,2015-08-28 15:33:34,37.7817,-122.432,39.231,"1310 Fillmore St APT 601, San Francisco, CA 94115, Western Addition",543,5500,open,2015-07-15,,,2015-08-23 20:31:42,2015-08-23 20:31:42,543,rental
544,544,544,"435 Marietta Dr, San Francisco, CA 94127",Miraloma Park,5,3,1897,zillow_sf,http://www.zillow.com/homedetails/435-Marietta-Dr-San-Francisco-CA-94127/15136109_zpid/,2015-08-23 20:31:29,2015-08-28 15:33:35,37.7379,-122.445,173.342,"435 Marietta Dr, San Francisco, CA 94127, Miraloma Park",544,10000,open,2015-07-16,,,2015-08-23 20:31:42,2015-08-23 20:31:42,544,rental
545,545,545,"Cambridge St San Francisco, CA 94134",,3,3,2000,zillow_sf,http://www.zillow.com/homedetails/Cambridge-St-San-Francisco-CA-94134/2105173449_zpid/,2015-08-23 20:31:29,2015-08-23 20:31:29,37.727,-122.419,83.9454,"Cambridge St San Francisco, CA 94134, ",545,6499,open,2015-07-17,,,2015-08-23 20:31:42,2015-08-23 20:31:42,545,rental
546,546,546,"Lansdale Ave San Francisco, CA 94127",,4,3,2700,zillow_sf,http://www.zillow.com/homedetails/Lansdale-Ave-San-Francisco-CA-94127/2104569759_zpid/,2015-08-23 20:31:29,2015-08-23 20:31:29,37.7362,-122.458,213.089,"Lansdale Ave San Francisco, CA 94127, ",546,6250,open,2015-07-17,,,2015-08-23 20:31:42,2015-08-23 20:31:42,546,rental
547,547,547,"1630 25th Ave, San Francisco, CA 94122",Central Sunset,3,3,1320,zillow_sf,http://www.zillow.com/homedetails/1630-25th-Ave-San-Francisco-CA-94122/15109211_zpid/,2015-08-23 20:31:29,2015-08-23 20:31:29,37.7571,-122.483,81.9743,"1630 25th Ave, San Francisco, CA 94122, Central Sunset",547,5950,open,2015-07-18,,,2015-08-23 20:31:42,2015-08-23 20:31:42,547,rental
548,548,548,"401 Crescent Ct, San Francisco, CA 94134",Bayview,1,1,1103,zillow_sf,http://www.zillow.com/homedetails/401-Crescent-Ct-San-Francisco-CA-94134/2103788395_zpid/,2015-08-23 20:31:29,2015-08-23 20:31:29,37.7112,-122.388,18.7814,"401 Crescent Ct, San Francisco, CA 94134, Bayview",548,1900,open,2015-07-18,,,2015-08-23 20:31:42,2015-08-23 20:31:42,548,rental
549,549,549,"Taylor St San Francisco, CA 94108",,1,1,800,zillow_sf,http://www.zillow.com/homedetails/Taylor-St-San-Francisco-CA-94108/2103320761_zpid/,2015-08-23 20:31:29,2015-08-23 20:31:29,37.7919,-122.413,87.825,"Taylor St San Francisco, CA 94108, ",549,6000,open,2015-07-22,,,2015-08-23 20:31:42,2015-08-23 20:31:42,549,rental
550,550,550,"Stockton St San Francisco, CA 94108",,0,1,450,zillow_sf,http://www.zillow.com/homedetails/Stockton-St-San-Francisco-CA-94108/2103580243_zpid/,2015-08-23 20:31:30,2015-08-23 20:31:30,37.7906,-122.407,38.0679,"Stockton St San Francisco, CA 94108, ",550,3750,open,2015-07-22,,,2015-08-23 20:31:42,2015-08-23 20:31:42,550,rental
551,551,551,"Grenard Ter San Francisco, CA 94109",,2,2,1000,zillow_sf,http://www.zillow.com/homedetails/Grenard-Ter-San-Francisco-CA-94109/2103580240_zpid/,2015-08-23 20:31:30,2015-08-23 20:31:30,37.801,-122.423,52.7027,"Grenard Ter San Francisco, CA 94109, ",551,7500,open,2015-07-22,,,2015-08-23 20:31:42,2015-08-23 20:31:42,551,rental
552,552,552,"193 Saint Germain Ave, San Francisco, CA 94114",Clarendon Heights,4,2,2810,zillow_sf,http://www.zillow.com/homedetails/193-Saint-Germain-Ave-San-Francisco-CA-94114/15130090_zpid/,2015-08-23 20:31:30,2015-08-23 20:31:30,37.7572,-122.452,233.296,"193 Saint Germain Ave, San Francisco, CA 94114, Clarendon Heights",552,9950,open,2015-07-23,,,2015-08-23 20:31:42,2015-08-23 20:31:42,552,rental
553,553,553,"343 Parker Ave, San Francisco, CA 94118",Lone Mountain,1,1,650,zillow_sf,http://www.zillow.com/homedetails/343-Parker-Ave-San-Francisco-CA-94118/15084614_zpid/,2015-08-23 20:31:30,2015-08-23 20:31:30,37.7793,-122.454,97.9339,"343 Parker Ave, San Francisco, CA 94118, Lone Mountain",553,4000,open,2015-07-23,,,2015-08-23 20:31:42,2015-08-23 20:31:42,553,rental
554,554,554,"445 Francisco Street # FL 6TH, San Francisco, CA 94133",North Beach,3,2,1550,zillow_sf,http://www.zillow.com/homedetails/445-Francisco-Street-FL-6TH-San-Francisco-CA-94133/2105241310_zpid/,2015-08-23 20:31:30,2015-08-23 20:31:30,37.8047,-122.413,4.22751,"445 Francisco Street # FL 6TH, San Francisco, CA 94133, North Beach",554,8500,open,2015-07-23,,,2015-08-23 20:31:43,2015-08-23 20:31:43,554,rental
555,555,555,"Crags Ct San Francisco, CA 94131",,4,2,0,zillow_sf,http://www.zillow.com/homedetails/Crags-Ct-San-Francisco-CA-94131/2101943191_zpid/,2015-08-23 20:31:30,2015-08-28 15:33:35,37.7411,-122.44,150.685,"Crags Ct San Francisco, CA 94131, ",555,7200,open,2015-07-24,,,2015-08-23 20:31:43,2015-08-23 20:31:43,555,rental
556,556,556,"Carolina St San Francisco, CA 94107",,3,2,1700,zillow_sf,http://www.zillow.com/homedetails/Carolina-St-San-Francisco-CA-94107/2101594035_zpid/,2015-08-23 20:31:30,2015-08-28 15:33:36,37.7589,-122.4,68.436,"Carolina St San Francisco, CA 94107, ",556,7250,open,2015-07-24,,,2015-08-23 20:31:43,2015-08-23 20:31:43,556,rental
557,557,557,"7th Ave San Francisco, CA 94118",,4,2,2000,zillow_sf,http://www.zillow.com/homedetails/7th-Ave-San-Francisco-CA-94118/2108584490_zpid/,2015-08-23 20:31:30,2015-08-28 15:33:36,37.7809,-122.465,54.7552,"7th Ave San Francisco, CA 94118, ",557,10500,open,2015-07-27,,,2015-08-23 20:31:43,2015-08-23 20:31:43,557,rental
558,558,558,"342 Upper Ter, San Francisco, CA 94117",Parnassus - Ashbury,2,1,1200,zillow_sf,http://www.zillow.com/homedetails/342-Upper-Ter-San-Francisco-CA-94117/89238855_zpid/,2015-08-23 20:31:30,2015-08-28 15:33:37,37.7625,-122.446,157.982,"342 Upper Ter, San Francisco, CA 94117, Parnassus - Ashbury",558,4600,open,2015-07-27,,,2015-08-23 20:31:43,2015-08-23 20:31:43,558,rental
559,559,559,"2121 Laguna St APT 1, San Francisco, CA 94115",Pacific Heights,2,2,1250,zillow_sf,http://www.zillow.com/homedetails/2121-Laguna-St-APT-1-San-Francisco-CA-94115/2101583270_zpid/,2015-08-23 20:31:30,2015-08-28 15:33:38,37.7909,-122.429,99.0606,"2121 Laguna St APT 1, San Francisco, CA 94115, Pacific Heights",559,5500,open,2015-07-27,,,2015-08-23 20:31:43,2015-08-23 20:31:43,559,rental
560,560,560,"1563 Shrader St, San Francisco, CA 94117",Parnassus - Ashbury,4,2,2800,zillow_sf,http://www.zillow.com/homedetails/1563-Shrader-St-San-Francisco-CA-94117/2102442897_zpid/,2015-08-23 20:31:30,2015-08-28 15:33:38,37.7605,-122.45,126.561,"1563 Shrader St, San Francisco, CA 94117, Parnassus - Ashbury",560,13000,open,2015-07-28,,,2015-08-23 20:31:43,2015-08-23 20:31:43,560,rental
561,561,561,"1075 Vallejo St, San Francisco, CA 94133",Russian Hill,2,1,1300,zillow_sf,http://www.zillow.com/homedetails/1075-Vallejo-St-San-Francisco-CA-94133/2101565168_zpid/,2015-08-23 20:31:31,2015-08-28 15:33:39,37.7976,-122.415,101.38,"1075 Vallejo St, San Francisco, CA 94133, Russian Hill",561,5990,open,2015-07-28,,,2015-08-23 20:31:43,2015-08-23 20:31:43,561,rental
562,562,562,"99 High St, San Francisco, CA 94114",Noe Valley,3,2,0,zillow_sf,http://www.zillow.com/homedetails/99-High-St-San-Francisco-CA-94114/2101574676_zpid/,2015-08-23 20:31:31,2015-08-28 15:33:39,37.7482,-122.443,168.302,"99 High St, San Francisco, CA 94114, Noe Valley",562,6895,open,2015-07-28,,,2015-08-23 20:31:43,2015-08-23 20:31:43,562,rental
563,563,563,"Hoff St San Francisco, CA 94110",,3,1,0,zillow_sf,http://www.zillow.com/homedetails/Hoff-St-San-Francisco-CA-94110/2101528217_zpid/,2015-08-23 20:31:31,2015-08-23 20:31:31,37.7642,-122.421,6.03033,"Hoff St San Francisco, CA 94110, ",563,6495,open,2015-07-31,,,2015-08-23 20:31:43,2015-08-23 20:31:43,563,rental
564,564,564,"(Undisclosed Address) San Francisco, CA 94103",,2,2,1115,zillow_sf,http://www.zillow.com/homedetails/(Undisclosed-Address)-San-Francisco-CA-94103/2115256995_zpid/,2015-08-23 20:31:31,2015-08-23 20:31:31,37.7726,-122.41,7.34345,"(Undisclosed Address) San Francisco, CA 94103, ",564,4880,open,2015-07-31,,,2015-08-23 20:31:43,2015-08-23 20:31:43,564,rental
565,565,565,"260 King St # 1000, San Francisco, CA 94107",South of Market,2,2,0,zillow_sf,http://www.zillow.com/homedetails/260-King-St-1000-San-Francisco-CA-94107/2101529766_zpid/,2015-08-23 20:31:31,2015-08-23 20:31:31,37.7774,-122.394,4.2732,"260 King St # 1000, San Francisco, CA 94107, South of Market",565,5650,open,2015-07-31,,,2015-08-23 20:31:43,2015-08-23 20:31:43,565,rental
566,566,566,"Athens St San Francisco, CA 94112",,4,3,0,zillow_sf,http://www.zillow.com/homedetails/Athens-St-San-Francisco-CA-94112/2101524650_zpid/,2015-08-23 20:31:31,2015-08-23 20:31:31,37.7201,-122.43,89.7167,"Athens St San Francisco, CA 94112, ",566,6200,open,2015-08-01,,,2015-08-23 20:31:43,2015-08-23 20:31:43,566,rental
567,567,567,"Laurel St San Francisco, CA 94118",,3,2,2558,zillow_sf,http://www.zillow.com/homedetails/Laurel-St-San-Francisco-CA-94118/2101507161_zpid/,2015-08-23 20:31:31,2015-08-23 20:31:31,37.7878,-122.45,90.3244,"Laurel St San Francisco, CA 94118, ",567,13000,open,2015-08-03,,,2015-08-23 20:31:43,2015-08-23 20:31:43,567,rental
568,568,568,"Broadway St San Francisco, CA 94115",,4,3,4000,zillow_sf,http://www.zillow.com/homedetails/Broadway-St-San-Francisco-CA-94115/2102190217_zpid/,2015-08-23 20:31:32,2015-08-23 20:31:32,37.7942,-122.435,82.9386,"Broadway St San Francisco, CA 94115, ",568,18000,open,2015-08-03,,,2015-08-23 20:31:43,2015-08-23 20:31:43,568,rental
569,569,569,"Homestead St San Francisco, CA 94114",,2,1,0,zillow_sf,http://www.zillow.com/homedetails/Homestead-St-San-Francisco-CA-94114/2104705026_zpid/,2015-08-23 20:31:32,2015-08-23 20:31:32,37.7494,-122.439,111.096,"Homestead St San Francisco, CA 94114, ",569,2500,open,2015-08-03,,,2015-08-23 20:31:43,2015-08-23 20:31:43,569,rental
570,570,570,"N Point St San Francisco, CA 94109",,1,1,0,zillow_sf,http://www.zillow.com/homedetails/N-Point-St-San-Francisco-CA-94109/2101704184_zpid/,2015-08-23 20:31:32,2015-08-23 20:31:32,37.8061,-122.418,5.70257,"N Point St San Francisco, CA 94109, ",570,3250,open,2015-08-03,,,2015-08-23 20:31:43,2015-08-23 20:31:43,570,rental
571,571,571,"Bartlett St San Francisco, CA 94110",,3,2,1560,zillow_sf,http://www.zillow.com/homedetails/Bartlett-St-San-Francisco-CA-94110/2101519779_zpid/,2015-08-23 20:31:32,2015-08-23 20:31:32,37.7525,-122.42,28.4123,"Bartlett St San Francisco, CA 94110, ",571,6500,open,2015-08-04,,,2015-08-23 20:31:43,2015-08-23 20:31:43,571,rental
572,572,572,"Anzavista Ave San Francisco, CA 94115",,0,1,750,zillow_sf,http://www.zillow.com/homedetails/Anzavista-Ave-San-Francisco-CA-94115/2101488152_zpid/,2015-08-23 20:31:32,2015-08-23 20:31:32,37.7796,-122.444,106.346,"Anzavista Ave San Francisco, CA 94115, ",572,2295,open,2015-08-05,,,2015-08-23 20:31:43,2015-08-23 20:31:43,572,rental
573,573,573,"20th St San Francisco, CA 94110",,1,1,900,zillow_sf,http://www.zillow.com/homedetails/20th-St-San-Francisco-CA-94110/2104705655_zpid/,2015-08-23 20:31:32,2015-08-28 15:33:40,37.7588,-122.416,10.3318,"20th St San Francisco, CA 94110, ",573,6200,open,2015-08-05,,,2015-08-23 20:31:43,2015-08-23 20:31:43,573,rental
574,574,574,"2042 46th Ave, San Francisco, CA 94116",Outer Parkside,3,1,1214,zillow_sf,http://www.zillow.com/homedetails/2042-46th-Ave-San-Francisco-CA-94116/15116581_zpid/,2015-08-23 20:31:32,2015-08-28 15:33:41,37.7484,-122.505,16.75,"2042 46th Ave, San Francisco, CA 94116, Outer Parkside",574,4300,open,2015-08-06,,,2015-08-23 20:31:44,2015-08-23 20:31:44,574,rental
575,575,575,"136 Meadowbrook Dr, San Francisco, CA 94132",Lakeshore,3,1,1500,zillow_sf,http://www.zillow.com/homedetails/136-Meadowbrook-Dr-San-Francisco-CA-94132/15197425_zpid/,2015-08-23 20:31:32,2015-08-28 15:33:41,37.7318,-122.484,43.1875,"136 Meadowbrook Dr, San Francisco, CA 94132, Lakeshore",575,4300,open,2015-08-06,,,2015-08-23 20:31:44,2015-08-23 20:31:44,575,rental
576,576,576,"2759 38th Ave, San Francisco, CA 94116",Outer Parkside,2,1,1011,zillow_sf,http://www.zillow.com/homedetails/2759-38th-Ave-San-Francisco-CA-94116/15125966_zpid/,2015-08-23 20:31:32,2015-08-28 15:33:42,37.7354,-122.496,35.3744,"2759 38th Ave, San Francisco, CA 94116, Outer Parkside",576,3550,open,2015-08-06,,,2015-08-23 20:31:44,2015-08-23 20:31:44,576,rental
577,577,577,"301 Mission St # 39, San Francisco, CA 94105",South Beach,2,2,1601,zillow_sf,http://www.zillow.com/homedetails/301-Mission-St-39-San-Francisco-CA-94105/2102013561_zpid/,2015-08-23 20:31:32,2015-08-28 15:33:42,37.7905,-122.396,0.0,"301 Mission St # 39, San Francisco, CA 94105, South Beach",577,11000,open,2015-08-08,,,2015-08-23 20:31:44,2015-08-23 20:31:44,577,rental
578,578,578,"29th St San Francisco, CA 94131",,2,2,0,zillow_sf,http://www.zillow.com/homedetails/29th-St-San-Francisco-CA-94131/2101453679_zpid/,2015-08-23 20:31:32,2015-08-28 15:33:43,37.7435,-122.43,56.5286,"29th St San Francisco, CA 94131, ",578,5500,open,2015-08-09,,,2015-08-23 20:31:44,2015-08-23 20:31:44,578,rental
579,579,579,"355 Parker Ave, San Francisco, CA 94118",Lone Mountain,2,1,950,zillow_sf,http://www.zillow.com/homedetails/355-Parker-Ave-San-Francisco-CA-94118/15084590_zpid/,2015-08-23 20:31:32,2015-08-28 15:33:44,37.7792,-122.454,97.5095,"355 Parker Ave, San Francisco, CA 94118, Lone Mountain",579,4150,open,2015-08-09,,,2015-08-23 20:31:44,2015-08-23 20:31:44,579,rental
580,580,580,"Fell St San Francisco, CA 94117",,6,3,0,zillow_sf,http://www.zillow.com/homedetails/Fell-St-San-Francisco-CA-94117/2102912457_zpid/,2015-08-23 20:31:32,2015-08-28 15:33:44,37.7735,-122.442,67.8305,"Fell St San Francisco, CA 94117, ",580,11000,open,2015-08-10,,,2015-08-23 20:31:44,2015-08-23 20:31:44,580,rental
581,581,581,"El Plazuela St San Francisco Ca San Francisco, CA 94127",,1,1,500,zillow_sf,http://www.zillow.com/homedetails/El-Plazuela-St-San-Francisco-Ca-San-Francisco-CA-94127/2101448349_zpid/,2015-08-23 20:31:32,2015-08-28 15:33:45,37.7276,-122.471,69.9077,"El Plazuela St San Francisco Ca San Francisco, CA 94127, ",581,2995,open,2015-08-10,,,2015-08-23 20:31:44,2015-08-23 20:31:44,581,rental
582,582,582,"1840 Broadway, San Francisco, CA 94109",Pacific Heights,2,2,1300,zillow_sf,http://www.zillow.com/homedetails/1840-Broadway-San-Francisco-CA-94109/2105116842_zpid/,2015-08-23 20:31:32,2015-08-28 15:33:46,37.7953,-122.428,54.8971,"1840 Broadway, San Francisco, CA 94109, Pacific Heights",582,7580,open,2015-08-10,,,2015-08-23 20:31:44,2015-08-23 20:31:44,582,rental
583,583,583,"126 Ward St, San Francisco, CA 94134",Visitacion Valley,4,2,1360,zillow_sf,http://www.zillow.com/homedetails/126-Ward-St-San-Francisco-CA-94134/15172710_zpid/,2015-08-23 20:31:33,2015-08-28 15:33:46,37.7191,-122.402,78.558,"126 Ward St, San Francisco, CA 94134, Visitacion Valley",583,4195,open,2015-08-11,,,2015-08-23 20:31:44,2015-08-23 20:31:44,583,rental
584,584,584,"Junipero Serra Blvd San Francisco, CA 94127",,3,4,1888,zillow_sf,http://www.zillow.com/homedetails/Junipero-Serra-Blvd-San-Francisco-CA-94127/2101439889_zpid/,2015-08-23 20:31:33,2015-08-23 20:31:33,37.7283,-122.472,68.5882,"Junipero Serra Blvd San Francisco, CA 94127, ",584,5500,open,2015-08-11,,,2015-08-23 20:31:44,2015-08-23 20:31:44,584,rental
585,585,585,"1415 Hudson Ave, San Francisco, CA 94124",Bayview,3,2,0,zillow_sf,http://www.zillow.com/homedetails/1415-Hudson-Ave-San-Francisco-CA-94124/2101576020_zpid/,2015-08-23 20:31:33,2015-08-23 20:31:33,37.7381,-122.385,28.9279,"1415 Hudson Ave, San Francisco, CA 94124, Bayview",585,6500,open,2015-08-11,,,2015-08-23 20:31:44,2015-08-23 20:31:44,585,rental
586,586,586,"Clay St San Francisco, CA 94115",,0,1,450,zillow_sf,http://www.zillow.com/homedetails/Clay-St-San-Francisco-CA-94115/2101876882_zpid/,2015-08-23 20:31:33,2015-08-23 20:31:33,37.7914,-122.429,105.181,"Clay St San Francisco, CA 94115, ",586,3200,open,2015-08-12,,,2015-08-23 20:31:44,2015-08-23 20:31:44,586,rental
587,587,587,"959 Corbett Ave APT 14, San Francisco, CA 94131",Twin Peaks,2,1,1002,zillow_sf,http://www.zillow.com/homedetails/959-Corbett-Ave-APT-14-San-Francisco-CA-94131/15131822_zpid/,2015-08-23 20:31:33,2015-08-23 20:31:33,37.7516,-122.443,169.471,"959 Corbett Ave APT 14, San Francisco, CA 94131, Twin Peaks",587,4300,open,2015-08-12,,,2015-08-23 20:31:44,2015-08-23 20:31:44,587,rental
588,588,588,"Mission St San Francisco, CA 94105",,2,2,1601,zillow_sf,http://www.zillow.com/homedetails/Mission-St-San-Francisco-CA-94105/2101703301_zpid/,2015-08-23 20:31:33,2015-08-23 20:31:33,37.7859,-122.402,8.12495,"Mission St San Francisco, CA 94105, ",588,8400,open,2015-08-12,,,2015-08-23 20:31:44,2015-08-23 20:31:44,588,rental
