,address,ypred,list,gain-loss,gain-loss%,days_pred,url
7430113,"3664 SE 107th Ave Portland, OR 97266 ",22035.3671875,329900,-307864.6328125,-0.9332059194073962,42.14577865600586,https://www.zillow.com/homedetails/3664-SE-107th-Ave-Portland-OR-97266/2095145961_zpid/
6778196,"5017 Encore Paradise Ave, Las Vegas, NV 89131 ",50970.578125,359900,-308929.421875,-0.8583757206863017,82.33425903320312,https://www.zillow.com/homedetails/5017-Encore-Paradise-Ave-Las-Vegas-NV-89131/61742754_zpid/
6755080,"5504 Gemini Bridges St, Las Vegas, NV 89130 ",70344.8828125,385000,-314655.1171875,-0.8172860186688311,84.3240737915039,https://www.zillow.com/homedetails/5504-Gemini-Bridges-St-Las-Vegas-NV-89130/81826376_zpid/
7450759,"7124 Sea Orchard St, Las Vegas, NV 89131 ",23985.509765625,340000,-316014.490234375,-0.9294543830422795,109.72582244873047,https://www.zillow.com/homedetails/7124-Sea-Orchard-St-Las-Vegas-NV-89131/2094961654_zpid/
1954865,"8308 Chapelle Ct, Las Vegas, NV 89131 ",77774.2734375,399000,-321225.7265625,-0.8050770089285715,181.6246795654297,https://www.zillow.com/homedetails/8308-Chapelle-Ct-Las-Vegas-NV-89131/61741550_zpid/
7452294,"10338 E Bergeron Ave, Mesa, AZ 85212 ",62419.15625,389344,-326924.84375,-0.8396812169957673,116.4291763305664,https://www.zillow.com/homedetails/10338-E-Bergeron-Ave-Mesa-AZ-85212/125143721_zpid/
7441768,"9090 Irish Elk Ave, Las Vegas, NV 89149 ",38712.92578125,367923,-329210.07421875,-0.8947798159363508,14.408931732177734,https://www.zillow.com/homedetails/9090-Irish-Elk-Ave-Las-Vegas-NV-89149/2095055482_zpid/
7429417,"14417 E Elk Pl, Denver, CO 80239 ",49497.63671875,385900,-336402.36328125,-0.8717345511304742,55.72721481323242,https://www.zillow.com/homedetails/14417-E-Elk-Pl-Denver-CO-80239/2095151126_zpid/
1312735,"3441 E Aris Dr, Gilbert, AZ 85298 ",51753.55078125,389500,-337746.44921875,-0.8671282393292683,72.71123504638672,https://www.zillow.com/homedetails/3441-E-Aris-Dr-Gilbert-AZ-85298/71614829_zpid/
1906730,"5640 Coe Estates Ct, Las Vegas, NV 89149 ",48130.9375,399900,-351769.0625,-0.8796425668917229,169.0441436767578,https://www.zillow.com/homedetails/5640-Coe-Estates-Ct-Las-Vegas-NV-89149/55106106_zpid/
7452292,"6149 Denton Ranch Rd, Las Vegas, NV 89131 ",42587.5390625,399000,-356412.4609375,-0.8932643131265664,93.94109344482422,https://www.zillow.com/homedetails/6149-Denton-Ranch-Rd-Las-Vegas-NV-89131/82532884_zpid/
