apartment,configuration,num bedroom,num bath,price range,price range lower,price range upper,size,address,address_origin_pattern,address_origin_url,apartment page,origin_url,origin_pattern,createdAt,updatedAt,pingedAt
Avalon Ocean Avenue,"Studio
                                                 - 1 BA

                                                    S2",Studio,1,"From $2,895","2,895","",494,"1200 Ocean Ave,
				San Francisco,
				CA 
                94112",@@apartment page@@,http://www.apartmentfinder.com/California/San-Francisco-Apartments/Avalon-Ocean-Avenue-Apartments,http://www.apartmentfinder.com/California/San-Francisco-Apartments/Avalon-Ocean-Avenue-Apartments,http://www.apartmentfinder.com/California/San-Francisco-Apartments?gclid=CjwKEAjwq-OsBRDd95aryprR9wQSJACQnU3GwmNw11AsvrI-d7YP_-gMVQpeV_5-4rF9LyTFhbmYVBoChUPw_wcB&gclsrc=aw.ds,http://www.apartmentfinder.com/California/San-Francisco-Apartments?gclid=CjwKEAjwq-OsBRDd95aryprR9wQSJACQnU3GwmNw11AsvrI-d7YP_-gMVQpeV_5-4rF9LyTFhbmYVBoChUPw_wcB&gclsrc=aw.ds,2015-07-05 09:26:37,2015-07-05 09:26:37,2015-07-05 09:26:37
Avalon Ocean Avenue,"1 BR
                                                 - 1 BA

                                                    A4",1 BR,1,"From $3,125","3,125","",847,"1200 Ocean Ave,
				San Francisco,
				CA 
                94112",@@apartment page@@,http://www.apartmentfinder.com/California/San-Francisco-Apartments/Avalon-Ocean-Avenue-Apartments,http://www.apartmentfinder.com/California/San-Francisco-Apartments/Avalon-Ocean-Avenue-Apartments,http://www.apartmentfinder.com/California/San-Francisco-Apartments?gclid=CjwKEAjwq-OsBRDd95aryprR9wQSJACQnU3GwmNw11AsvrI-d7YP_-gMVQpeV_5-4rF9LyTFhbmYVBoChUPw_wcB&gclsrc=aw.ds,http://www.apartmentfinder.com/California/San-Francisco-Apartments?gclid=CjwKEAjwq-OsBRDd95aryprR9wQSJACQnU3GwmNw11AsvrI-d7YP_-gMVQpeV_5-4rF9LyTFhbmYVBoChUPw_wcB&gclsrc=aw.ds,2015-07-05 09:26:37,2015-07-05 09:26:37,2015-07-05 09:26:37
Avalon Ocean Avenue,"2 BR
                                                 - 2 BA

                                                    B11",2 BR,2,Call for rates,"","",1102,"1200 Ocean Ave,
				San Francisco,
				CA 
                94112",@@apartment page@@,http://www.apartmentfinder.com/California/San-Francisco-Apartments/Avalon-Ocean-Avenue-Apartments,http://www.apartmentfinder.com/California/San-Francisco-Apartments/Avalon-Ocean-Avenue-Apartments,http://www.apartmentfinder.com/California/San-Francisco-Apartments?gclid=CjwKEAjwq-OsBRDd95aryprR9wQSJACQnU3GwmNw11AsvrI-d7YP_-gMVQpeV_5-4rF9LyTFhbmYVBoChUPw_wcB&gclsrc=aw.ds,http://www.apartmentfinder.com/California/San-Francisco-Apartments?gclid=CjwKEAjwq-OsBRDd95aryprR9wQSJACQnU3GwmNw11AsvrI-d7YP_-gMVQpeV_5-4rF9LyTFhbmYVBoChUPw_wcB&gclsrc=aw.ds,2015-07-05 09:26:37,2015-07-05 09:26:37,2015-07-05 09:26:37
Avalon Ocean Avenue,"2 BR
                                                 - 2 BA

                                                    B13",2 BR,2,Call for rates,"","",1176,"1200 Ocean Ave,
				San Francisco,
				CA 
                94112",@@apartment page@@,http://www.apartmentfinder.com/California/San-Francisco-Apartments/Avalon-Ocean-Avenue-Apartments,http://www.apartmentfinder.com/California/San-Francisco-Apartments/Avalon-Ocean-Avenue-Apartments,http://www.apartmentfinder.com/California/San-Francisco-Apartments?gclid=CjwKEAjwq-OsBRDd95aryprR9wQSJACQnU3GwmNw11AsvrI-d7YP_-gMVQpeV_5-4rF9LyTFhbmYVBoChUPw_wcB&gclsrc=aw.ds,http://www.apartmentfinder.com/California/San-Francisco-Apartments?gclid=CjwKEAjwq-OsBRDd95aryprR9wQSJACQnU3GwmNw11AsvrI-d7YP_-gMVQpeV_5-4rF9LyTFhbmYVBoChUPw_wcB&gclsrc=aw.ds,2015-07-05 09:26:37,2015-07-05 09:26:37,2015-07-05 09:26:37
Venue,"Studio
                                                 - 1 BA

                                                    Wilson",Studio,1,"$3,221 - $3,386","3,221","3,386",634,"1155 4th St,
				San Francisco,
				CA 
                94158",@@apartment page@@,http://www.apartmentfinder.com/California/San-Francisco-Apartments/Venue-Apartments,http://www.apartmentfinder.com/California/San-Francisco-Apartments/Venue-Apartments,http://www.apartmentfinder.com/California/San-Francisco-Apartments?gclid=CjwKEAjwq-OsBRDd95aryprR9wQSJACQnU3GwmNw11AsvrI-d7YP_-gMVQpeV_5-4rF9LyTFhbmYVBoChUPw_wcB&gclsrc=aw.ds,http://www.apartmentfinder.com/California/San-Francisco-Apartments?gclid=CjwKEAjwq-OsBRDd95aryprR9wQSJACQnU3GwmNw11AsvrI-d7YP_-gMVQpeV_5-4rF9LyTFhbmYVBoChUPw_wcB&gclsrc=aw.ds,2015-07-05 09:26:37,2015-07-05 09:26:37,2015-07-05 09:26:37
Venue,"1 BR
                                                 - 1 BA

                                                    Adams",1 BR,1,"From $3,655","3,655","",913,"1155 4th St,
				San Francisco,
				CA 
                94158",@@apartment page@@,http://www.apartmentfinder.com/California/San-Francisco-Apartments/Venue-Apartments,http://www.apartmentfinder.com/California/San-Francisco-Apartments/Venue-Apartments,http://www.apartmentfinder.com/California/San-Francisco-Apartments?gclid=CjwKEAjwq-OsBRDd95aryprR9wQSJACQnU3GwmNw11AsvrI-d7YP_-gMVQpeV_5-4rF9LyTFhbmYVBoChUPw_wcB&gclsrc=aw.ds,http://www.apartmentfinder.com/California/San-Francisco-Apartments?gclid=CjwKEAjwq-OsBRDd95aryprR9wQSJACQnU3GwmNw11AsvrI-d7YP_-gMVQpeV_5-4rF9LyTFhbmYVBoChUPw_wcB&gclsrc=aw.ds,2015-07-05 09:26:37,2015-07-05 09:26:37,2015-07-05 09:26:37
Venue,"2 BR
                                                 - 2 BA

                                                    Pierce",2 BR,2,"From $4,429","4,429","",865,"1155 4th St,
				San Francisco,
				CA 
                94158",@@apartment page@@,http://www.apartmentfinder.com/California/San-Francisco-Apartments/Venue-Apartments,http://www.apartmentfinder.com/California/San-Francisco-Apartments/Venue-Apartments,http://www.apartmentfinder.com/California/San-Francisco-Apartments?gclid=CjwKEAjwq-OsBRDd95aryprR9wQSJACQnU3GwmNw11AsvrI-d7YP_-gMVQpeV_5-4rF9LyTFhbmYVBoChUPw_wcB&gclsrc=aw.ds,http://www.apartmentfinder.com/California/San-Francisco-Apartments?gclid=CjwKEAjwq-OsBRDd95aryprR9wQSJACQnU3GwmNw11AsvrI-d7YP_-gMVQpeV_5-4rF9LyTFhbmYVBoChUPw_wcB&gclsrc=aw.ds,2015-07-05 09:26:37,2015-07-05 09:26:37,2015-07-05 09:26:37
Venue,"2 BR
                                                 - 2 BA

                                                    Eisenhower",2 BR,2,"From $4,399","4,399","",1131,"1155 4th St,
				San Francisco,
				CA 
                94158",@@apartment page@@,http://www.apartmentfinder.com/California/San-Francisco-Apartments/Venue-Apartments,http://www.apartmentfinder.com/California/San-Francisco-Apartments/Venue-Apartments,http://www.apartmentfinder.com/California/San-Francisco-Apartments?gclid=CjwKEAjwq-OsBRDd95aryprR9wQSJACQnU3GwmNw11AsvrI-d7YP_-gMVQpeV_5-4rF9LyTFhbmYVBoChUPw_wcB&gclsrc=aw.ds,http://www.apartmentfinder.com/California/San-Francisco-Apartments?gclid=CjwKEAjwq-OsBRDd95aryprR9wQSJACQnU3GwmNw11AsvrI-d7YP_-gMVQpeV_5-4rF9LyTFhbmYVBoChUPw_wcB&gclsrc=aw.ds,2015-07-05 09:26:37,2015-07-05 09:26:37,2015-07-05 09:26:37
eaves Diamond Heights,"1 BR
                                                 - 1 BA

                                                    A1",1 BR,1,Call for rates,"","",615,"5285 Diamond Heights Blvd.,
				San Francisco,
				CA 
                94131",@@apartment page@@,http://www.apartmentfinder.com/California/San-Francisco-Apartments/Eaves-Diamond-Heights-Apartments,http://www.apartmentfinder.com/California/San-Francisco-Apartments/Eaves-Diamond-Heights-Apartments,http://www.apartmentfinder.com/California/San-Francisco-Apartments?gclid=CjwKEAjwq-OsBRDd95aryprR9wQSJACQnU3GwmNw11AsvrI-d7YP_-gMVQpeV_5-4rF9LyTFhbmYVBoChUPw_wcB&gclsrc=aw.ds,http://www.apartmentfinder.com/California/San-Francisco-Apartments?gclid=CjwKEAjwq-OsBRDd95aryprR9wQSJACQnU3GwmNw11AsvrI-d7YP_-gMVQpeV_5-4rF9LyTFhbmYVBoChUPw_wcB&gclsrc=aw.ds,2015-07-05 09:26:37,2015-07-05 09:26:37,2015-07-05 09:26:37
eaves Diamond Heights,"3 BR
                                                 - 2 BA

                                                    C1R",3 BR,2,Call for rates,"","",1265,"5285 Diamond Heights Blvd.,
				San Francisco,
				CA 
                94131",@@apartment page@@,http://www.apartmentfinder.com/California/San-Francisco-Apartments/Eaves-Diamond-Heights-Apartments,http://www.apartmentfinder.com/California/San-Francisco-Apartments/Eaves-Diamond-Heights-Apartments,http://www.apartmentfinder.com/California/San-Francisco-Apartments?gclid=CjwKEAjwq-OsBRDd95aryprR9wQSJACQnU3GwmNw11AsvrI-d7YP_-gMVQpeV_5-4rF9LyTFhbmYVBoChUPw_wcB&gclsrc=aw.ds,http://www.apartmentfinder.com/California/San-Francisco-Apartments?gclid=CjwKEAjwq-OsBRDd95aryprR9wQSJACQnU3GwmNw11AsvrI-d7YP_-gMVQpeV_5-4rF9LyTFhbmYVBoChUPw_wcB&gclsrc=aw.ds,2015-07-05 09:26:37,2015-07-05 09:26:37,2015-07-05 09:26:37
Avalon at Mission Bay North,"Studio
                                                 - 1 BA

                                                    S1-M",Studio,1,"From $3,080","3,080","",651,"255 King St,
				San Francisco,
				CA 
                94107",@@apartment page@@,http://www.apartmentfinder.com/California/San-Francisco-Apartments/Avalon-At-Mission-Bay-North-Apartments,http://www.apartmentfinder.com/California/San-Francisco-Apartments/Avalon-At-Mission-Bay-North-Apartments,http://www.apartmentfinder.com/California/San-Francisco-Apartments?gclid=CjwKEAjwq-OsBRDd95aryprR9wQSJACQnU3GwmNw11AsvrI-d7YP_-gMVQpeV_5-4rF9LyTFhbmYVBoChUPw_wcB&gclsrc=aw.ds,http://www.apartmentfinder.com/California/San-Francisco-Apartments?gclid=CjwKEAjwq-OsBRDd95aryprR9wQSJACQnU3GwmNw11AsvrI-d7YP_-gMVQpeV_5-4rF9LyTFhbmYVBoChUPw_wcB&gclsrc=aw.ds,2015-07-05 09:26:37,2015-07-05 09:26:37,2015-07-05 09:26:37
Avalon at Mission Bay North,"1 BR
                                                

                                                    A12",1 BR,"",Call for rates,"","",766,"255 King St,
				San Francisco,
				CA 
                94107",@@apartment page@@,http://www.apartmentfinder.com/California/San-Francisco-Apartments/Avalon-At-Mission-Bay-North-Apartments,http://www.apartmentfinder.com/California/San-Francisco-Apartments/Avalon-At-Mission-Bay-North-Apartments,http://www.apartmentfinder.com/California/San-Francisco-Apartments?gclid=CjwKEAjwq-OsBRDd95aryprR9wQSJACQnU3GwmNw11AsvrI-d7YP_-gMVQpeV_5-4rF9LyTFhbmYVBoChUPw_wcB&gclsrc=aw.ds,http://www.apartmentfinder.com/California/San-Francisco-Apartments?gclid=CjwKEAjwq-OsBRDd95aryprR9wQSJACQnU3GwmNw11AsvrI-d7YP_-gMVQpeV_5-4rF9LyTFhbmYVBoChUPw_wcB&gclsrc=aw.ds,2015-07-05 09:26:37,2015-07-05 09:26:37,2015-07-05 09:26:37
Avalon at Mission Bay North,"1 BR
                                                 - 1 BA

                                                    A20",1 BR,1,"$3,435 - $3,580","3,435","3,580",856,"255 King St,
				San Francisco,
				CA 
                94107",@@apartment page@@,http://www.apartmentfinder.com/California/San-Francisco-Apartments/Avalon-At-Mission-Bay-North-Apartments,http://www.apartmentfinder.com/California/San-Francisco-Apartments/Avalon-At-Mission-Bay-North-Apartments,http://www.apartmentfinder.com/California/San-Francisco-Apartments?gclid=CjwKEAjwq-OsBRDd95aryprR9wQSJACQnU3GwmNw11AsvrI-d7YP_-gMVQpeV_5-4rF9LyTFhbmYVBoChUPw_wcB&gclsrc=aw.ds,http://www.apartmentfinder.com/California/San-Francisco-Apartments?gclid=CjwKEAjwq-OsBRDd95aryprR9wQSJACQnU3GwmNw11AsvrI-d7YP_-gMVQpeV_5-4rF9LyTFhbmYVBoChUPw_wcB&gclsrc=aw.ds,2015-07-05 09:26:37,2015-07-05 09:26:37,2015-07-05 09:26:37
Avalon at Mission Bay North,"1 BR
                                                 - 1 BA

                                                    A2L",1 BR,1,Call for rates,"","",717,"255 King St,
				San Francisco,
				CA 
                94107",@@apartment page@@,http://www.apartmentfinder.com/California/San-Francisco-Apartments/Avalon-At-Mission-Bay-North-Apartments,http://www.apartmentfinder.com/California/San-Francisco-Apartments/Avalon-At-Mission-Bay-North-Apartments,http://www.apartmentfinder.com/California/San-Francisco-Apartments?gclid=CjwKEAjwq-OsBRDd95aryprR9wQSJACQnU3GwmNw11AsvrI-d7YP_-gMVQpeV_5-4rF9LyTFhbmYVBoChUPw_wcB&gclsrc=aw.ds,http://www.apartmentfinder.com/California/San-Francisco-Apartments?gclid=CjwKEAjwq-OsBRDd95aryprR9wQSJACQnU3GwmNw11AsvrI-d7YP_-gMVQpeV_5-4rF9LyTFhbmYVBoChUPw_wcB&gclsrc=aw.ds,2015-07-05 09:26:37,2015-07-05 09:26:37,2015-07-05 09:26:37
Venue,"2 BR
                                                 - 2 BA

                                                    Kennedy",2 BR,2,"$4,339 - $4,499","4,339","4,499",1047,"1155 4th St,
				San Francisco,
				CA 
                94158",@@apartment page@@,http://www.apartmentfinder.com/California/San-Francisco-Apartments/Venue-Apartments,http://www.apartmentfinder.com/California/San-Francisco-Apartments/Venue-Apartments,http://www.apartmentfinder.com/California/San-Francisco-Apartments?gclid=CjwKEAjwq-OsBRDd95aryprR9wQSJACQnU3GwmNw11AsvrI-d7YP_-gMVQpeV_5-4rF9LyTFhbmYVBoChUPw_wcB&gclsrc=aw.ds,http://www.apartmentfinder.com/California/San-Francisco-Apartments?gclid=CjwKEAjwq-OsBRDd95aryprR9wQSJACQnU3GwmNw11AsvrI-d7YP_-gMVQpeV_5-4rF9LyTFhbmYVBoChUPw_wcB&gclsrc=aw.ds,2015-07-05 09:26:37,2015-07-05 09:26:37,2015-07-05 09:26:37
eaves Diamond Heights,"1 BR
                                                 - 1 BA

                                                    A1R",1 BR,1,"From $2,755","2,755","",615,"5285 Diamond Heights Blvd.,
				San Francisco,
				CA 
                94131",@@apartment page@@,http://www.apartmentfinder.com/California/San-Francisco-Apartments/Eaves-Diamond-Heights-Apartments,http://www.apartmentfinder.com/California/San-Francisco-Apartments/Eaves-Diamond-Heights-Apartments,http://www.apartmentfinder.com/California/San-Francisco-Apartments?gclid=CjwKEAjwq-OsBRDd95aryprR9wQSJACQnU3GwmNw11AsvrI-d7YP_-gMVQpeV_5-4rF9LyTFhbmYVBoChUPw_wcB&gclsrc=aw.ds,http://www.apartmentfinder.com/California/San-Francisco-Apartments?gclid=CjwKEAjwq-OsBRDd95aryprR9wQSJACQnU3GwmNw11AsvrI-d7YP_-gMVQpeV_5-4rF9LyTFhbmYVBoChUPw_wcB&gclsrc=aw.ds,2015-07-05 09:26:37,2015-07-05 09:26:37,2015-07-05 09:26:37
eaves Diamond Heights,"2 BR
                                                 - 2 BA

                                                    B1X",2 BR,2,Call for rates,"","",995,"5285 Diamond Heights Blvd.,
				San Francisco,
				CA 
                94131",@@apartment page@@,http://www.apartmentfinder.com/California/San-Francisco-Apartments/Eaves-Diamond-Heights-Apartments,http://www.apartmentfinder.com/California/San-Francisco-Apartments/Eaves-Diamond-Heights-Apartments,http://www.apartmentfinder.com/California/San-Francisco-Apartments?gclid=CjwKEAjwq-OsBRDd95aryprR9wQSJACQnU3GwmNw11AsvrI-d7YP_-gMVQpeV_5-4rF9LyTFhbmYVBoChUPw_wcB&gclsrc=aw.ds,http://www.apartmentfinder.com/California/San-Francisco-Apartments?gclid=CjwKEAjwq-OsBRDd95aryprR9wQSJACQnU3GwmNw11AsvrI-d7YP_-gMVQpeV_5-4rF9LyTFhbmYVBoChUPw_wcB&gclsrc=aw.ds,2015-07-05 09:26:37,2015-07-05 09:26:37,2015-07-05 09:26:37
Avalon at Mission Bay North,"Studio
                                                 - 1 BA

                                                    S2",Studio,1,Call for rates,"","",534,"255 King St,
				San Francisco,
				CA 
                94107",@@apartment page@@,http://www.apartmentfinder.com/California/San-Francisco-Apartments/Avalon-At-Mission-Bay-North-Apartments,http://www.apartmentfinder.com/California/San-Francisco-Apartments/Avalon-At-Mission-Bay-North-Apartments,http://www.apartmentfinder.com/California/San-Francisco-Apartments?gclid=CjwKEAjwq-OsBRDd95aryprR9wQSJACQnU3GwmNw11AsvrI-d7YP_-gMVQpeV_5-4rF9LyTFhbmYVBoChUPw_wcB&gclsrc=aw.ds,http://www.apartmentfinder.com/California/San-Francisco-Apartments?gclid=CjwKEAjwq-OsBRDd95aryprR9wQSJACQnU3GwmNw11AsvrI-d7YP_-gMVQpeV_5-4rF9LyTFhbmYVBoChUPw_wcB&gclsrc=aw.ds,2015-07-05 09:26:37,2015-07-05 09:26:37,2015-07-05 09:26:37
Avalon at Mission Bay North,"1 BR
                                                 - 1 BA

                                                    A1-L",1 BR,1,"$2,970 - $3,155","2,970","3,155",742,"255 King St,
				San Francisco,
				CA 
                94107",@@apartment page@@,http://www.apartmentfinder.com/California/San-Francisco-Apartments/Avalon-At-Mission-Bay-North-Apartments,http://www.apartmentfinder.com/California/San-Francisco-Apartments/Avalon-At-Mission-Bay-North-Apartments,http://www.apartmentfinder.com/California/San-Francisco-Apartments?gclid=CjwKEAjwq-OsBRDd95aryprR9wQSJACQnU3GwmNw11AsvrI-d7YP_-gMVQpeV_5-4rF9LyTFhbmYVBoChUPw_wcB&gclsrc=aw.ds,http://www.apartmentfinder.com/California/San-Francisco-Apartments?gclid=CjwKEAjwq-OsBRDd95aryprR9wQSJACQnU3GwmNw11AsvrI-d7YP_-gMVQpeV_5-4rF9LyTFhbmYVBoChUPw_wcB&gclsrc=aw.ds,2015-07-05 09:26:37,2015-07-05 09:26:37,2015-07-05 09:26:37
Avalon at Mission Bay North,"1 BR
                                                 - 1 BA

                                                    A11",1 BR,1,"$3,445 - $3,650","3,445","3,650",762,"255 King St,
				San Francisco,
				CA 
                94107",@@apartment page@@,http://www.apartmentfinder.com/California/San-Francisco-Apartments/Avalon-At-Mission-Bay-North-Apartments,http://www.apartmentfinder.com/California/San-Francisco-Apartments/Avalon-At-Mission-Bay-North-Apartments,http://www.apartmentfinder.com/California/San-Francisco-Apartments?gclid=CjwKEAjwq-OsBRDd95aryprR9wQSJACQnU3GwmNw11AsvrI-d7YP_-gMVQpeV_5-4rF9LyTFhbmYVBoChUPw_wcB&gclsrc=aw.ds,http://www.apartmentfinder.com/California/San-Francisco-Apartments?gclid=CjwKEAjwq-OsBRDd95aryprR9wQSJACQnU3GwmNw11AsvrI-d7YP_-gMVQpeV_5-4rF9LyTFhbmYVBoChUPw_wcB&gclsrc=aw.ds,2015-07-05 09:26:37,2015-07-05 09:26:37,2015-07-05 09:26:37
Avalon at Mission Bay North,"1 BR
                                                 - 1 BA

                                                    A8",1 BR,1,Call for rates,"","",744,"255 King St,
				San Francisco,
				CA 
                94107",@@apartment page@@,http://www.apartmentfinder.com/California/San-Francisco-Apartments/Avalon-At-Mission-Bay-North-Apartments,http://www.apartmentfinder.com/California/San-Francisco-Apartments/Avalon-At-Mission-Bay-North-Apartments,http://www.apartmentfinder.com/California/San-Francisco-Apartments?gclid=CjwKEAjwq-OsBRDd95aryprR9wQSJACQnU3GwmNw11AsvrI-d7YP_-gMVQpeV_5-4rF9LyTFhbmYVBoChUPw_wcB&gclsrc=aw.ds,http://www.apartmentfinder.com/California/San-Francisco-Apartments?gclid=CjwKEAjwq-OsBRDd95aryprR9wQSJACQnU3GwmNw11AsvrI-d7YP_-gMVQpeV_5-4rF9LyTFhbmYVBoChUPw_wcB&gclsrc=aw.ds,2015-07-05 09:26:37,2015-07-05 09:26:37,2015-07-05 09:26:37
Venue,"2 BR
                                                 - 2 BA

                                                    Harrison",2 BR,2,"From $4,439","4,439","",1416,"1155 4th St,
				San Francisco,
				CA 
                94158",@@apartment page@@,http://www.apartmentfinder.com/California/San-Francisco-Apartments/Venue-Apartments,http://www.apartmentfinder.com/California/San-Francisco-Apartments/Venue-Apartments,http://www.apartmentfinder.com/California/San-Francisco-Apartments?gclid=CjwKEAjwq-OsBRDd95aryprR9wQSJACQnU3GwmNw11AsvrI-d7YP_-gMVQpeV_5-4rF9LyTFhbmYVBoChUPw_wcB&gclsrc=aw.ds,http://www.apartmentfinder.com/California/San-Francisco-Apartments?gclid=CjwKEAjwq-OsBRDd95aryprR9wQSJACQnU3GwmNw11AsvrI-d7YP_-gMVQpeV_5-4rF9LyTFhbmYVBoChUPw_wcB&gclsrc=aw.ds,2015-07-05 09:26:37,2015-07-05 09:26:37,2015-07-05 09:26:37
eaves Diamond Heights,"2 BR
                                                 - 2 BA

                                                    B1",2 BR,2,Call for rates,"","",995,"5285 Diamond Heights Blvd.,
				San Francisco,
				CA 
                94131",@@apartment page@@,http://www.apartmentfinder.com/California/San-Francisco-Apartments/Eaves-Diamond-Heights-Apartments,http://www.apartmentfinder.com/California/San-Francisco-Apartments/Eaves-Diamond-Heights-Apartments,http://www.apartmentfinder.com/California/San-Francisco-Apartments?gclid=CjwKEAjwq-OsBRDd95aryprR9wQSJACQnU3GwmNw11AsvrI-d7YP_-gMVQpeV_5-4rF9LyTFhbmYVBoChUPw_wcB&gclsrc=aw.ds,http://www.apartmentfinder.com/California/San-Francisco-Apartments?gclid=CjwKEAjwq-OsBRDd95aryprR9wQSJACQnU3GwmNw11AsvrI-d7YP_-gMVQpeV_5-4rF9LyTFhbmYVBoChUPw_wcB&gclsrc=aw.ds,2015-07-05 09:26:37,2015-07-05 09:26:37,2015-07-05 09:26:37
Avalon at Mission Bay North,"Studio
                                                 - 1 BA

                                                    S3",Studio,1,Call for rates,"","",432,"255 King St,
				San Francisco,
				CA 
                94107",@@apartment page@@,http://www.apartmentfinder.com/California/San-Francisco-Apartments/Avalon-At-Mission-Bay-North-Apartments,http://www.apartmentfinder.com/California/San-Francisco-Apartments/Avalon-At-Mission-Bay-North-Apartments,http://www.apartmentfinder.com/California/San-Francisco-Apartments?gclid=CjwKEAjwq-OsBRDd95aryprR9wQSJACQnU3GwmNw11AsvrI-d7YP_-gMVQpeV_5-4rF9LyTFhbmYVBoChUPw_wcB&gclsrc=aw.ds,http://www.apartmentfinder.com/California/San-Francisco-Apartments?gclid=CjwKEAjwq-OsBRDd95aryprR9wQSJACQnU3GwmNw11AsvrI-d7YP_-gMVQpeV_5-4rF9LyTFhbmYVBoChUPw_wcB&gclsrc=aw.ds,2015-07-05 09:26:37,2015-07-05 09:26:37,2015-07-05 09:26:37
