property_id,address,bedrooms,bathrooms,sqft,source,origin_url,longitude,latitude,elevation,year_built,garage,level,luxurious,dist_to_park,ptl_id,transaction_type,price,transaction_status,days_on_market,date_closed,date_listed,neighborhood,nid,shapefile_source,pred_std
26374,"3143 E Muirwood Dr, Phoenix, AZ 85048",3,3,2236,zillow_ph,http://www.zillow.com/homedetails/3143-E-Muirwood-Dr-Phoenix-AZ-85048/8159490_zpid/,-112.015,33.3018,371.02,1995,1,1,,,122293,rental,2000,closed,6,2016-02-27,2016-02-21,Ahwatukee Foothills 0,274,PH,313.53813786956500000000
26375,"3157 E Verbena Dr, Phoenix, AZ 85048",3,2,2203,zillow_ph,http://www.zillow.com/homedetails/3157-E-Verbena-Dr-Phoenix-AZ-85048/8256756_zpid/,-112.016,33.3064,377.33,1993,0,1,,,122300,rental,2300,closed,11,2013-05-14,2013-05-03,Ahwatukee Foothills 0,274,PH,312.37308461449500000000
26375,"3157 E Verbena Dr, Phoenix, AZ 85048",3,2,2203,zillow_ph,http://www.zillow.com/homedetails/3157-E-Verbena-Dr-Phoenix-AZ-85048/8256756_zpid/,-112.016,33.3064,377.33,1993,0,1,,,122303,rental,2250,closed,32,2016-02-20,2016-01-19,Ahwatukee Foothills 0,274,PH,312.37308461449500000000
26379,"4127 E Cholla Canyon Dr, Phoenix, AZ 85044",4,2,2006,zillow_ph,http://www.zillow.com/homedetails/4127-E-Cholla-Canyon-Dr-Phoenix-AZ-85044/8161632_zpid/,-111.996,33.3126,379.984,1986,0,1,,,122328,rental,1575,closed,37,2012-03-25,2012-02-17,Ahwatukee Foothills 0,274,PH,313.19936398513400000000
26379,"4127 E Cholla Canyon Dr, Phoenix, AZ 85044",4,2,2006,zillow_ph,http://www.zillow.com/homedetails/4127-E-Cholla-Canyon-Dr-Phoenix-AZ-85044/8161632_zpid/,-111.996,33.3126,379.984,1986,0,1,,,122327,rental,1600,closed,8,2010-08-14,2010-08-06,Ahwatukee Foothills 0,274,PH,313.19936398513400000000
26381,"4234 E Graythorn Ave, Phoenix, AZ 85044",4,2,2213,zillow_ph,http://www.zillow.com/homedetails/4234-E-Graythorn-Ave-Phoenix-AZ-85044/8260230_zpid/,-111.99,33.3091,374.518,1993,1,1,,,122340,rental,1750,closed,19,2013-05-15,2013-04-26,Ahwatukee Foothills 0,274,PH,313.36026340868900000000
26381,"4234 E Graythorn Ave, Phoenix, AZ 85044",4,2,2213,zillow_ph,http://www.zillow.com/homedetails/4234-E-Graythorn-Ave-Phoenix-AZ-85044/8260230_zpid/,-111.99,33.3091,374.518,1993,1,1,,,122342,rental,1690,closed,43,2014-10-14,2014-09-01,Ahwatukee Foothills 0,274,PH,313.36026340868900000000
26384,"4719 E Mountain Sage Dr, Phoenix, AZ 85044",3,2,1309,zillow_ph,http://www.zillow.com/homedetails/4719-E-Mountain-Sage-Dr-Phoenix-AZ-85044/8261184_zpid/,-111.983,33.3165,376.551,1994,1,1,,,122364,rental,1050,closed,15,2014-11-21,2014-11-06,Ahwatukee Foothills 0,274,PH,312.47481939335000000000
26384,"4719 E Mountain Sage Dr, Phoenix, AZ 85044",3,2,1309,zillow_ph,http://www.zillow.com/homedetails/4719-E-Mountain-Sage-Dr-Phoenix-AZ-85044/8261184_zpid/,-111.983,33.3165,376.551,1994,1,1,,,122365,rental,1195,closed,3,2016-02-26,2016-02-23,Ahwatukee Foothills 0,274,PH,312.47481939335000000000
26385,"5105 E Half Moon Dr, Phoenix, AZ 85044",3,2,1958,zillow_ph,http://www.zillow.com/homedetails/5105-E-Half-Moon-Dr-Phoenix-AZ-85044/8148484_zpid/,-111.977,33.3354,381.187,1975,0,1,,,122369,rental,1600,closed,162,2014-04-07,2013-10-27,Ahwatukee Foothills 0,274,PH,312.32280160666600000000
26802,"3012 E Woodland Dr, Phoenix, AZ 85048",3,2,1594,zillow_ph,http://www.zillow.com/homedetails/3012-E-Woodland-Dr-Phoenix-AZ-85048/8159196_zpid/,-112.018,33.3013,372.358,1990,0,1,,,124546,rental,1450,closed,9,2016-03-04,2016-02-24,Ahwatukee Foothills 0,274,PH,312.33145736029400000000
26803,"3850 E Thunderhill Pl, Phoenix, AZ 85044",3,3,1710,zillow_ph,http://www.zillow.com/homedetails/3850-E-Thunderhill-Pl-Phoenix-AZ-85044/8256560_zpid/,-112.003,33.3108,377.293,1992,0,1,,,124551,rental,1400,closed,2,2016-02-27,2016-02-25,Ahwatukee Foothills 0,274,PH,313.38436395278500000000
26864,"15409 S 17th Ave, Phoenix, AZ 85045",4,3,2602,zillow_ph,http://www.zillow.com/homedetails/15409-S-17th-Ave-Phoenix-AZ-85045/8134495_zpid/,-112.095,33.3035,394.922,1994,0,1,,,124910,rental,2275,closed,,2015-07-02,,Ahwatukee Foothills 0,274,PH,314.12042029385800000000
26875,"2905 E Liberty Ln, Phoenix, AZ 85048",4,3,1955,zillow_ph,http://www.zillow.com/homedetails/2905-E-Liberty-Ln-Phoenix-AZ-85048/8158788_zpid/,-112.021,33.2928,362.55,1995,0,1,,,124985,rental,1575,closed,7,2016-03-03,2016-02-25,Ahwatukee Foothills 0,274,PH,314.18149244072500000000
26881,"4844 E Mcneil St UNIT 4, Phoenix, AZ 85044",2,3,960,zillow_ph,http://www.zillow.com/homedetails/4844-E-Mcneil-St-UNIT-4-Phoenix-AZ-85044/8142774_zpid/,-111.976,33.3566,397.42,1986,0,1,,,125013,rental,1095,closed,12,2016-03-09,2016-02-26,Ahwatukee Foothills 0,274,PH,313.09374498794500000000
27787,"11023 S Tewa St, Phoenix, AZ 85044",4,2,1500,zillow_ph,http://www.zillow.com/homedetails/11023-S-Tewa-St-Phoenix-AZ-85044/8149280_zpid/,-111.993,33.3466,404.951,1978,0,1,,,129712,rental,1375,closed,4,2016-03-04,2016-02-29,Ahwatukee Foothills 0,274,PH,313.15391768061400000000
27790,"15463 S 44th Way, Phoenix, AZ 85044",3,2,1401,zillow_ph,http://www.zillow.com/homedetails/15463-S-44th-Way-Phoenix-AZ-85044/8260550_zpid/,-111.989,33.3064,369.851,1993,0,1,,,129722,rental,1295,closed,4,2016-03-04,2016-02-29,Ahwatukee Foothills 0,274,PH,312.36341217741600000000
28420,"4202 E San Gabriel Ave, Phoenix, AZ 85044",3,2,1300,zillow_ph,http://www.zillow.com/homedetails/4202-E-San-Gabriel-Ave-Phoenix-AZ-85044/8141770_zpid/,-111.993,33.3506,404.989,1978,1,1,,,132777,rental,1250,closed,9,2016-03-11,2016-03-02,Ahwatukee Foothills 0,274,PH,312.33822107028200000000
28754,"3022 W Redwood Ln, Phoenix, AZ 85045",3,2,1628,zillow_ph,http://www.zillow.com/homedetails/3022-W-Redwood-Ln-Phoenix-AZ-85045/59265395_zpid/,-112.125,33.2924,334.78,2004,1,1,,,134718,rental,1295,closed,7,2016-03-10,2016-03-03,Ahwatukee Foothills 0,274,PH,312.65925746848200000000
29441,"15023 S 30th St, Phoenix, AZ 85048",4,3,3573,zillow_ph,http://www.zillow.com/homedetails/15023-S-30th-St-Phoenix-AZ-85048/8161180_zpid/,-112.02,33.3102,387.845,1990,0,1,,,138040,rental,3500,closed,,2016-03-04,,Ahwatukee Foothills 0,274,PH,314.07194868127500000000
29864,"16606 S 15th St, Phoenix, AZ 85048",4,3,2599,zillow_ph,http://www.zillow.com/homedetails/16606-S-15th-St-Phoenix-AZ-85048/8130747_zpid/,-112.051,33.2958,375.833,1992,0,1,,,140296,rental,1950,closed,,2009-09-11,,Ahwatukee Foothills 0,274,PH,314.11616602866100000000
29864,"16606 S 15th St, Phoenix, AZ 85048",4,3,2599,zillow_ph,http://www.zillow.com/homedetails/16606-S-15th-St-Phoenix-AZ-85048/8130747_zpid/,-112.051,33.2958,375.833,1992,0,1,,,140298,rental,1800,closed,,2009-10-22,,Ahwatukee Foothills 0,274,PH,314.11616602866100000000
30040,"9203 S 51st St, Phoenix, AZ 85044",3,2,1454,zillow_ph,http://www.zillow.com/homedetails/9203-S-51st-St-Phoenix-AZ-85044/8142888_zpid/,-111.972,33.3638,397.127,1993,0,1,,,141166,rental,1320,closed,5,2014-01-13,2014-01-08,Ahwatukee Foothills 0,274,PH,312.40619941614600000000
2617,"2014 N Hunt Cir APT 104, Mesa, AZ 85203",2,1,850,zillow_ph,http://www.zillow.com/homedetails/2014-N-Hunt-Cir-APT-104-Mesa-AZ-85203/2101014789_zpid/,-111.798,33.4519,389.606,,,1,,,5471,rental,575,closed,3,2015-09-30,2015-09-27,Northwest,281,PH,312.39186545670900000000
3288,"824 N Revere UNIT 102, Mesa, AZ 85201",2,2,950,zillow_ph,http://www.zillow.com/homedetails/824-N-Revere-UNIT-102-Mesa-AZ-85201/2120300023_zpid/,-111.848,33.4301,378.677,1980,,1,,,9532,rental,850,closed,2,2015-10-05,2015-10-03,Northwest,281,PH,311.89007785492500000000
3288,"824 N Revere UNIT 102, Mesa, AZ 85201",2,2,950,zillow_ph,http://www.zillow.com/homedetails/824-N-Revere-UNIT-102-Mesa-AZ-85201/2120300023_zpid/,-111.848,33.4301,378.677,1980,,1,,,9532,rental,850,closed,2,2015-10-05,2015-10-03,Northwest,281,PH,311.89007785492500000000
3292,"102 E 14th St APT A, Mesa, AZ 85201",2,2,1020,zillow_ph,http://www.zillow.com/homedetails/102-E-14th-St-APT-A-Mesa-AZ-85201/2101195743_zpid/,-111.829,33.4407,382.245,1980,,1,,,9508,rental,925,closed,6,2015-10-08,2015-10-02,Northwest,281,PH,311.89281257509800000000
3292,"102 E 14th St APT A, Mesa, AZ 85201",2,2,1020,zillow_ph,http://www.zillow.com/homedetails/102-E-14th-St-APT-A-Mesa-AZ-85201/2101195743_zpid/,-111.829,33.4407,382.245,1980,,1,,,9508,rental,925,closed,6,2015-10-08,2015-10-02,Northwest,281,PH,311.89281257509800000000
4068,"858 N Revere UNIT 202, Mesa, AZ 85201",2,2,1000,zillow_ph,http://www.zillow.com/homedetails/858-N-Revere-UNIT-202-Mesa-AZ-85201/2124034154_zpid/,-111.848,33.4311,378.849,,,1,,,14668,rental,750,closed,2,2015-10-09,2015-10-07,Northwest,281,PH,312.47755562848200000000
4068,"858 N Revere UNIT 202, Mesa, AZ 85201",2,2,1000,zillow_ph,http://www.zillow.com/homedetails/858-N-Revere-UNIT-202-Mesa-AZ-85201/2124034154_zpid/,-111.848,33.4311,378.849,,,1,,,14668,rental,750,closed,2,2015-10-09,2015-10-07,Northwest,281,PH,312.47755562848200000000
4101,"906 N Revere UNIT 201, Mesa, AZ 85201",2,2,890,zillow_ph,http://www.zillow.com/homedetails/906-N-Revere-UNIT-201-Mesa-AZ-85201/2100921672_zpid/,-111.848,33.4314,379.3,1984,,1,,,14555,rental,775,closed,2,2015-10-09,2015-10-07,Northwest,281,PH,311.87509435099500000000
4101,"906 N Revere UNIT 201, Mesa, AZ 85201",2,2,890,zillow_ph,http://www.zillow.com/homedetails/906-N-Revere-UNIT-201-Mesa-AZ-85201/2100921672_zpid/,-111.848,33.4314,379.3,1984,,1,,,14555,rental,775,closed,2,2015-10-09,2015-10-07,Northwest,281,PH,311.87509435099500000000
4104,"1809 N Spring APT 102, Mesa, AZ 85203",2,1,850,zillow_ph,http://www.zillow.com/homedetails/1809-N-Spring-APT-102-Mesa-AZ-85203/2100924605_zpid/,-111.822,33.4481,373.428,1982,,1,,,14596,rental,675,closed,2,2015-10-09,2015-10-07,Northwest,281,PH,311.56529061674200000000
4104,"1809 N Spring APT 102, Mesa, AZ 85203",2,1,850,zillow_ph,http://www.zillow.com/homedetails/1809-N-Spring-APT-102-Mesa-AZ-85203/2100924605_zpid/,-111.822,33.4481,373.428,1982,,1,,,14596,rental,675,closed,2,2015-10-09,2015-10-07,Northwest,281,PH,311.56529061674200000000
4245,"1644 W 4th Pl, Mesa, AZ 85201",3,2,1350,zillow_ph,http://www.zillow.com/homedetails/1644-W-4th-Pl-Mesa-AZ-85201/7608739_zpid/,-111.867,33.4238,372.926,1968,,1,,,16514,rental,995,closed,3,2015-10-10,2015-10-07,Northwest,281,PH,312.42116842007500000000
4245,"1644 W 4th Pl, Mesa, AZ 85201",3,2,1350,zillow_ph,http://www.zillow.com/homedetails/1644-W-4th-Pl-Mesa-AZ-85201/7608739_zpid/,-111.867,33.4238,372.926,1968,,1,,,16514,rental,995,closed,3,2015-10-10,2015-10-07,Northwest,281,PH,312.42116842007500000000
4332,"514 S Evergreen Rd, Tempe, AZ 85281",2,2,987,zillow_ph,http://www.zillow.com/homedetails/514-S-Evergreen-Rd-Tempe-AZ-85281/2118499249_zpid/,-111.883,33.4245,362.678,1982,,1,,,16553,rental,925,closed,2,2015-10-10,2015-10-08,Northwest,281,PH,311.86853133216200000000
4332,"514 S Evergreen Rd, Tempe, AZ 85281",2,2,987,zillow_ph,http://www.zillow.com/homedetails/514-S-Evergreen-Rd-Tempe-AZ-85281/2118499249_zpid/,-111.883,33.4245,362.678,1982,,1,,,16553,rental,925,closed,2,2015-10-10,2015-10-08,Northwest,281,PH,311.86853133216200000000
4370,"1722 N Hibbert, Mesa, AZ 85201",3,2,1540,zillow_ph,http://www.zillow.com/homedetails/1722-N-Hibbert-Mesa-AZ-85201/55259502_zpid/,-111.826,33.4467,371.794,2000,,1,,,17307,rental,1325,closed,2,2015-10-11,2015-10-09,Northwest,281,PH,312.49126261988200000000
4370,"1722 N Hibbert, Mesa, AZ 85201",3,2,1540,zillow_ph,http://www.zillow.com/homedetails/1722-N-Hibbert-Mesa-AZ-85201/55259502_zpid/,-111.826,33.4467,371.794,2000,,1,,,17307,rental,1325,closed,2,2015-10-11,2015-10-09,Northwest,281,PH,312.49126261988200000000
4969,"510 N Horne APT 23, Mesa, AZ 85203",2,1,800,zillow_ph,http://www.zillow.com/homedetails/510-N-Horne-APT-23-Mesa-AZ-85203/2130061641_zpid/,-111.815,33.4241,379.3,1971,0,1,,,20600,rental,595,closed,2,2015-10-17,2015-10-15,Northwest,281,PH,311.65916311935200000000
4969,"510 N Horne APT 23, Mesa, AZ 85203",2,1,800,zillow_ph,http://www.zillow.com/homedetails/510-N-Horne-APT-23-Mesa-AZ-85203/2130061641_zpid/,-111.815,33.4241,379.3,1971,0,1,,,20600,rental,595,closed,2,2015-10-17,2015-10-15,Northwest,281,PH,311.65916311935200000000
5271,"2709 E Lockwood St, Mesa, AZ 85213",3,2,2063,zillow_ph,http://www.zillow.com/homedetails/2709-E-Lockwood-St-Mesa-AZ-85213/7656998_zpid/,-111.773,33.4567,397.909,1984,0,1,,,22615,rental,1595,closed,3,2015-10-19,2015-10-16,Northwest,281,PH,312.31328346951100000000
5271,"2709 E Lockwood St, Mesa, AZ 85213",3,2,2063,zillow_ph,http://www.zillow.com/homedetails/2709-E-Lockwood-St-Mesa-AZ-85213/7656998_zpid/,-111.773,33.4567,397.909,1984,0,1,,,22615,rental,1595,closed,3,2015-10-19,2015-10-16,Northwest,281,PH,312.31328346951100000000
7160,"2740 E Menlo St, Mesa, AZ 85213",3,2,1770,zillow_ph,http://www.zillow.com/homedetails/2740-E-Menlo-St-Mesa-AZ-85213/7656145_zpid/,-111.771,33.4601,399.764,1991,1,1,,,31372,rental,1295,closed,1621,2015-11-14,2011-06-07,Northwest,281,PH,312.44992703310200000000
7160,"2740 E Menlo St, Mesa, AZ 85213",3,2,1770,zillow_ph,http://www.zillow.com/homedetails/2740-E-Menlo-St-Mesa-AZ-85213/7656145_zpid/,-111.771,33.4601,399.764,1991,1,1,,,36760,rental,1295,closed,,2011-06-11,,Northwest,281,PH,312.44992703310200000000
7185,"2560 N Lindsay Rd UNIT 20, Mesa, AZ 85213",3,2,1558,zillow_ph,http://www.zillow.com/homedetails/2560-N-Lindsay-Rd-UNIT-20-Mesa-AZ-85213/7655918_zpid/,-111.773,33.4626,399.538,1991,0,1,,,32324,rental,1450,closed,2,2015-11-01,2015-10-30,Northwest,281,PH,312.38081970125800000000
7185,"2560 N Lindsay Rd UNIT 20, Mesa, AZ 85213",3,2,1558,zillow_ph,http://www.zillow.com/homedetails/2560-N-Lindsay-Rd-UNIT-20-Mesa-AZ-85213/7655918_zpid/,-111.773,33.4626,399.538,1991,0,1,,,32324,rental,1450,closed,2,2015-11-01,2015-10-30,Northwest,281,PH,312.38081970125800000000
7240,"147 E June St, Mesa, AZ 85201",3,2,1196,zillow_ph,http://www.zillow.com/homedetails/147-E-June-St-Mesa-AZ-85201/7615311_zpid/,-111.828,33.45,372.908,1978,0,1,,,31697,rental,1275,closed,,2014-01-13,,Northwest,281,PH,312.30487280253900000000
7262,"510 N Alma School Rd UNIT 279, Mesa, AZ 85201",2,1,792,zillow_ph,http://www.zillow.com/homedetails/510-N-Alma-School-Rd-UNIT-279-Mesa-AZ-85201/7608126_zpid/,-111.859,33.4248,375.334,1985,0,1,,,32254,rental,950,closed,2,2015-11-01,2015-10-30,Northwest,281,PH,311.57630549657200000000
7262,"510 N Alma School Rd UNIT 279, Mesa, AZ 85201",2,1,792,zillow_ph,http://www.zillow.com/homedetails/510-N-Alma-School-Rd-UNIT-279-Mesa-AZ-85201/7608126_zpid/,-111.859,33.4248,375.334,1985,0,1,,,32254,rental,950,closed,2,2015-11-01,2015-10-30,Northwest,281,PH,311.57630549657200000000
7524,"1066 E Hope St, Mesa, AZ 85203",3,2,1995,zillow_ph,http://www.zillow.com/homedetails/1066-E-Hope-St-Mesa-AZ-85203/7616640_zpid/,-111.808,33.4422,384.012,1981,1,1,,,34535,rental,1295,closed,2,2015-11-02,2015-10-31,Northwest,281,PH,312.34262669605200000000
7524,"1066 E Hope St, Mesa, AZ 85203",3,2,1995,zillow_ph,http://www.zillow.com/homedetails/1066-E-Hope-St-Mesa-AZ-85203/7616640_zpid/,-111.808,33.4422,384.012,1981,1,1,,,34535,rental,1295,closed,2,2015-11-02,2015-10-31,Northwest,281,PH,312.34262669605200000000
8470,"159 E Ingram St APT 2, Mesa, AZ 85201",2,1,3000,zillow_ph,http://www.zillow.com/homedetails/159-E-Ingram-St-APT-2-Mesa-AZ-85201/7615178_zpid/,-111.827,33.4462,372.066,1981,1,1,,,39073,rental,625,closed,5,2015-11-14,2015-11-09,Northwest,281,PH,311.60998915671200000000
8470,"159 E Ingram St APT 2, Mesa, AZ 85201",2,1,3000,zillow_ph,http://www.zillow.com/homedetails/159-E-Ingram-St-APT-2-Mesa-AZ-85201/7615178_zpid/,-111.827,33.4462,372.066,1981,1,1,,,39073,rental,625,closed,5,2015-11-14,2015-11-09,Northwest,281,PH,311.60998915671200000000
8508,"852 N Revere, Mesa, AZ 85201",2,2,3979,zillow_ph,http://www.zillow.com/homedetails/852-N-Revere-Mesa-AZ-85201/7606749_zpid/,-111.848,33.4309,378.562,1984,0,1,,,39013,rental,750,closed,5,2015-11-14,2015-11-09,Northwest,281,PH,311.87425830394800000000
8508,"852 N Revere, Mesa, AZ 85201",2,2,3979,zillow_ph,http://www.zillow.com/homedetails/852-N-Revere-Mesa-AZ-85201/7606749_zpid/,-111.848,33.4309,378.562,1984,0,1,,,39013,rental,750,closed,5,2015-11-14,2015-11-09,Northwest,281,PH,311.87425830394800000000
8554,"1335 E June St UNIT 228, Mesa, AZ 85203",2,2,1205,zillow_ph,http://www.zillow.com/homedetails/1335-E-June-St-UNIT-228-Mesa-AZ-85203/50217860_zpid/,-111.802,33.4492,387.133,2000,0,1,,,39026,rental,750,closed,5,2015-11-14,2015-11-09,Northwest,281,PH,312.03829877716600000000
8554,"1335 E June St UNIT 228, Mesa, AZ 85203",2,2,1205,zillow_ph,http://www.zillow.com/homedetails/1335-E-June-St-UNIT-228-Mesa-AZ-85203/50217860_zpid/,-111.802,33.4492,387.133,2000,0,1,,,39026,rental,750,closed,5,2015-11-14,2015-11-09,Northwest,281,PH,312.03829877716600000000
8721,"1500 W Rio Salado Pkwy, Mesa, AZ 85201",2,1,1200,zillow_ph,http://www.zillow.com/homedetails/1500-W-Rio-Salado-Pkwy-Mesa-AZ-85201/7608358_zpid/,-111.863,33.4294,373.589,1974,0,1,,,39149,rental,895,closed,5,2015-11-14,2015-11-09,Northwest,281,PH,311.60973323106400000000
8721,"1500 W Rio Salado Pkwy, Mesa, AZ 85201",2,1,1200,zillow_ph,http://www.zillow.com/homedetails/1500-W-Rio-Salado-Pkwy-Mesa-AZ-85201/7608358_zpid/,-111.863,33.4294,373.589,1974,0,1,,,39149,rental,895,closed,5,2015-11-14,2015-11-09,Northwest,281,PH,311.60973323106400000000
10718,"534 W 9th Pl APT B, Mesa, AZ 85201",1,1,725,zillow_ph,http://www.zillow.com/homedetails/534-W-9th-Pl-APT-B-Mesa-AZ-85201/2100492350_zpid/,-111.843,33.432,380.718,1960,0,1,,,46640,rental,625,closed,2,2015-11-20,2015-11-18,Northwest,281,PH,311.84243205625800000000
10718,"534 W 9th Pl APT B, Mesa, AZ 85201",1,1,725,zillow_ph,http://www.zillow.com/homedetails/534-W-9th-Pl-APT-B-Mesa-AZ-85201/2100492350_zpid/,-111.843,33.432,380.718,1960,0,1,,,46640,rental,625,closed,2,2015-11-20,2015-11-18,Northwest,281,PH,311.84243205625800000000
10730,"552 W 9th Pl APT C, Mesa, AZ 85201",1,1,725,zillow_ph,http://www.zillow.com/homedetails/552-W-9th-Pl-APT-C-Mesa-AZ-85201/2100492344_zpid/,-111.844,33.4319,380.291,1960,0,1,,,46741,rental,625,closed,2,2015-11-20,2015-11-18,Northwest,281,PH,311.84170202001100000000
10730,"552 W 9th Pl APT C, Mesa, AZ 85201",1,1,725,zillow_ph,http://www.zillow.com/homedetails/552-W-9th-Pl-APT-C-Mesa-AZ-85201/2100492344_zpid/,-111.844,33.4319,380.291,1960,0,1,,,46741,rental,625,closed,2,2015-11-20,2015-11-18,Northwest,281,PH,311.84170202001100000000
10731,"528 W 9th Pl APT C, Mesa, AZ 85201",1,1,725,zillow_ph,http://www.zillow.com/homedetails/528-W-9th-Pl-APT-C-Mesa-AZ-85201/2100492345_zpid/,-111.843,33.4319,380.955,1960,0,1,,,46745,rental,625,closed,2,2015-11-20,2015-11-18,Northwest,281,PH,311.84283944479200000000
10731,"528 W 9th Pl APT C, Mesa, AZ 85201",1,1,725,zillow_ph,http://www.zillow.com/homedetails/528-W-9th-Pl-APT-C-Mesa-AZ-85201/2100492345_zpid/,-111.843,33.4319,380.955,1960,0,1,,,46745,rental,625,closed,2,2015-11-20,2015-11-18,Northwest,281,PH,311.84283944479200000000
13656,"302 W Indigo St, Mesa, AZ 85201",4,2,1835,zillow_ph,http://www.zillow.com/homedetails/302-W-Indigo-St-Mesa-AZ-85201/7614443_zpid/,-111.838,33.4451,369.771,1973,0,1,,,115846,rental,1350,closed,15,2016-03-03,2016-02-17,Northwest,281,PH,313.19287839637400000000
14244,"1908 N Spring, Mesa, AZ 85203",2,1,867,zillow_ph,http://www.zillow.com/homedetails/1908-N-Spring-Mesa-AZ-85203/7615550_zpid/,-111.822,33.4499,373.765,1984,0,1,,,61921,rental,675,closed,2,2016-01-14,2016-01-12,Northwest,281,PH,311.56806791736800000000
14659,"1429 E Kenwood St, Mesa, AZ 85203",3,2,1592,zillow_ph,http://www.zillow.com/homedetails/1429-E-Kenwood-St-Mesa-AZ-85203/7613489_zpid/,-111.799,33.4535,389.972,1978,0,1,,,63604,rental,1325,closed,2,2016-01-15,2016-01-13,Northwest,281,PH,312.30453814089200000000
14691,"17 W Hillview St, Mesa, AZ 85201",3,2,1736,zillow_ph,http://www.zillow.com/homedetails/17-W-Hillview-St-Mesa-AZ-85201/7614705_zpid/,-111.832,33.4418,373.955,1980,0,1,,,63766,rental,1299,closed,2,2016-01-15,2016-01-13,Northwest,281,PH,312.29672109753800000000
14691,"17 W Hillview St, Mesa, AZ 85201",3,2,1736,zillow_ph,http://www.zillow.com/homedetails/17-W-Hillview-St-Mesa-AZ-85201/7614705_zpid/,-111.832,33.4418,373.955,1980,0,1,,,106914,rental,1299,closed,,2016-02-11,,Northwest,281,PH,312.29672109753800000000
14855,"540 N May, Mesa, AZ 85201",1,1,687,zillow_ph,http://www.zillow.com/homedetails/540-N-May-Mesa-AZ-85201/7609234_zpid/,-111.88,33.4249,363.889,1980,0,1,,,64437,rental,695,closed,2,2016-01-15,2016-01-13,Northwest,281,PH,311.40030157882700000000
16959,"161 E Ivy St, Mesa, AZ 85201",3,2,1450,zillow_ph,http://www.zillow.com/homedetails/161-E-Ivy-St-Mesa-AZ-85201/7615155_zpid/,-111.827,33.4454,372.456,1973,0,1,,,73312,rental,1050,closed,2,2016-01-22,2016-01-20,Northwest,281,PH,312.34760174433100000000
16991,"3322 E Riverdale St, Mesa, AZ 85213",5,3,2294,zillow_ph,http://www.zillow.com/homedetails/3322-E-Riverdale-St-Mesa-AZ-85213/113982284_zpid/,-111.781,33.4788,384.059,2013,0,1,,,73445,rental,1650,closed,2,2016-01-22,2016-01-20,Northwest,281,PH,315.93359245885800000000
19654,"1137 W Hackamore St, Mesa, AZ 85201",3,2,1350,zillow_ph,http://www.zillow.com/homedetails/1137-W-Hackamore-St-Mesa-AZ-85201/7606278_zpid/,-111.855,33.4394,367.921,1982,0,1,,,85669,rental,1035,closed,11,2016-02-08,2016-01-28,Northwest,281,PH,312.29329328062300000000
19686,"1735 W Devon, Mesa, AZ 85201",3,1,1626,zillow_ph,http://www.zillow.com/homedetails/1735-W-Devon-Mesa-AZ-85201/7605836_zpid/,-111.869,33.4259,372.086,1961,0,1,,,85814,rental,1250,closed,36,2016-02-08,2016-01-03,Northwest,281,PH,312.37029687156200000000
19761,"669 E Brown Rd, Mesa, AZ 85203",2,1,800,zillow_ph,http://www.zillow.com/homedetails/669-E-Brown-Rd-Mesa-AZ-85203/81995635_zpid/,-111.816,33.4353,382.851,1980,0,1,,,86134,rental,749,closed,31,2016-02-20,2016-01-20,Northwest,281,PH,311.59775859929800000000
21718,"1831 W Mountain View Cir, Mesa, AZ 85201",4,2,1455,zillow_ph,http://www.zillow.com/homedetails/1831-W-Mountain-View-Cir-Mesa-AZ-85201/7608476_zpid/,-111.871,33.426,370.036,1965,1,1,,,97356,rental,1350,closed,13,2016-02-08,2016-01-26,Northwest,281,PH,313.27851343516800000000
21721,"263 W Hunter St, Mesa, AZ 85201",2,1,881,zillow_ph,http://www.zillow.com/homedetails/263-W-Hunter-St-Mesa-AZ-85201/7618232_zpid/,-111.838,33.4433,370.726,1963,0,1,,,97361,rental,800,closed,16,2016-02-18,2016-02-02,Northwest,281,PH,311.79899795240900000000
22161,"222 W Brown Rd APT 88, Mesa, AZ 85201",3,2,1200,zillow_ph,http://www.zillow.com/homedetails/222-W-Brown-Rd-APT-88-Mesa-AZ-85201/7621671_zpid/,-111.836,33.4356,381.06,1981,0,1,,,99775,rental,1000,closed,14,2016-02-18,2016-02-04,Northwest,281,PH,312.29592619859800000000
