address,bedrooms,bathrooms,sqft,source,origin_url,longitude,latitude,elevation,transaction_type,price,transaction_status,days_on_market,date_closed,date_listed,neighborhood,nid
1160 Mission Street #2303,1,1,745,climbsf_rented,http://www.climbsf.com/for-rent/1160-mission-st-2303/,-122.412,37.7784,12.0417,rental,3600,closed,,2014-04-15,,South of Market,75
1328 Mission Street #5,1,1,1145,climbsf_rented,http://www.climbsf.com/for-rent/1328-mission-st-5/,-122.415,37.7761,15.0464,rental,3600,closed,,2014-05-06,,South of Market,75
767 Bryant Street #403,2,2,1951,climbsf_rented,http://www.climbsf.com/for-rent/767-bryant-st-403/,-122.402,37.7764,2.6443,rental,5800,closed,,2014-06-02,,South of Market,75
2 Mint Plaza #203,0,1,0,climbsf_rented,http://www.climbsf.com/for-rent/2-mint-plaza-203/,-122.408,37.7831,9.74853,rental,2775,closed,,2014-06-20,,South of Market,75
1160 Mission Street #1212,1,1,660,climbsf_rented,http://www.climbsf.com/for-rent/1160-mission-st-1212/,-122.412,37.7784,12.0417,rental,3700,closed,,2014-10-14,,South of Market,75
10 Mint Plaza #1,2,2,1559,climbsf_rented,http://www.climbsf.com/for-rent/10-mint-plaza-1/,-122.408,37.7829,10.2649,rental,8250,closed,,2014-12-23,,South of Market,75
520 Sixth Street #11,1,1,0,climbsf_rented,http://www.climbsf.com/for-rent/520-6th-st-11/,-122.402,37.7755,3.00654,rental,0,closed,,2015-01-27,,South of Market,75
520 6th Street #16,2,2,1560,climbsf_rented,http://www.climbsf.com/for-rent/520-6th-st-16/,-122.402,37.7755,3.00654,rental,4900,closed,,2015-04-16,,South of Market,75
48 Rausch Street,3,2,1000,climbsf_rented,http://www.climbsf.com/for-rent/48-rausch-st/,-122.41,37.7763,6.62338,rental,3500,closed,,2015-05-19,,South of Market,75
2 Mint Plaza #805,1,1,1145,climbsf_rented,http://www.climbsf.com/for-rent/2-mint-plaza-805/,-122.408,37.7831,9.74853,rental,4600,closed,,2015-06-24,,South of Market,75
631 Folsom Street #PHC,3,2,0,climbsf_rented,http://www.climbsf.com/for-rent/631-folsom-st-phc/,-122.419,37.7749,15.5578,rental,13750,closed,,2015-08-03,,South of Market,75
1160 Mission Street #1112,1,1,664,climbsf_rented,http://www.climbsf.com/for-rent/1160-mission-st-1112/,-122.412,37.7784,12.0417,rental,3550,closed,,2015-08-11,,South of Market,75
655 Fifth Street #12,1,2,0,climbsf_rented,http://www.climbsf.com/for-rent/655-5th-st-12/,-122.398,37.7759,2.73163,rental,3800,closed,,2015-08-12,,South of Market,75
39 Boardman Place #204,1,1,1000,climbsf_renting,http://www.climbsf.com/for-rent/39-boardman-pl-204/,-122.403,37.7748,4.82236,rental,3600,closed,10,2015-09-02,2015-08-23,South of Market,75
"1160 Mission St UNIT 1707, San Francisco, CA 94103",2,2,1031,zillow_sf,http://www.zillow.com/homedetails/1160-Mission-St-UNIT-1707-San-Francisco-CA-94103/83154486_zpid/,-122.412,37.7784,12.0417,rental,7000,open,,,2015-01-12,South of Market,75
"(Undisclosed Address) San Francisco, CA 94103",2,2,1115,zillow_sf,http://www.zillow.com/homedetails/(Undisclosed-Address)-San-Francisco-CA-94103/2115256995_zpid/,-122.41,37.7726,7.34345,rental,4880,open,,,2015-07-31,South of Market,75
"Bluxome St San Francisco, CA 94107",2,2,1763,zillow_sf,http://www.zillow.com/homedetails/Bluxome-St-San-Francisco-CA-94107/2101385648_zpid/,-122.398,37.776,2.8508,rental,8000,open,,,2015-08-25,South of Market,75
"Gilbert St San Francisco, CA 94103",2,2,1494,zillow_sf,http://www.zillow.com/homedetails/Gilbert-St-San-Francisco-CA-94103/2101432826_zpid/,-122.403,37.7735,4.16248,rental,5495,open,,,2015-08-17,South of Market,75
"Bluxome St San Francisco, CA 94107",2,2,1089,zillow_sf,http://www.zillow.com/homedetails/Bluxome-St-San-Francisco-CA-94107/2101859357_zpid/,-122.398,37.776,2.8508,rental,4695,open,,,2015-08-17,South of Market,75
"396 Townsend St, San Francisco, CA 94107",2,3,1754,zillow_sf,http://www.zillow.com/homedetails/396-Townsend-St-San-Francisco-CA-94107/2101931448_zpid/,-122.397,37.7757,2.99007,rental,8500,open,,,2015-08-21,South of Market,75
"55 Rodgers St, San Francisco, CA 94103",2,1,1450,zillow_sf,http://www.zillow.com/homedetails/55-Rodgers-St-San-Francisco-CA-94103/2101340287_zpid/,-122.409,37.775,6.96404,rental,8500,open,,,2015-09-01,South of Market,75
"20 Rausch St, San Francisco, CA 94103",3,1,1600,zillow_sf,http://www.zillow.com/homedetails/20-Rausch-St-San-Francisco-CA-94103/2101297250_zpid/,-122.41,37.7768,7.43837,rental,5750,open,,,2015-08-26,South of Market,75
"Morris St San Francisco, CA 94107",1,1,800,zillow_sf,http://www.zillow.com/homedetails/Morris-St-San-Francisco-CA-94107/2101275354_zpid/,-122.402,37.7765,2.55145,rental,3750,open,,,2015-08-28,South of Market,75
"388 Townsend St APT 6, San Francisco, CA 94107",1,2,904,zillow_sf,http://www.zillow.com/homedetails/388-Townsend-St-APT-6-San-Francisco-CA-94107/2101296561_zpid/,-122.397,37.7759,2.76722,rental,3695,open,,,2015-09-18,South of Market,75
"695 5th St APT 12, San Francisco, CA 94107",1,2,961,zillow_sf,http://www.zillow.com/homedetails/695-5th-St-APT-12-San-Francisco-CA-94107/2101257569_zpid/,-122.397,37.7757,2.80751,rental,3995,open,,,2015-09-26,South of Market,75
"Gilbert St San Francisco, CA 94103",2,2,1540,zillow_sf,http://www.zillow.com/homedetails/Gilbert-St-San-Francisco-CA-94103/2101207999_zpid/,-122.403,37.7735,4.16248,rental,6200,open,,,2015-09-04,South of Market,75
"175 Bluxome St UNIT 324, San Francisco, CA 94107",2,2,995,zillow_sf,http://www.zillow.com/homedetails/175-Bluxome-St-UNIT-324-San-Francisco-CA-94107/80740080_zpid/,-122.4,37.7745,2.82011,rental,4600,open,,,2015-09-21,South of Market,75
"965 Folsom St, San Francisco, CA 94107",2,1,1900,zillow_sf,http://www.zillow.com/homedetails/965-Folsom-St-San-Francisco-CA-94107/2103407698_zpid/,-122.404,37.779,3.74669,rental,11950,open,,,2015-09-04,South of Market,75
"1234 Howard St APT 5D, San Francisco, CA 94103",1,1,900,zillow_sf,http://www.zillow.com/homedetails/1234-Howard-St-APT-5D-San-Francisco-CA-94103/2101096322_zpid/,-122.413,37.776,11.0493,rental,4499,open,,,2015-09-19,South of Market,75
95 Bluxome Street,2,3,1552,climbsf_renting,http://www.climbsf.com/for-rent/95-bluxome-st/,-122.398,37.7761,2.65782,rental,6950,open,,,2015-09-27,South of Market,75
"1235 Howard St STE D, San Francisco, CA 94103",2,1,2500,zillow_sf,http://www.zillow.com/homedetails/1235-Howard-St-STE-D-San-Francisco-CA-94103/80754113_zpid/,-122.412,37.7756,10.6104,rental,11900,open,,,2015-09-24,South of Market,75
"1234 Howard St # 4, San Francisco, CA 94103",1,1,888,zillow_sf,http://www.zillow.com/homedetails/1234-Howard-St-4-San-Francisco-CA-94103/2101040138_zpid/,-122.413,37.776,11.0493,rental,4250,open,,,2015-09-24,South of Market,75
"North Pt San Francisco, CA 94109",3,2,1200,zillow_sf,http://www.zillow.com/homedetails/North-Pt-San-Francisco-CA-94109/2103514318_zpid/,-122.476,37.7219,59.0085,rental,8500,open,,,2015-07-14,Stonestown,76
"105 Summit Way, San Francisco, CA 94132",3,2,2024,zillow_sf,http://www.zillow.com/homedetails/105-Summit-Way-San-Francisco-CA-94132/2101295793_zpid/,-122.474,37.714,41.8468,rental,5500,open,,,2015-08-27,Stonestown,76
"559 Joost Ave, San Francisco, CA 94127",2,1,979,zillow_sf,http://www.zillow.com/homedetails/559-Joost-Ave-San-Francisco-CA-94127/15138731_zpid/,-122.448,37.7321,98.2055,rental,4100,open,,,2015-08-25,Sunnyside,77
"Hearst Ave San Francisco, CA 94131",3,3,0,zillow_sf,http://www.zillow.com/homedetails/Hearst-Ave-San-Francisco-CA-94131/2101296508_zpid/,-122.442,37.7307,68.3342,rental,5800,open,,,2015-08-29,Sunnyside,77
"154 Staples Ave, San Francisco, CA 94112",1,1,970,zillow_sf,http://www.zillow.com/homedetails/154-Staples-Ave-San-Francisco-CA-94112/15139781_zpid/,-122.446,37.7293,72.4944,rental,3300,open,,,2015-08-27,Sunnyside,77
373 Green Street,1,1,800,climbsf_rented,http://www.climbsf.com/for-rent/373-green-st/,-122.405,37.8,58.6566,rental,3200,closed,,2014-01-10,,Telegraph Hill,78
567 Vallejo Street #301,3,3,2400,climbsf_rented,http://www.climbsf.com/for-rent/567-vallejo-st-301/,-122.407,37.7987,30.6378,rental,6950,closed,,2014-11-10,,Telegraph Hill,78
"186 Francisco St, San Francisco, CA 94133",2,2,2100,zillow_sf,http://www.zillow.com/homedetails/186-Francisco-St-San-Francisco-CA-94133/2142475262_zpid/,-122.408,37.8055,13.6694,rental,12000,open,,,2015-05-14,Telegraph Hill,78
"43 Varennes St, San Francisco, CA 94133",2,1,874,zillow_sf,http://www.zillow.com/homedetails/43-Varennes-St-San-Francisco-CA-94133/119684964_zpid/,-122.407,37.8003,38.596,rental,5200,open,,,2015-09-01,Telegraph Hill,78
"525 Greenwich St, San Francisco, CA 94133",1,1,900,zillow_sf,http://www.zillow.com/homedetails/525-Greenwich-St-San-Francisco-CA-94133/2101179255_zpid/,-122.408,37.8025,44.6965,rental,6000,open,,,2015-09-13,Telegraph Hill,78
"527 Greenwich St, San Francisco, CA 94133",1,1,900,zillow_sf,http://www.zillow.com/homedetails/527-Greenwich-St-San-Francisco-CA-94133/2101064255_zpid/,-122.408,37.8025,44.2648,rental,6500,open,,,2015-09-23,Telegraph Hill,78
"145 Gardenside Dr APT 7, San Francisco, CA 94131",2,1,1080,zillow_sf,http://www.zillow.com/homedetails/145-Gardenside-Dr-APT-7-San-Francisco-CA-94131/15132788_zpid/,-122.445,37.7543,205.141,rental,3960,open,,,2015-09-10,Twin Peaks,79
"Corbett Ave San Francisco, CA 94114",2,1,1111,zillow_sf,http://www.zillow.com/homedetails/Corbett-Ave-San-Francisco-CA-94114/2101174183_zpid/,-122.444,37.7578,132.18,rental,5000,open,,,2015-09-09,Twin Peaks,79
"519 Corbett Ave, San Francisco, CA 94114",2,1,1111,zillow_sf,http://www.zillow.com/homedetails/519-Corbett-Ave-San-Francisco-CA-94114/2132739763_zpid/,-122.444,37.7579,126.727,rental,4700,open,,,2015-09-21,Twin Peaks,79
650 Turk Street #501,1,1,789,climbsf_rented,http://www.climbsf.com/for-rent/650-turk-st-501/,-122.42,37.7824,28.6855,rental,2950,closed,,2014-01-20,,Van Ness/Civic Center,80
750 Van Ness Avenue #203,1,1,0,climbsf_rented,http://www.climbsf.com/for-rent/750-van-ness-ave-203/,-122.42,37.7824,28.6855,rental,3100,closed,,2014-09-09,,Van Ness/Civic Center,80
One Daniel Burnham Court #314,1,1,800,climbsf_rented,http://www.climbsf.com/for-rent/1-daniel-burnham-ct-314/,-122.422,37.7869,52.1365,rental,3180,closed,,2014-11-24,,Van Ness/Civic Center,80
720 Gough Street #45,2,2,1316,climbsf_rented,http://www.climbsf.com/for-rent/720-gough-st-45/,-122.423,37.7801,24.2848,rental,3975,closed,,2015-05-15,,Van Ness/Civic Center,80
"Van Ness Ave San Francisco, CA 94102",1,1,946,zillow_sf,http://www.zillow.com/homedetails/Van-Ness-Ave-San-Francisco-CA-94102/2104512512_zpid/,-122.419,37.7767,17.2451,rental,4450,open,,,2015-09-18,Van Ness/Civic Center,80
"Van Ness Ave San Francisco, CA 94102",1,1,832,zillow_sf,http://www.zillow.com/homedetails/Van-Ness-Ave-San-Francisco-CA-94102/2104531446_zpid/,-122.419,37.7767,17.2451,rental,4700,open,,,2015-08-29,Van Ness/Civic Center,80
"(Undisclosed Address) San Francisco, CA 94102",3,3,3200,zillow_sf,http://www.zillow.com/homedetails/(Undisclosed-Address)-San-Francisco-CA-94102/2120427893_zpid/,-122.421,37.7787,20.0839,rental,7000,open,,,2015-03-20,Van Ness/Civic Center,80
"(Undisclosed Address) San Francisco, CA 94102",1,1,1500,zillow_sf,http://www.zillow.com/homedetails/(Undisclosed-Address)-San-Francisco-CA-94102/2119606555_zpid/,-122.421,37.7787,20.0839,rental,4500,open,,,2015-08-14,Van Ness/Civic Center,80
"1 Daniel Burnham Ct, San Francisco, CA 94109",1,1,800,zillow_sf,http://www.zillow.com/homedetails/1-Daniel-Burnham-Ct-San-Francisco-CA-94109/2104432922_zpid/,-122.422,37.7869,52.1365,rental,3400,open,,,2015-09-23,Van Ness/Civic Center,80
"1388 Gough St APT 1101, San Francisco, CA 94109",2,2,1382,zillow_sf,http://www.zillow.com/homedetails/1388-Gough-St-APT-1101-San-Francisco-CA-94109/15076791_zpid/,-122.425,37.7858,63.0706,rental,5588,open,,,2015-09-12,Van Ness/Civic Center,80
"601 Van Ness Ave APT 1006, San Francisco, CA 94102",1,1,718,zillow_sf,http://www.zillow.com/homedetails/601-Van-Ness-Ave-APT-1006-San-Francisco-CA-94102/15077916_zpid/,-122.421,37.7812,24.455,rental,3600,open,,,2015-09-02,Van Ness/Civic Center,80
"185 Franklin St, San Francisco, CA 94102",2,1,900,zillow_sf,http://www.zillow.com/homedetails/185-Franklin-St-San-Francisco-CA-94102/2101118127_zpid/,-122.421,37.7758,17.7048,rental,3200,open,,,2015-09-26,Van Ness/Civic Center,80
"77 Van Ness Ave APT 802, San Francisco, CA 94102",0,1,523,zillow_sf,http://www.zillow.com/homedetails/77-Van-Ness-Ave-APT-802-San-Francisco-CA-94102/111710828_zpid/,-122.42,37.776,17.2775,rental,4000,open,,,2015-09-21,Van Ness/Civic Center,80
5 Sparta Street,3,2,1780,climbsf_rented,http://www.climbsf.com/for-rent/5-sparta-st/,-122.403,37.7181,97.0219,rental,3450,closed,,2013-04-10,,Visitacion Valley,81
"1267 Sunnydale Ave, San Francisco, CA 94134",1,1,1725,zillow_sf,http://www.zillow.com/homedetails/1267-Sunnydale-Ave-San-Francisco-CA-94134/15176756_zpid/,-122.414,37.7112,24.1902,rental,1100,open,,,2015-05-09,Visitacion Valley,81
"126 Ward St, San Francisco, CA 94134",4,2,1360,zillow_sf,http://www.zillow.com/homedetails/126-Ward-St-San-Francisco-CA-94134/15172710_zpid/,-122.402,37.7191,78.558,rental,4195,open,,,2015-08-11,Visitacion Valley,81
"135 Forest Side Ave, San Francisco, CA 94127",3,3,2100,zillow_sf,http://www.zillow.com/homedetails/135-Forest-Side-Ave-San-Francisco-CA-94127/15134122_zpid/,-122.469,37.7408,107.333,rental,6995,open,,,2015-08-21,West Portal,82
"225 Claremont Blvd, San Francisco, CA 94127",4,2,2100,zillow_sf,http://www.zillow.com/homedetails/225-Claremont-Blvd-San-Francisco-CA-94127/15135381_zpid/,-122.464,37.7417,126.915,rental,4950,open,,,2013-10-17,West Portal,82
"122 Granville Way, San Francisco, CA 94127",5,2,1950,zillow_sf,http://www.zillow.com/homedetails/122-Granville-Way-San-Francisco-CA-94127/15135279_zpid/,-122.461,37.7415,134.297,rental,6500,open,,,2015-08-22,West Portal,82
38 Beideman Street,2,1,960,climbsf_rented,http://www.climbsf.com/for-rent/38-beideman-st/,-122.438,37.7821,49.0507,rental,3500,closed,,2013-07-30,,Western Addition,83
1288 McAllister Street #201,2,1,1216,climbsf_rented,http://www.climbsf.com/for-rent/1288-mcallister-st-201/,-122.433,37.7787,44.4733,rental,4000,closed,,2013-07-30,,Western Addition,83
66 Cleary Court #306,3,2,1180,climbsf_rented,http://www.climbsf.com/for-rent/66-cleary-ct-306/,-122.427,37.7842,57.8952,rental,4400,closed,,2013-12-31,,Western Addition,83
1168 Eddy Street #D4,2,1,816,climbsf_rented,http://www.climbsf.com/for-rent/1168-eddy-st-d4/,-122.427,37.7824,39.338,rental,3600,closed,,2015-06-04,,Western Addition,83
"1310 Fillmore St APT 601, San Francisco, CA 94115",2,2,1300,zillow_sf,http://www.zillow.com/homedetails/1310-Fillmore-St-APT-601-San-Francisco-CA-94115/2101691592_zpid/,-122.432,37.7817,39.231,rental,5500,open,,,2015-07-15,Western Addition,83
"1310 Fillmore St APT 505, San Francisco, CA 94115",1,1,827,zillow_sf,http://www.zillow.com/homedetails/1310-Fillmore-St-APT-505-San-Francisco-CA-94115/82785377_zpid/,-122.432,37.7817,39.231,rental,4500,open,,,2015-08-31,Western Addition,83
"1139 Divisadero St APT 1, San Francisco, CA 94115",2,2,1460,zillow_sf,http://www.zillow.com/homedetails/1139-Divisadero-St-APT-1-San-Francisco-CA-94115/2113475606_zpid/,-122.439,37.7802,64.7756,rental,5250,open,,,2015-09-01,Western Addition,83
"85 Brentwood Ave, San Francisco, CA 94127",3,2,2200,zillow_sf,http://www.zillow.com/homedetails/85-Brentwood-Ave-San-Francisco-CA-94127/15137603_zpid/,-122.456,37.734,162.069,rental,5900,open,,,2015-08-29,Westwood Highlands,84
"330 Hazelwood Ave, San Francisco, CA 94127",3,2,1650,zillow_sf,http://www.zillow.com/homedetails/330-Hazelwood-Ave-San-Francisco-CA-94127/15137622_zpid/,-122.455,37.7335,153.607,rental,4595,open,,,2015-09-04,Westwood Highlands,84
810 Faxon Avenue,3,2,2335,climbsf_rented,http://www.climbsf.com/for-rent/810-faxon-ave/,-122.46,37.7279,108.801,rental,5650,closed,,2015-03-25,,Westwood Park,85
"Lansdale Ave San Francisco, CA 94127",4,3,2700,zillow_sf,http://www.zillow.com/homedetails/Lansdale-Ave-San-Francisco-CA-94127/2104569759_zpid/,-122.458,37.7362,213.089,rental,6250,open,,,2015-07-17,Sherwood Forest,87
"131 Robinhood Dr, San Francisco, CA 94127",3,2,2200,zillow_sf,http://www.zillow.com/homedetails/131-Robinhood-Dr-San-Francisco-CA-94127/15135905_zpid/,-122.456,37.7369,247.736,rental,5700,open,,,2015-06-23,Sherwood Forest,87
"Taylor St San Francisco, CA 94102",0,1,350,zillow_sf,http://www.zillow.com/homedetails/Taylor-St-San-Francisco-CA-94102/2103579895_zpid/,-122.411,37.7856,20.5014,rental,2300,open,,,2015-08-14,Tenderloin,88
"315 Hyde St APT 503, San Francisco, CA 94109",0,1,0,zillow_sf,http://www.zillow.com/homedetails/315-Hyde-St-APT-503-San-Francisco-CA-94109/2101129057_zpid/,-122.416,37.7838,23.718,rental,3825,open,,,2015-09-15,Tenderloin,88
755 Tennessee Street #2,2,2,1366,climbsf_rented,http://www.climbsf.com/for-rent/755-tennessee-st-2/,-122.389,37.7623,10.2006,rental,4450,closed,,2013-07-30,,Central Waterfront/Dogpatch,89
868 Minnesota Street #313,1,1,835,climbsf_rented,http://www.climbsf.com/for-rent/868-minnesota-st-313/,-122.391,37.7597,16.3891,rental,3400,closed,,2013-08-16,,Central Waterfront/Dogpatch,89
2030 Third Street #6,1,2,882,climbsf_rented,http://www.climbsf.com/for-rent/2030-3rd-st-6/,-122.389,37.7637,6.3825,rental,3500,closed,,2013-08-16,,Central Waterfront/Dogpatch,89
701 Minnesota Street #119,1,1,800,climbsf_rented,http://www.climbsf.com/for-rent/701-minnesota-st-119/,-122.39,37.7613,15.3004,rental,3300,closed,,2014-02-21,,Central Waterfront/Dogpatch,89
1325 Indiana Street #308,1,2,943,climbsf_rented,http://www.climbsf.com/for-rent/1325-indiana-st-308/,-122.39,37.7537,7.02249,rental,3500,closed,,2014-04-15,,Central Waterfront/Dogpatch,89
1310 Minnesota Street #203,1,2,0,climbsf_rented,http://www.climbsf.com/for-rent/1310-minnesota-st-203/,-122.39,37.7537,6.36523,rental,3300,closed,,2014-08-19,,Central Waterfront/Dogpatch,89
863 Indiana Street,1,1,835,climbsf_rented,http://www.climbsf.com/for-rent/863-indiana-st/,-122.391,37.7597,13.8344,rental,3800,closed,,2014-08-28,,Central Waterfront/Dogpatch,89
1310 Minnesota Street #101,1,2,1000,climbsf_rented,http://www.climbsf.com/for-rent/1310-minnesota-st-101/,-122.39,37.7537,6.36523,rental,0,closed,,2015-03-07,,Central Waterfront/Dogpatch,89
1011 23rd Street #18,2,2,0,climbsf_rented,http://www.climbsf.com/for-rent/1011-23rd-st-18/,-122.39,37.755,5.38075,rental,5500,closed,,2015-06-04,,Central Waterfront/Dogpatch,89
701 Minnesota Street #202,2,1,1000,climbsf_renting,http://www.climbsf.com/for-rent/701-minnesota-st-202/,-122.39,37.7613,15.3004,rental,4600,closed,4,2015-08-27,2015-08-23,Central Waterfront/Dogpatch,89
"1011 23rd St APT 11, San Francisco, CA 94107",2,2,1884,zillow_sf,http://www.zillow.com/homedetails/1011-23rd-St-APT-11-San-Francisco-CA-94107/80742827_zpid/,-122.39,37.755,5.38075,rental,4890,open,,,2015-08-10,Central Waterfront/Dogpatch,89
"851 Indiana St UNIT 304, San Francisco, CA 94107",2,2,1074,zillow_sf,http://www.zillow.com/homedetails/851-Indiana-St-UNIT-304-San-Francisco-CA-94107/111711221_zpid/,-122.391,37.7592,13.1688,rental,5250,open,,,2015-06-24,Central Waterfront/Dogpatch,89
"701 Minnesota St # CONDO, San Francisco, CA 94107",2,1,1300,zillow_sf,http://www.zillow.com/homedetails/701-Minnesota-St-CONDO-San-Francisco-CA-94107/2101463869_zpid/,-122.39,37.7591,16.7103,rental,4400,open,,,2015-09-14,Central Waterfront/Dogpatch,89
"825 Minnesota St APT 4, San Francisco, CA 94107",1,1,885,zillow_sf,http://www.zillow.com/homedetails/825-Minnesota-St-APT-4-San-Francisco-CA-94107/64969374_zpid/,-122.39,37.76,15.8167,rental,3400,open,,,2015-09-05,Central Waterfront/Dogpatch,89
"401 Crescent Ct, San Francisco, CA 94134",1,1,1103,zillow_sf,http://www.zillow.com/homedetails/401-Crescent-Ct-San-Francisco-CA-94134/2103788395_zpid/,-122.388,37.7112,18.7814,rental,1900,open,,,2015-07-18,Candlestick Point,90
"1030 Le Conte Ave, San Francisco, CA 94124",4,3,2200,zillow_sf,http://www.zillow.com/homedetails/1030-Le-Conte-Ave-San-Francisco-CA-94124/15155078_zpid/,-122.397,37.7188,38.534,rental,3995,open,,,2015-09-09,Bayview Heights,91
"84 Jennings Ct, San Francisco, CA 94124",3,2,1475,zillow_sf,http://www.zillow.com/homedetails/84-Jennings-Ct-San-Francisco-CA-94124/15155020_zpid/,-122.397,37.7171,58.5561,rental,3000,open,,,2015-06-25,Bayview Heights,91
1340 Clay Street #402,2,2,1670,climbsf_rented,http://www.climbsf.com/for-rent/1340-clay-st-402/,-122.415,37.7934,103.826,rental,5975,closed,,2013-02-20,,Nob Hill,93
1536 Pacific Avenue #5,2,2,1407,climbsf_rented,http://www.climbsf.com/for-rent/1536-pacific-ave-5/,-122.421,37.7954,55.4548,rental,6000,closed,,2014-02-27,,Nob Hill,93
1788 Clay Street #701,1,1,754,climbsf_rented,http://www.climbsf.com/for-rent/1788-clay-st-701/,-122.422,37.7925,60.4305,rental,3900,closed,,2014-07-15,,Nob Hill,93
1260 Clay Street #208,1,1,610,climbsf_rented,http://www.climbsf.com/for-rent/1260-clay-st-208/,-122.414,37.7935,98.2581,rental,3600,closed,,2014-09-24,,Nob Hill,93
1625 Hyde Street,2,2,1565,climbsf_rented,http://www.climbsf.com/for-rent/1625-hyde-st/,-122.418,37.7956,67.402,rental,0,closed,,2014-10-21,,Nob Hill,93
1800 Van Ness Avenue #505,1,1,714,climbsf_rented,http://www.climbsf.com/for-rent/1800-van-ness-ave-505/,-122.422,37.7925,60.288,rental,3650,closed,,2015-05-08,,Nob Hill,93
"(Undisclosed Address) San Francisco, CA 94109",3,2,1700,zillow_sf,http://www.zillow.com/homedetails/(Undisclosed-Address)-San-Francisco-CA-94109/2114678978_zpid/,-122.421,37.793,57.1436,rental,8000,open,,,2015-05-14,Nob Hill,93
"Taylor St San Francisco, CA 94108",1,1,800,zillow_sf,http://www.zillow.com/homedetails/Taylor-St-San-Francisco-CA-94108/2103320761_zpid/,-122.413,37.7919,87.825,rental,6000,open,,,2015-07-22,Nob Hill,93
"Hyde St San Francisco, CA 94109",1,1,800,zillow_sf,http://www.zillow.com/homedetails/Hyde-St-San-Francisco-CA-94109/2103579847_zpid/,-122.418,37.7962,61.7356,rental,4500,open,,,2015-09-04,Nob Hill,93
"1545 Broadway APT 104, San Francisco, CA 94109",2,2,1200,zillow_sf,http://www.zillow.com/homedetails/1545-Broadway-APT-104-San-Francisco-CA-94109/15072927_zpid/,-122.422,37.7956,46.9739,rental,4800,open,,,2015-08-27,Nob Hill,93
"1083 Clay St APT 301, San Francisco, CA 94108",1,1,915,zillow_sf,http://www.zillow.com/homedetails/1083-Clay-St-APT-301-San-Francisco-CA-94108/63196295_zpid/,-122.411,37.7936,70.3371,rental,3700,open,,,2015-09-04,Nob Hill,93
"1218 Leavenworth St, San Francisco, CA 94109",1,1,702,zillow_sf,http://www.zillow.com/homedetails/1218-Leavenworth-St-San-Francisco-CA-94109/2114055597_zpid/,-122.416,37.7925,95.5141,rental,4200,open,,,2015-09-05,Nob Hill,93
"Broadway San Francisco, CA 94109",3,2,1300,zillow_sf,http://www.zillow.com/homedetails/Broadway-San-Francisco-CA-94109/2108502917_zpid/,-122.422,37.7959,45.5294,rental,7880,open,,,2015-09-01,Nob Hill,93
"1625 Pacific Ave APT 203, San Francisco, CA 94109",2,1,0,zillow_sf,http://www.zillow.com/homedetails/1625-Pacific-Ave-APT-203-San-Francisco-CA-94109/2101155247_zpid/,-122.422,37.7947,55.4144,rental,4200,open,,,2015-09-11,Nob Hill,93
"Jones St San Francisco, CA 94109",2,2,1300,zillow_sf,http://www.zillow.com/homedetails/Jones-St-San-Francisco-CA-94109/2101022564_zpid/,-122.414,37.7933,105.197,rental,5500,open,,,2015-09-26,Nob Hill,93
