address,bedrooms,bathrooms,sqft,source,origin_url,longitude,latitude,elevation,year_built,garage,level,transaction_type,price,transaction_status,days_on_market,date_closed,date_listed,neighborhood,nid,shapefile_source
"4408 E Pershing Ave, Phoenix, AZ 85032",3,2,2007,zillow_ph,http://www.zillow.com/homedetails/4408-E-Pershing-Ave-Phoenix-AZ-85032/7822971_zpid/,-111.986,33.6069,427.015,,,1,rental,1475,open,,,2015-08-25,Paradise Valley,288,PH
"7035 N Barbados Pl, Phoenix, AZ 85021",3,2,1625,zillow_ph,http://www.zillow.com/homedetails/7035-N-Barbados-Pl-Phoenix-AZ-85021/7792432_zpid/,-112.081,33.5401,360.806,,,1,rental,1550,open,,,2015-08-25,Alahambra,201,PH
"2836 W Palo Verde Dr, Phoenix, AZ 85017",2,1,1192,zillow_ph,http://www.zillow.com/homedetails/2836-W-Palo-Verde-Dr-Phoenix-AZ-85017/7763050_zpid/,-112.121,33.5235,354.157,,,1,rental,825,open,,,2012-08-01,Alahambra,201,PH
"3342 E Mercer Ln, Phoenix, AZ 85028",3,2,2001,zillow_ph,http://www.zillow.com/homedetails/3342-E-Mercer-Ln-Phoenix-AZ-85028/7818386_zpid/,-112.009,33.5846,432.556,,,1,rental,4500,open,,,2015-08-25,Paradise Valley,288,PH
"4039 E Sunnyside Dr, Phoenix, AZ 85028",3,2,2071,zillow_ph,http://www.zillow.com/homedetails/4039-E-Sunnyside-Dr-Phoenix-AZ-85028/7826094_zpid/,-111.991,33.5946,422.075,,,1,rental,1795,open,,,2013-09-14,Paradise Valley,288,PH
"4534 E Villa Maria Dr, Phoenix, AZ 85032",3,2,1832,zillow_ph,http://www.zillow.com/homedetails/4534-E-Villa-Maria-Dr-Phoenix-AZ-85032/8017360_zpid/,-111.983,33.6525,460.685,,,1,rental,1195,open,,,2011-09-08,Paradise Valley,288,PH
"3506 E Montreal Pl, Phoenix, AZ 85032",2,2,2140,zillow_ph,http://www.zillow.com/homedetails/3506-E-Montreal-Pl-Phoenix-AZ-85032/8007105_zpid/,-112.007,33.6333,440.745,,,1,rental,950,open,,,2013-05-16,Paradise Valley,288,PH
"3901 W Park St, Phoenix, AZ 85041",3,2,1881,zillow_ph,http://www.zillow.com/homedetails/3901-W-Park-St-Phoenix-AZ-85041/55258382_zpid/,-112.143,33.3802,319.371,,,1,rental,1075,open,,,2015-08-25,Laveen,158,PH
"3313 E Topeka Dr, Phoenix, AZ 85050",3,2,1633,zillow_ph,http://www.zillow.com/homedetails/3313-E-Topeka-Dr-Phoenix-AZ-85050/7993006_zpid/,-112.011,33.6602,456.937,,,1,rental,1450,open,,,2015-08-24,Paradise Valley,288,PH
"1707 W Saint Catherine Ave, Phoenix, AZ 85041",5,3,2323,zillow_ph,http://www.zillow.com/homedetails/1707-W-Saint-Catherine-Ave-Phoenix-AZ-85041/60047477_zpid/,-112.095,33.388,335.959,,,1,rental,1300,open,,,2012-09-11,South Mountain,151,PH
"5121 S 15th Pl, Phoenix, AZ 85040",4,2,1580,zillow_ph,http://www.zillow.com/homedetails/5121-S-15th-Pl-Phoenix-AZ-85040/61627478_zpid/,-112.049,33.4002,336.875,,,1,rental,995,open,,,2015-08-25,South Mountain,151,PH
"1632 W Chanute Pass, Phoenix, AZ 85041",4,2,1675,zillow_ph,http://www.zillow.com/homedetails/1632-W-Chanute-Pass-Phoenix-AZ-85041/67789559_zpid/,-112.094,33.3984,328.23,,,1,rental,950,open,,,2011-09-02,South Mountain,151,PH
"5715 S 31st Dr, Phoenix, AZ 85041",5,2,2230,zillow_ph,http://www.zillow.com/homedetails/5715-S-31st-Dr-Phoenix-AZ-85041/67781676_zpid/,-112.126,33.3946,318.096,,,1,rental,1199,open,,,2013-10-06,Laveen,158,PH
"9914 W Odeum Ln, Tolleson, AZ 85353",4,2,1701,zillow_ph,http://www.zillow.com/homedetails/9914-W-Odeum-Ln-Tolleson-AZ-85353/71612142_zpid/,-112.273,33.4109,300.347,,,1,rental,1000,open,,,2011-08-24,Estrella,157,PH
"7235 S 54th Dr, Laveen, AZ 85339",4,3,2361,zillow_ph,http://www.zillow.com/homedetails/7235-S-54th-Dr-Laveen-AZ-85339/71627963_zpid/,-112.175,33.3803,307.54,,,1,rental,1175,open,,,2015-08-24,Laveen,158,PH
"5336 W El Cortez Trl, Phoenix, AZ 85083",3,2,2492,zillow_ph,http://www.zillow.com/homedetails/5336-W-El-Cortez-Trl-Phoenix-AZ-85083/71606881_zpid/,-112.175,33.718,437.481,,,1,rental,1895,open,,,2015-08-25,Deer Valley,307,PH
"5428 W Hobby Horse Dr, Phoenix, AZ 85083",3,3,1909,zillow_ph,http://www.zillow.com/homedetails/5428-W-Hobby-Horse-Dr-Phoenix-AZ-85083/89222254_zpid/,-112.175,33.7183,437.89,,,1,rental,1495,open,,,2015-08-23,Deer Valley,307,PH
"850 W Solano Dr, Phoenix, AZ 85013",4,2,2400,zillow_ph,http://www.zillow.com/homedetails/850-W-Solano-Dr-Phoenix-AZ-85013/7775560_zpid/,-112.085,33.5215,350.919,,,1,rental,2675,open,,,2015-08-25,Alahambra,201,PH
"11845 S 46th St, Phoenix, AZ 85044",3,2,2075,zillow_ph,http://www.zillow.com/homedetails/11845-S-46th-St-Phoenix-AZ-85044/8258327_zpid/,-111.987,33.3382,390.427,,,1,rental,1550,open,,,2013-01-12,Ahwatukee Foothills 0,274,PH
"16030 S 36th St, Phoenix, AZ 85048",3,2,2535,zillow_ph,http://www.zillow.com/homedetails/16030-S-36th-St-Phoenix-AZ-85048/8162988_zpid/,-112.006,33.3004,363.152,,,1,rental,2300,open,,,2015-07-03,Ahwatukee Foothills 0,274,PH
"6315 N 16th St, Phoenix, AZ 85016",2,1,885,zillow_ph,http://www.zillow.com/homedetails/6315-N-16th-St-Phoenix-AZ-85016/2111852039_zpid/,-112.047,33.5295,366.376,,,1,rental,775,open,,,2015-08-12,Camelback East,133,PH
"E Paradise Ln Scottsdale, AZ 85254",4,3,2616,zillow_ph,http://www.zillow.com/homedetails/E-Paradise-Ln-Scottsdale-AZ-85254/2106483830_zpid/,-111.952,33.6332,450.253,,,1,rental,6500,open,,,2014-06-13,Paradise Valley,288,PH
"6901 S Central Ave Mobile Home, Phoenix, AZ 85042",2,1,1500,zillow_ph,http://www.zillow.com/homedetails/6901-S-Central-Ave-Mobile-Home-Phoenix-AZ-85042/2103266906_zpid/,-112.036,33.3763,366.105,,,1,rental,750,open,,,2015-02-20,South Mountain,151,PH
"W Soft Wind Dr Glendale, AZ 85310",3,2,1951,zillow_ph,http://www.zillow.com/homedetails/W-Soft-Wind-Dr-Glendale-AZ-85310/2103020237_zpid/,-112.169,33.7025,425.075,,,1,rental,3000,open,,,2015-03-13,Deer Valley,307,PH
"1015 E Meadowbrook Ave, Phoenix, AZ 85014",2,1,1100,zillow_ph,http://www.zillow.com/homedetails/1015-E-Meadowbrook-Ave-Phoenix-AZ-85014/7769425_zpid/,-112.06,33.5035,344.506,,,1,rental,730,open,,,2015-07-06,Camelback East,133,PH
"E Sheridan St Phoenix, AZ 85008",3,1,900,zillow_ph,http://www.zillow.com/homedetails/E-Sheridan-St-Phoenix-AZ-85008/2139260574_zpid/,-112.016,33.4749,349.76,,,1,rental,1000,open,,,2015-08-24,Camelback East,133,PH
"5801 W Osborn Road Sold, Phoenix, AZ 85031",3,2,1482,zillow_ph,http://www.zillow.com/homedetails/5801-W-Osborn-Road-Sold-Phoenix-AZ-85031/2101309151_zpid/,-112.161,33.4968,341.357,,,1,rental,900,open,,,2015-08-25,Maryvale,208,PH
"212 W Roma Ave, Phoenix, AZ 85013",3,2,1500,zillow_ph,http://www.zillow.com/homedetails/212-W-Roma-Ave-Phoenix-AZ-85013/7770131_zpid/,-112.077,33.5014,342.215,,,1,rental,1395,open,,,2015-08-25,Encanto,314,PH
"W Diana Ave Phoenix, AZ 85051",3,2,1113,zillow_ph,http://www.zillow.com/homedetails/W-Diana-Ave-Phoenix-AZ-85051/2121410476_zpid/,-112.135,33.5625,370.052,,,1,rental,975,open,,,2015-08-25,North Mountain,176,PH
"1125 E Belmont Ave, Phoenix, AZ 85020",2,2,988,zillow_ph,http://www.zillow.com/homedetails/1125-E-Belmont-Ave-Phoenix-AZ-85020/7791275_zpid/,-112.058,33.5487,377.457,,,1,rental,895,open,,,2015-08-28,Camelback East,133,PH
"8117 N 29th Dr, Phoenix, AZ 85051",3,1,1300,zillow_ph,http://www.zillow.com/homedetails/8117-N-29th-Dr-Phoenix-AZ-85051/7751214_zpid/,-112.122,33.5554,368.155,,,1,rental,850,open,,,2015-07-29,North Mountain,176,PH
"2048 W Wagoner Rd, Phoenix, AZ 85023",4,2,2013,zillow_ph,http://www.zillow.com/homedetails/2048-W-Wagoner-Rd-Phoenix-AZ-85023/7957540_zpid/,-112.105,33.6536,418.024,,,1,rental,895,open,,,2015-08-27,Deer Valley,307,PH
"836 E Paradise Ln, Phoenix, AZ 85022",3,2,1921,zillow_ph,http://www.zillow.com/homedetails/836-E-Paradise-Ln-Phoenix-AZ-85022/8003550_zpid/,-112.063,33.6333,421.248,,,1,rental,1400,open,,,2015-08-29,North Mountain,176,PH
"938 E San Miguel Ave, Phoenix, AZ 85014",3,1,1170,zillow_ph,http://www.zillow.com/homedetails/938-E-San-Miguel-Ave-Phoenix-AZ-85014/7800056_zpid/,-112.061,33.5196,354.46,,,1,rental,1100,open,,,2015-08-30,Camelback East,133,PH
"2222 E Marconi Ave, Phoenix, AZ 85022",2,1,1138,zillow_ph,http://www.zillow.com/homedetails/2222-E-Marconi-Ave-Phoenix-AZ-85022/8008206_zpid/,-112.035,33.6305,433.286,,,1,rental,940,open,,,2015-08-29,Paradise Valley,288,PH
"1301 E Granada Rd, Phoenix, AZ 85006",3,1,1120,zillow_ph,http://www.zillow.com/homedetails/1301-E-Granada-Rd-Phoenix-AZ-85006/7533126_zpid/,-112.054,33.4682,336.262,,,1,rental,1000,open,,,2015-08-29,Encanto,314,PH
"6630 W Paso Trl, Phoenix, AZ 85083",4,2,1571,zillow_ph,http://www.zillow.com/homedetails/6630-W-Paso-Trl-Phoenix-AZ-85083/50184929_zpid/,-112.202,33.7208,432.226,,,1,rental,1350,open,,,2015-08-29,Deer Valley,307,PH
"2411 W Augusta Ave, Phoenix, AZ 85021",2,1,750,zillow_ph,http://www.zillow.com/homedetails/2411-W-Augusta-Ave-Phoenix-AZ-85021/7779298_zpid/,-112.111,33.5512,365.547,,,1,rental,850,open,,,2015-08-29,Alahambra,201,PH
"615 E Cody Dr, Phoenix, AZ 85040",4,2,1649,zillow_ph,http://www.zillow.com/homedetails/615-E-Cody-Dr-Phoenix-AZ-85040/71612489_zpid/,-112.065,33.4015,329.988,,,1,rental,1025,open,,,2015-06-18,South Mountain,151,PH
"2138 W Redbird Dr, Phoenix, AZ 85085",5,3,3128,zillow_ph,http://www.zillow.com/homedetails/2138-W-Redbird-Dr-Phoenix-AZ-85085/71620842_zpid/,-112.106,33.7291,455.916,,,1,rental,1850,open,,,2015-08-26,Deer Valley,307,PH
"7204 S 14th St, Phoenix, AZ 85042",4,2,1889,zillow_ph,http://www.zillow.com/homedetails/7204-S-14th-St-Phoenix-AZ-85042/71619515_zpid/,-112.052,33.3814,354.39,,,1,rental,1175,open,,,2015-07-23,South Mountain,151,PH
"3770 E Kristal Way, Phoenix, AZ 85050",3,2,1588,zillow_ph,http://www.zillow.com/homedetails/3770-E-Kristal-Way-Phoenix-AZ-85050/81956372_zpid/,-112.001,33.6619,461.908,,,1,rental,1495,open,,,2015-08-26,Paradise Valley,288,PH
"2525 E Earll Dr, Phoenix, AZ 85016",3,2,1246,zillow_ph,http://www.zillow.com/homedetails/2525-E-Earll-Dr-Phoenix-AZ-85016/7539242_zpid/,-112.027,33.4837,349.4,,,1,rental,1250,open,,,2015-08-29,Camelback East,133,PH
"4423 N 24th Way, Phoenix, AZ 85016",3,3,2140,zillow_ph,http://www.zillow.com/homedetails/4423-N-24th-Way-Phoenix-AZ-85016/2106293650_zpid/,-112.028,33.5006,356.455,,,1,rental,2295,open,,,2015-04-09,Camelback East,133,PH
"W Campbell Ave Phoenix, AZ 85015",3,3,2082,zillow_ph,http://www.zillow.com/homedetails/W-Campbell-Ave-Phoenix-AZ-85015/2103130884_zpid/,-112.102,33.5025,343.319,,,1,rental,2000,open,,,2015-06-18,Alahambra,201,PH
"3215 E Flower St, Phoenix, AZ 85018",4,4,2134,zillow_ph,http://www.zillow.com/homedetails/3215-E-Flower-St-Phoenix-AZ-85018/81986845_zpid/,-112.012,33.4855,356.952,,,1,rental,2300,open,,,2015-07-01,Camelback East,133,PH
"5550 N 16th St, Phoenix, AZ 85016",2,3,1841,zillow_ph,http://www.zillow.com/homedetails/5550-N-16th-St-Phoenix-AZ-85016/121711554_zpid/,-112.048,33.5176,355.186,,,1,rental,2500,open,,,2015-08-26,Camelback East,133,PH
"2226 E Vista Dr, Phoenix, AZ 85022",4,2,1364,zillow_ph,http://www.zillow.com/homedetails/2226-E-Vista-Dr-Phoenix-AZ-85022/2101299330_zpid/,-112.034,33.622,437.747,,,1,rental,1250,open,,,2015-09-07,Paradise Valley,288,PH
"6224 S 1st St, Phoenix, AZ 85042",3,2,1277,zillow_ph,http://www.zillow.com/homedetails/6224-S-1st-St-Phoenix-AZ-85042/7525701_zpid/,-112.072,33.3896,341.907,,,1,rental,800,open,,,2015-08-29,South Mountain,151,PH
"W Gaby Rd Phoenix, AZ 85041",3,2,1665,zillow_ph,http://www.zillow.com/homedetails/W-Gaby-Rd-Phoenix-AZ-85041/2101770103_zpid/,-112.113,33.4037,319.842,,,1,rental,1050,open,,,2015-08-30,South Mountain,151,PH
"4686 N 13th St, Phoenix, AZ 85014",2,1,900,zillow_ph,http://www.zillow.com/homedetails/4686-N-13th-St-Phoenix-AZ-85014/2101266994_zpid/,-112.054,33.5053,346.372,,,1,rental,900,open,,,2015-08-30,Camelback East,133,PH
"911 E San Juan Ave, Phoenix, AZ 85014",3,1,1170,zillow_ph,http://www.zillow.com/homedetails/911-E-San-Juan-Ave-Phoenix-AZ-85014/7800077_zpid/,-112.062,33.5184,353.293,,,1,rental,1050,open,,,2015-08-30,Camelback East,133,PH
"3807 E Hillery Dr, Phoenix, AZ 85032",3,2,1064,zillow_ph,http://www.zillow.com/homedetails/3807-E-Hillery-Dr-Phoenix-AZ-85032/8013395_zpid/,-112.0,33.6218,434.334,,,1,rental,1095,open,,,2015-09-04,Paradise Valley,288,PH
"4901 E Indianola Ave, Phoenix, AZ 85018",3,1,1100,zillow_ph,http://www.zillow.com/homedetails/4901-E-Indianola-Ave-Phoenix-AZ-85018/7565857_zpid/,-111.976,33.4911,378.013,,,1,rental,1575,open,,,2015-09-02,Camelback East,133,PH
"4525 E Heatherbrae Dr, Phoenix, AZ 85018",4,2,1819,zillow_ph,http://www.zillow.com/homedetails/4525-E-Heatherbrae-Dr-Phoenix-AZ-85018/7837367_zpid/,-111.984,33.4975,378.527,,,1,rental,1295,open,,,2013-12-23,Camelback East,133,PH
"3038 E Yucca St, Phoenix, AZ 85028",3,2,1570,zillow_ph,http://www.zillow.com/homedetails/3038-E-Yucca-St-Phoenix-AZ-85028/7819086_zpid/,-112.016,33.5885,434.772,,,1,rental,1195,open,,,2014-04-26,Paradise Valley,288,PH
"12424 N 60th St, Scottsdale, AZ 85254",4,3,3050,zillow_ph,http://www.zillow.com/homedetails/12424-N-60th-St-Scottsdale-AZ-85254/7822197_zpid/,-111.952,33.6001,424.107,,,1,rental,2990,open,,,2015-09-07,Paradise Valley,288,PH
"4116 E Sweetwater Ave, Phoenix, AZ 85032",2,1,840,zillow_ph,http://www.zillow.com/homedetails/4116-E-Sweetwater-Ave-Phoenix-AZ-85032/7823059_zpid/,-111.993,33.6046,425.84,,,1,rental,1050,open,,,2015-08-03,Paradise Valley,288,PH
"1613 W North Ln, Phoenix, AZ 85021",3,1,1000,zillow_ph,http://www.zillow.com/homedetails/1613-W-North-Ln-Phoenix-AZ-85021/7782123_zpid/,-112.094,33.5811,382.553,,,1,rental,825,open,,,2011-11-08,North Mountain,176,PH
"1510 E Marco Polo Rd, Phoenix, AZ 85024",3,2,1883,zillow_ph,http://www.zillow.com/homedetails/1510-E-Marco-Polo-Rd-Phoenix-AZ-85024/7995622_zpid/,-112.05,33.6671,454.866,,,1,rental,1350,open,,,2015-09-05,Deer Valley,307,PH
"3542 E Anderson Dr, Phoenix, AZ 85032",4,3,2140,zillow_ph,http://www.zillow.com/homedetails/3542-E-Anderson-Dr-Phoenix-AZ-85032/7998674_zpid/,-112.007,33.6465,449.023,,,1,rental,1245,open,,,2015-09-04,Paradise Valley,288,PH
"3229 W Pierce St, Phoenix, AZ 85009",3,1,891,zillow_ph,http://www.zillow.com/homedetails/3229-W-Pierce-St-Phoenix-AZ-85009/7513888_zpid/,-112.13,33.4557,325.971,,,1,rental,900,open,,,2015-08-06,Estrella,157,PH
"4911 W Tonto Rd, Glendale, AZ 85308",3,2,1593,zillow_ph,http://www.zillow.com/homedetails/4911-W-Tonto-Rd-Glendale-AZ-85308/7938034_zpid/,-112.166,33.6648,398.105,,,1,rental,1200,open,,,2012-04-16,Deer Valley,307,PH
"9913 W Kirby Ave, Tolleson, AZ 85353",4,3,2319,zillow_ph,http://www.zillow.com/homedetails/9913-W-Kirby-Ave-Tolleson-AZ-85353/52389292_zpid/,-112.274,33.4157,298.246,,,1,rental,1330,open,,,2015-09-04,Estrella,157,PH
"16412 N 49th Ave, Glendale, AZ 85306",3,2,1866,zillow_ph,http://www.zillow.com/homedetails/16412-N-49th-Ave-Glendale-AZ-85306/7950959_zpid/,-112.164,33.6342,387.152,,,1,rental,1395,open,,,2015-09-04,Deer Valley,307,PH
"931 E Wagoner Rd, Phoenix, AZ 85022",2,1,1134,zillow_ph,http://www.zillow.com/homedetails/931-E-Wagoner-Rd-Phoenix-AZ-85022/8002560_zpid/,-112.06,33.6527,429.279,,,1,rental,1199,open,,,2011-06-03,Deer Valley,307,PH
"8226 W Lumbee St, Phoenix, AZ 85043",5,2,2100,zillow_ph,http://www.zillow.com/homedetails/8226-W-Lumbee-St-Phoenix-AZ-85043/60047334_zpid/,-112.237,33.4339,307.395,,,1,rental,1350,open,,,2012-04-03,Estrella,157,PH
"3318 E Montecito Ave, Phoenix, AZ 85018",4,2,2138,zillow_ph,http://www.zillow.com/homedetails/3318-E-Montecito-Ave-Phoenix-AZ-85018/7834387_zpid/,-112.009,33.4999,366.069,,,1,rental,2000,open,,,2011-11-18,Camelback East,133,PH
"3624 N 72nd Ln, Phoenix, AZ 85033",3,2,1262,zillow_ph,http://www.zillow.com/homedetails/3624-N-72nd-Ln-Phoenix-AZ-85033/7468945_zpid/,-112.216,33.4906,328.142,,,1,rental,795,open,,,2011-01-11,Maryvale,208,PH
"4636 E Evans Dr, Phoenix, AZ 85032",4,3,2718,zillow_ph,http://www.zillow.com/homedetails/4636-E-Evans-Dr-Phoenix-AZ-85032/8029142_zpid/,-111.981,33.6183,433.474,,,1,rental,2495,open,,,2015-01-30,Paradise Valley,288,PH
"4314 W Heyerdahl Dr, Phoenix, AZ 85087",4,3,2546,zillow_ph,http://www.zillow.com/homedetails/4314-W-Heyerdahl-Dr-Phoenix-AZ-85087/71601917_zpid/,-112.153,33.872,575.724,,,1,rental,1635,open,,,2015-07-25,New Village,249,PH
"9212 W Williams St, Tolleson, AZ 85353",3,2,2048,zillow_ph,http://www.zillow.com/homedetails/9212-W-Williams-St-Tolleson-AZ-85353/81975254_zpid/,-112.258,33.4192,302.043,,,1,rental,4800,open,,,2015-09-03,Estrella,157,PH
"23519 N 24th Ter, Phoenix, AZ 85024",3,3,1829,zillow_ph,http://www.zillow.com/homedetails/23519-N-24th-Ter-Phoenix-AZ-85024/82823767_zpid/,-112.03,33.7002,478.658,,,1,rental,1799,open,,,2012-02-09,Desert View,273,PH
"4921 W Kastler Ln, Phoenix, AZ 85087",3,2,2128,zillow_ph,http://www.zillow.com/homedetails/4921-W-Kastler-Ln-Phoenix-AZ-85087/81954433_zpid/,-112.166,33.8814,585.139,,,1,rental,1575,open,,,2015-09-04,New Village,249,PH
"5564 N 12th St, Phoenix, AZ 85014",3,2,2371,zillow_ph,http://www.zillow.com/homedetails/5564-N-12th-St-Phoenix-AZ-85014/82823499_zpid/,-112.057,33.5184,354.528,,,1,rental,3000,open,,,2015-07-30,Camelback East,133,PH
"18202 N 18th Pl, Phoenix, AZ 85022",3,2,1453,zillow_ph,http://www.zillow.com/homedetails/18202-N-18th-Pl-Phoenix-AZ-85022/8001374_zpid/,-112.043,33.6515,439.187,,,1,rental,1195,open,,,2012-01-19,Paradise Valley,288,PH
"4555 W Corrine Dr, Glendale, AZ 85304",3,2,1845,zillow_ph,http://www.zillow.com/homedetails/4555-W-Corrine-Dr-Glendale-AZ-85304/7955164_zpid/,-112.158,33.6001,376.955,,,1,rental,1250,open,,,2015-09-01,North Mountain,176,PH
"3634 W Redfield Rd, Phoenix, AZ 85053",4,2,1980,zillow_ph,http://www.zillow.com/homedetails/3634-W-Redfield-Rd-Phoenix-AZ-85053/7944469_zpid/,-112.138,33.6141,386.512,,,1,rental,1495,open,,,2015-08-06,North Mountain,176,PH
"2910 E Cholla St, Phoenix, AZ 85028",3,2,1557,zillow_ph,http://www.zillow.com/homedetails/2910-E-Cholla-St-Phoenix-AZ-85028/7819393_zpid/,-112.019,33.5895,436.718,,,1,rental,1295,open,,,2012-10-27,Paradise Valley,288,PH
"7154 W Globe Ave, Phoenix, AZ 85043",3,2,1711,zillow_ph,http://www.zillow.com/homedetails/7154-W-Globe-Ave-Phoenix-AZ-85043/2115877093_zpid/,-112.214,33.4187,307.354,,,1,rental,1050,open,,,2013-07-17,Estrella,157,PH
"2300 W Missouri Ave, Phoenix, AZ 85015",3,2,1200,zillow_ph,http://www.zillow.com/homedetails/2300-W-Missouri-Ave-Phoenix-AZ-85015/2101252709_zpid/,-112.108,33.5168,349.413,,,1,rental,795,open,,,2015-09-01,Alahambra,201,PH
"1004 E Pierson St, Phoenix, AZ 85014",3,1,1167,zillow_ph,http://www.zillow.com/homedetails/1004-E-Pierson-St-Phoenix-AZ-85014/7769356_zpid/,-112.06,33.5077,346.989,,,1,rental,1100,open,,,2015-09-02,Camelback East,133,PH
"2604 E Bighorn Ave, Phoenix, AZ 85048",4,2,2500,zillow_ph,http://www.zillow.com/homedetails/2604-E-Bighorn-Ave-Phoenix-AZ-85048/2101219308_zpid/,-112.026,33.3063,379.822,,,1,rental,1599,open,,,2015-09-03,Ahwatukee Foothills 0,274,PH
"334 E Monte Way, Phoenix, AZ 85042",3,2,1300,zillow_ph,http://www.zillow.com/homedetails/334-E-Monte-Way-Phoenix-AZ-85042/2101214325_zpid/,-112.069,33.3609,396.029,,,1,rental,1025,open,,,2015-09-03,South Mountain,151,PH
"1917 E Avalon Dr, Phoenix, AZ 85016",3,2,1333,zillow_ph,http://www.zillow.com/homedetails/1917-E-Avalon-Dr-Phoenix-AZ-85016/7540140_zpid/,-112.04,33.4831,343.893,,,1,rental,895,open,,,2015-09-04,Encanto,314,PH
"E Villa Rita Dr Phoenix, AZ 85022",2,2,1097,zillow_ph,http://www.zillow.com/homedetails/E-Villa-Rita-Dr-Phoenix-AZ-85022/2101199803_zpid/,-112.056,33.6505,430.659,,,1,rental,1100,open,,,2015-09-05,Deer Valley,307,PH
"E Amelia Ave Phoenix, AZ 85018",3,1,1100,zillow_ph,http://www.zillow.com/homedetails/E-Amelia-Ave-Phoenix-AZ-85018/2101193518_zpid/,-111.991,33.4941,370.874,,,1,rental,1475,open,,,2015-09-07,Camelback East,133,PH
"4801 W Aster Dr, Glendale, AZ 85304",3,2,1690,zillow_ph,http://www.zillow.com/homedetails/4801-W-Aster-Dr-Glendale-AZ-85304/7954582_zpid/,-112.162,33.602,376.91,,,1,rental,1095,open,,,2015-09-16,North Mountain,176,PH
"4770 W Menadota Dr, Glendale, AZ 85308",3,2,1136,zillow_ph,http://www.zillow.com/homedetails/4770-W-Menadota-Dr-Glendale-AZ-85308/7937529_zpid/,-112.163,33.6686,400.538,,,1,rental,995,open,,,2015-09-19,Deer Valley,307,PH
"5026 E Oakhurst Way, Scottsdale, AZ 85254",5,3,3400,zillow_ph,http://www.zillow.com/homedetails/5026-E-Oakhurst-Way-Scottsdale-AZ-85254/7826421_zpid/,-111.973,33.591,418.019,,,1,rental,2995,open,,,2015-09-15,Paradise Valley,288,PH
"4126 N 30th Dr, Phoenix, AZ 85017",3,1,1371,zillow_ph,http://www.zillow.com/homedetails/4126-N-30th-Dr-Phoenix-AZ-85017/7768477_zpid/,-112.125,33.496,343.269,,,1,rental,825,open,,,2015-09-09,Alahambra,201,PH
"3134 E Cottonwood Ln, Phoenix, AZ 85048",4,3,2000,zillow_ph,http://www.zillow.com/homedetails/3134-E-Cottonwood-Ln-Phoenix-AZ-85048/8159266_zpid/,-112.015,33.2938,362.571,,,1,rental,1750,open,,,2015-09-09,Ahwatukee Foothills 0,274,PH
"17435 N 46th St, Phoenix, AZ 85032",4,2,1881,zillow_ph,http://www.zillow.com/homedetails/17435-N-46th-St-Phoenix-AZ-85032/8019181_zpid/,-111.981,33.6454,454.325,,,1,rental,1800,open,,,2015-09-18,Paradise Valley,288,PH
"4749 E Desert Wind Dr, Phoenix, AZ 85044",3,2,1300,zillow_ph,http://www.zillow.com/homedetails/4749-E-Desert-Wind-Dr-Phoenix-AZ-85044/8261143_zpid/,-111.982,33.3157,375.329,,,1,rental,1195,open,,,2015-09-17,Ahwatukee Foothills 0,274,PH
"19021 N 12th Dr, Phoenix, AZ 85027",3,2,1181,zillow_ph,http://www.zillow.com/homedetails/19021-N-12th-Dr-Phoenix-AZ-85027/7969740_zpid/,-112.086,33.6591,427.112,,,1,rental,1150,open,,,2015-09-19,Deer Valley,307,PH
"3833 W Mission Ln, Phoenix, AZ 85051",4,2,1931,zillow_ph,http://www.zillow.com/homedetails/3833-W-Mission-Ln-Phoenix-AZ-85051/7746885_zpid/,-112.142,33.5712,372.608,,,1,rental,1350,open,,,2015-09-10,North Mountain,176,PH
"4401 W Redfield Rd, Glendale, AZ 85306",3,2,1778,zillow_ph,http://www.zillow.com/homedetails/4401-W-Redfield-Rd-Glendale-AZ-85306/7952095_zpid/,-112.153,33.6138,384.374,,,1,rental,1300,open,,,2015-09-11,North Mountain,176,PH
"16053 S 18th Ave, Phoenix, AZ 85045",3,2,1854,zillow_ph,http://www.zillow.com/homedetails/16053-S-18th-Ave-Phoenix-AZ-85045/8284954_zpid/,-112.099,33.2999,380.094,,,1,rental,1450,open,,,2015-09-15,Ahwatukee Foothills 0,274,PH
"3029 E Roveen Ave, Phoenix, AZ 85032",3,2,1632,zillow_ph,http://www.zillow.com/homedetails/3029-E-Roveen-Ave-Phoenix-AZ-85032/7814896_zpid/,-112.016,33.6055,431.878,,,1,rental,1495,open,,,2015-09-15,Paradise Valley,288,PH
"12219 S Shasta Pl, Phoenix, AZ 85044",3,2,2300,zillow_ph,http://www.zillow.com/homedetails/12219-S-Shasta-Pl-Phoenix-AZ-85044/8149449_zpid/,-111.994,33.3358,398.106,,,1,rental,1450,open,,,2015-09-18,Ahwatukee Foothills 0,274,PH
"6018 W Mulberry Dr, Phoenix, AZ 85033",3,1,1030,zillow_ph,http://www.zillow.com/homedetails/6018-W-Mulberry-Dr-Phoenix-AZ-85033/7497852_zpid/,-112.189,33.4872,332.562,,,1,rental,795,open,,,2015-09-14,Maryvale,208,PH
"1626 W Saint Catherine Ave, Phoenix, AZ 85041",3,2,1345,zillow_ph,http://www.zillow.com/homedetails/1626-W-Saint-Catherine-Ave-Phoenix-AZ-85041/56392365_zpid/,-112.094,33.3885,335.423,,,1,rental,1000,open,,,2015-09-11,South Mountain,151,PH
