,address,ypred,list,gain-loss,rent,cap rate
4089533,"1878 W Southbrooke Cir, Tucson, AZ 85705 ",168775.125,129900,38875.125,1368.9888916015625,0.12646549028098536
4094306,"4037 N 4th Ave, Tucson, AZ 85705 ",168775.125,129900,38875.125,1532.21533203125,0.14154414152713626
4093540,"3317 N Geronimo Ave, Tucson, AZ 85705 ",178847.359375,140000,38847.359375,1532.21533203125,0.13133274274553572
4092213,"2743 N Malibu Dr, Tucson, AZ 85705 ",119686.2734375,80900,38786.2734375,1368.9888916015625,0.20306387129171818
4095101,"4270 N Limberlost Pl, Tucson, AZ 85705 ",168775.125,129990,38785.125,1695.1640625,0.15648872028617586
4089845,"1941 W Southbrooke Cir, Tucson, AZ 85705 ",168775.125,130000,38775.125,1695.1640625,0.1564766826923077
4090051,"1983 W Katie Ln, Tucson, AZ 85705 ",168775.125,130000,38775.125,1532.21533203125,0.14143526141826923
4094948,"4231 N Limberlost Pl, Tucson, AZ 85705 ",168775.125,130000,38775.125,2082.126953125,0.19219633413461537
4094995,"4254 N Limberlost Cir, Tucson, AZ 85705 ",168775.125,130000,38775.125,1695.1640625,0.1564766826923077
4115610,"5801 E 29th St, Tucson, AZ 85711 ",154157.203125,115500,38657.203125,952.5640258789062,0.09896769311417748
4109657,"4702 E Cecelia St, Tucson, AZ 85711 ",128516.8046875,89900,38616.8046875,1695.1640625,0.22627328976640712
4097876,"1021 N Alamo Ave, Tucson, AZ 85711 ",123082.7890625,84500,38582.7890625,1532.21533203125,0.21759270987426035
4216716,"846 W Vanover Rd, Tucson, AZ 85705 ",128280.0234375,89900,38380.0234375,1695.1640625,0.22627328976640712
4090382,"2101 W Calle Narciso, Tucson, AZ 85705 ",177368.875,139000,38368.875,1368.9888916015625,0.11818609487410071
4094581,"4137 N Nidito Pl, Tucson, AZ 85705 ",177368.875,139000,38368.875,1695.1640625,0.1463450989208633
4098370,"1618 S Arcadia Ave, Tucson, AZ 85711 ",120348.4140625,82000,38348.4140625,2082.126953125,0.30470150533536583
4099914,"2042 S Jefferson Ave, Tucson, AZ 85711 ",120348.4140625,82000,38348.4140625,2082.126953125,0.30470150533536583
4216719,"849 W Glenn St, Tucson, AZ 85705 ",128280.0234375,89990,38290.0234375,1695.1640625,0.22604699133237027
4092980,"308 E Laguna St, Tucson, AZ 85705 ",128280.0234375,90000,38280.0234375,1532.21533203125,0.20429537760416666
4092702,"301 E Laguna St, Tucson, AZ 85705 ",128280.0234375,90000,38280.0234375,2082.126953125,0.27761692708333335
4096969,"5257 N Crowley Ln, Tucson, AZ 85705 ",137279.890625,99000,38279.890625,1532.21533203125,0.18572307054924242
4096554,"4982 N Casas Serenas Dr, Tucson, AZ 85705 ",133896.078125,95900,37996.078125,1532.21533203125,0.1917266317453076
