apartment name,configuration,num bedroom,num bathroom,size,rent,units page,address,address_origin_pattern,address_origin_url,apartment page,origin_url,origin_pattern,createdAt,updatedAt,pingedAt
Avalon at Mission Bay North,1 bed 1 bath 674 sqft,1 bed,1 bath,674 sqft,"3,665",http://www.zillow.com/homedetails/255-King-St-606031-San-Francisco-CA-94107/2102873507_zpid/,"255 King St San Francisco, CA 94107",@@apartment page@@,http://www.zillow.com/b/avalon-at-mission-bay-north-san-francisco-ca-5XjxVP/,http://www.zillow.com/b/avalon-at-mission-bay-north-san-francisco-ca-5XjxVP/,"http://www.zillow.com/homes/for_rent/San-Francisco-CA/condo,apartment_duplex_type/20330_rid/days_sort/37.844901,-122.274227,37.696454,-122.600727_rect/11_zm/4_p/","http://www.zillow.com/homes/for_rent/San-Francisco-CA/condo,apartment_duplex_type/20330_rid/37.844901,-122.274227,37.696454,-122.600727_rect/11_zm/",2015-07-05 09:27:52,2015-07-05 09:27:52,2015-07-05 09:27:52
AVA Nob Hill,1 bed 1 bath 556 sqft,1 bed,1 bath,556 sqft,"3,495",http://www.zillow.com/homedetails/965-Sutter-St-604794-San-Francisco-CA-94109/2103477822_zpid/,"965 Sutter St San Francisco, CA 94109",@@apartment page@@,http://www.zillow.com/b/ava-nob-hill-san-francisco-ca-5XkHq6/,http://www.zillow.com/b/ava-nob-hill-san-francisco-ca-5XkHq6/,"http://www.zillow.com/homes/for_rent/San-Francisco-CA/condo,apartment_duplex_type/20330_rid/days_sort/37.844901,-122.274227,37.696454,-122.600727_rect/11_zm/5_p/","http://www.zillow.com/homes/for_rent/San-Francisco-CA/condo,apartment_duplex_type/20330_rid/37.844901,-122.274227,37.696454,-122.600727_rect/11_zm/",2015-07-05 09:27:52,2015-07-05 09:27:52,2015-07-05 09:27:52
1190 Mission Street,1 bed 1 bath -- sqft,1 bed,1 bath,-- sqft,"3,300",http://www.zillow.com/homedetails/1190-Mission-St-1555163-San-Francisco-CA-94103/2103213211_zpid/,"1190 Mission St San Francisco, CA 94103",@@apartment page@@,http://www.zillow.com/b/1190-mission-street-san-francisco-ca-5XjVtb/,http://www.zillow.com/b/1190-mission-street-san-francisco-ca-5XjVtb/,"http://www.zillow.com/homes/for_rent/San-Francisco-CA/condo,apartment_duplex_type/20330_rid/days_sort/37.844901,-122.274227,37.696454,-122.600727_rect/11_zm/5_p/","http://www.zillow.com/homes/for_rent/San-Francisco-CA/condo,apartment_duplex_type/20330_rid/37.844901,-122.274227,37.696454,-122.600727_rect/11_zm/",2015-07-05 09:27:52,2015-07-05 09:27:52,2015-07-05 09:27:52
2000 Post,1 bed 1 bath 625 sqft,1 bed,1 bath,625 sqft,"3,217",http://www.zillow.com/homedetails/2000-Post-St-1473-San-Francisco-CA-94115/2103284153_zpid/,"2000 Post St San Francisco, CA 94115",@@apartment page@@,http://www.zillow.com/b/2000-post-san-francisco-ca-5XjRNn/,http://www.zillow.com/b/2000-post-san-francisco-ca-5XjRNn/,"http://www.zillow.com/homes/for_rent/San-Francisco-CA/condo,apartment_duplex_type/20330_rid/days_sort/37.844901,-122.274227,37.696454,-122.600727_rect/11_zm/5_p/","http://www.zillow.com/homes/for_rent/San-Francisco-CA/condo,apartment_duplex_type/20330_rid/37.844901,-122.274227,37.696454,-122.600727_rect/11_zm/",2015-07-05 09:27:52,2015-07-05 09:27:52,2015-07-05 09:27:52
Avalon Sunset Towers,"2 beds 1 bath 1,083 sqft",2 beds,1 bath,"1,083 sqft","4,160",http://www.zillow.com/homedetails/8-Locksley-Ave-609738-San-Francisco-CA-94122/2102631589_zpid/,"8 Locksley Ave San Francisco, CA 94122",@@apartment page@@,http://www.zillow.com/b/avalon-sunset-towers-san-francisco-ca-5XjLKv/,http://www.zillow.com/b/avalon-sunset-towers-san-francisco-ca-5XjLKv/,"http://www.zillow.com/homes/for_rent/San-Francisco-CA/condo,apartment_duplex_type/20330_rid/days_sort/37.844901,-122.274227,37.696454,-122.600727_rect/11_zm/5_p/","http://www.zillow.com/homes/for_rent/San-Francisco-CA/condo,apartment_duplex_type/20330_rid/37.844901,-122.274227,37.696454,-122.600727_rect/11_zm/",2015-07-05 09:27:52,2015-07-05 09:27:52,2015-07-05 09:27:52
Avalon at Mission Bay North,"2 beds 2 baths 1,186 sqft",2 beds,2 baths,"1,186 sqft","4,980",http://www.zillow.com/homedetails/255-King-St-606077-San-Francisco-CA-94107/2103464879_zpid/,"255 King St San Francisco, CA 94107",@@apartment page@@,http://www.zillow.com/b/avalon-at-mission-bay-north-san-francisco-ca-5XjxVP/,http://www.zillow.com/b/avalon-at-mission-bay-north-san-francisco-ca-5XjxVP/,"http://www.zillow.com/homes/for_rent/San-Francisco-CA/condo,apartment_duplex_type/20330_rid/days_sort/37.844901,-122.274227,37.696454,-122.600727_rect/11_zm/4_p/","http://www.zillow.com/homes/for_rent/San-Francisco-CA/condo,apartment_duplex_type/20330_rid/37.844901,-122.274227,37.696454,-122.600727_rect/11_zm/",2015-07-05 09:27:52,2015-07-05 09:27:52,2015-07-05 09:27:52
Avalon at Mission Bay North,1 bed 1 bath 787 sqft,1 bed,1 bath,787 sqft,"4,050",http://www.zillow.com/homedetails/255-King-St-606036-San-Francisco-CA-94107/2103464898_zpid/,"255 King St San Francisco, CA 94107",@@apartment page@@,http://www.zillow.com/b/avalon-at-mission-bay-north-san-francisco-ca-5XjxVP/,http://www.zillow.com/b/avalon-at-mission-bay-north-san-francisco-ca-5XjxVP/,"http://www.zillow.com/homes/for_rent/San-Francisco-CA/condo,apartment_duplex_type/20330_rid/days_sort/37.844901,-122.274227,37.696454,-122.600727_rect/11_zm/4_p/","http://www.zillow.com/homes/for_rent/San-Francisco-CA/condo,apartment_duplex_type/20330_rid/37.844901,-122.274227,37.696454,-122.600727_rect/11_zm/",2015-07-05 09:27:52,2015-07-05 09:27:52,2015-07-05 09:27:52
Avalon at Mission Bay North,1 bed 1 bath 723 sqft,1 bed,1 bath,723 sqft,"3,770",http://www.zillow.com/homedetails/255-King-St-606050-San-Francisco-CA-94107/2103464894_zpid/,"255 King St San Francisco, CA 94107",@@apartment page@@,http://www.zillow.com/b/avalon-at-mission-bay-north-san-francisco-ca-5XjxVP/,http://www.zillow.com/b/avalon-at-mission-bay-north-san-francisco-ca-5XjxVP/,"http://www.zillow.com/homes/for_rent/San-Francisco-CA/condo,apartment_duplex_type/20330_rid/days_sort/37.844901,-122.274227,37.696454,-122.600727_rect/11_zm/4_p/","http://www.zillow.com/homes/for_rent/San-Francisco-CA/condo,apartment_duplex_type/20330_rid/37.844901,-122.274227,37.696454,-122.600727_rect/11_zm/",2015-07-05 09:27:52,2015-07-05 09:27:52,2015-07-05 09:27:52
Avalon at Mission Bay North,Studio 1 bath 601 sqft,Studio,1 bath,601 sqft,"3,760",http://www.zillow.com/homedetails/255-King-St-606112-San-Francisco-CA-94107/2102774645_zpid/,"255 King St San Francisco, CA 94107",@@apartment page@@,http://www.zillow.com/b/avalon-at-mission-bay-north-san-francisco-ca-5XjxVP/,http://www.zillow.com/b/avalon-at-mission-bay-north-san-francisco-ca-5XjxVP/,"http://www.zillow.com/homes/for_rent/San-Francisco-CA/condo,apartment_duplex_type/20330_rid/days_sort/37.844901,-122.274227,37.696454,-122.600727_rect/11_zm/4_p/","http://www.zillow.com/homes/for_rent/San-Francisco-CA/condo,apartment_duplex_type/20330_rid/37.844901,-122.274227,37.696454,-122.600727_rect/11_zm/",2015-07-05 09:27:52,2015-07-05 09:27:52,2015-07-05 09:27:52
AVA Nob Hill,1 bed 1 bath 566 sqft,1 bed,1 bath,566 sqft,"3,475",http://www.zillow.com/homedetails/965-Sutter-St-604795-San-Francisco-CA-94109/2103174934_zpid/,"965 Sutter St San Francisco, CA 94109",@@apartment page@@,http://www.zillow.com/b/ava-nob-hill-san-francisco-ca-5XkHq6/,http://www.zillow.com/b/ava-nob-hill-san-francisco-ca-5XkHq6/,"http://www.zillow.com/homes/for_rent/San-Francisco-CA/condo,apartment_duplex_type/20330_rid/days_sort/37.844901,-122.274227,37.696454,-122.600727_rect/11_zm/5_p/","http://www.zillow.com/homes/for_rent/San-Francisco-CA/condo,apartment_duplex_type/20330_rid/37.844901,-122.274227,37.696454,-122.600727_rect/11_zm/",2015-07-05 09:27:52,2015-07-05 09:27:52,2015-07-05 09:27:52
1190 Mission Street,1 bed 1 bath -- sqft,1 bed,1 bath,-- sqft,"2,850",http://www.zillow.com/homedetails/1190-Mission-St-812232-San-Francisco-CA-94103/2103213210_zpid/,"1190 Mission St San Francisco, CA 94103",@@apartment page@@,http://www.zillow.com/b/1190-mission-street-san-francisco-ca-5XjVtb/,http://www.zillow.com/b/1190-mission-street-san-francisco-ca-5XjVtb/,"http://www.zillow.com/homes/for_rent/San-Francisco-CA/condo,apartment_duplex_type/20330_rid/days_sort/37.844901,-122.274227,37.696454,-122.600727_rect/11_zm/5_p/","http://www.zillow.com/homes/for_rent/San-Francisco-CA/condo,apartment_duplex_type/20330_rid/37.844901,-122.274227,37.696454,-122.600727_rect/11_zm/",2015-07-05 09:27:52,2015-07-05 09:27:52,2015-07-05 09:27:52
2000 Post,1 bed 1 bath 625 sqft,1 bed,1 bath,625 sqft,"3,057",http://www.zillow.com/homedetails/2000-Post-St-40-San-Francisco-CA-94115/2104141274_zpid/,"2000 Post St San Francisco, CA 94115",@@apartment page@@,http://www.zillow.com/b/2000-post-san-francisco-ca-5XjRNn/,http://www.zillow.com/b/2000-post-san-francisco-ca-5XjRNn/,"http://www.zillow.com/homes/for_rent/San-Francisco-CA/condo,apartment_duplex_type/20330_rid/days_sort/37.844901,-122.274227,37.696454,-122.600727_rect/11_zm/5_p/","http://www.zillow.com/homes/for_rent/San-Francisco-CA/condo,apartment_duplex_type/20330_rid/37.844901,-122.274227,37.696454,-122.600727_rect/11_zm/",2015-07-05 09:27:52,2015-07-05 09:27:52,2015-07-05 09:27:52
Avalon Sunset Towers,2 beds 1 bath 882 sqft,2 beds,1 bath,882 sqft,"3,900",http://www.zillow.com/homedetails/8-Locksley-Ave-609736-San-Francisco-CA-94122/2102631591_zpid/,"8 Locksley Ave San Francisco, CA 94122",@@apartment page@@,http://www.zillow.com/b/avalon-sunset-towers-san-francisco-ca-5XjLKv/,http://www.zillow.com/b/avalon-sunset-towers-san-francisco-ca-5XjLKv/,"http://www.zillow.com/homes/for_rent/San-Francisco-CA/condo,apartment_duplex_type/20330_rid/days_sort/37.844901,-122.274227,37.696454,-122.600727_rect/11_zm/5_p/","http://www.zillow.com/homes/for_rent/San-Francisco-CA/condo,apartment_duplex_type/20330_rid/37.844901,-122.274227,37.696454,-122.600727_rect/11_zm/",2015-07-05 09:27:52,2015-07-05 09:27:52,2015-07-05 09:27:52
Avalon at Mission Bay North,"2 beds 2 baths 1,112 sqft",2 beds,2 baths,"1,112 sqft","4,894",http://www.zillow.com/homedetails/255-King-St-606100-San-Francisco-CA-94107/2103464869_zpid/,"255 King St San Francisco, CA 94107",@@apartment page@@,http://www.zillow.com/b/avalon-at-mission-bay-north-san-francisco-ca-5XjxVP/,http://www.zillow.com/b/avalon-at-mission-bay-north-san-francisco-ca-5XjxVP/,"http://www.zillow.com/homes/for_rent/San-Francisco-CA/condo,apartment_duplex_type/20330_rid/days_sort/37.844901,-122.274227,37.696454,-122.600727_rect/11_zm/4_p/","http://www.zillow.com/homes/for_rent/San-Francisco-CA/condo,apartment_duplex_type/20330_rid/37.844901,-122.274227,37.696454,-122.600727_rect/11_zm/",2015-07-05 09:27:52,2015-07-05 09:27:52,2015-07-05 09:27:52
Avalon at Mission Bay North,"1 bed 1 bath 1,105 sqft",1 bed,1 bath,"1,105 sqft","4,015",http://www.zillow.com/homedetails/255-King-St-606063-San-Francisco-CA-94107/2102383697_zpid/,"255 King St San Francisco, CA 94107",@@apartment page@@,http://www.zillow.com/b/avalon-at-mission-bay-north-san-francisco-ca-5XjxVP/,http://www.zillow.com/b/avalon-at-mission-bay-north-san-francisco-ca-5XjxVP/,"http://www.zillow.com/homes/for_rent/San-Francisco-CA/condo,apartment_duplex_type/20330_rid/days_sort/37.844901,-122.274227,37.696454,-122.600727_rect/11_zm/4_p/","http://www.zillow.com/homes/for_rent/San-Francisco-CA/condo,apartment_duplex_type/20330_rid/37.844901,-122.274227,37.696454,-122.600727_rect/11_zm/",2015-07-05 09:27:52,2015-07-05 09:27:52,2015-07-05 09:27:52
Avalon at Mission Bay North,1 bed 1 bath 683 sqft,1 bed,1 bath,683 sqft,"3,735",http://www.zillow.com/homedetails/255-King-St-606067-San-Francisco-CA-94107/2103406803_zpid/,"255 King St San Francisco, CA 94107",@@apartment page@@,http://www.zillow.com/b/avalon-at-mission-bay-north-san-francisco-ca-5XjxVP/,http://www.zillow.com/b/avalon-at-mission-bay-north-san-francisco-ca-5XjxVP/,"http://www.zillow.com/homes/for_rent/San-Francisco-CA/condo,apartment_duplex_type/20330_rid/days_sort/37.844901,-122.274227,37.696454,-122.600727_rect/11_zm/4_p/","http://www.zillow.com/homes/for_rent/San-Francisco-CA/condo,apartment_duplex_type/20330_rid/37.844901,-122.274227,37.696454,-122.600727_rect/11_zm/",2015-07-05 09:27:52,2015-07-05 09:27:52,2015-07-05 09:27:52
Avalon at Mission Bay North,Studio 1 bath 533 sqft,Studio,1 bath,533 sqft,"3,125",http://www.zillow.com/homedetails/255-King-St-606114-San-Francisco-CA-94107/2103464871_zpid/,"255 King St San Francisco, CA 94107",@@apartment page@@,http://www.zillow.com/b/avalon-at-mission-bay-north-san-francisco-ca-5XjxVP/,http://www.zillow.com/b/avalon-at-mission-bay-north-san-francisco-ca-5XjxVP/,"http://www.zillow.com/homes/for_rent/San-Francisco-CA/condo,apartment_duplex_type/20330_rid/days_sort/37.844901,-122.274227,37.696454,-122.600727_rect/11_zm/4_p/","http://www.zillow.com/homes/for_rent/San-Francisco-CA/condo,apartment_duplex_type/20330_rid/37.844901,-122.274227,37.696454,-122.600727_rect/11_zm/",2015-07-05 09:27:52,2015-07-05 09:27:52,2015-07-05 09:27:52
AVA Nob Hill,Studio 1 bath 441 sqft,Studio,1 bath,441 sqft,"2,795",http://www.zillow.com/homedetails/965-Sutter-St-604803-San-Francisco-CA-94109/2103190644_zpid/,"965 Sutter St San Francisco, CA 94109",@@apartment page@@,http://www.zillow.com/b/ava-nob-hill-san-francisco-ca-5XkHq6/,http://www.zillow.com/b/ava-nob-hill-san-francisco-ca-5XkHq6/,"http://www.zillow.com/homes/for_rent/San-Francisco-CA/condo,apartment_duplex_type/20330_rid/days_sort/37.844901,-122.274227,37.696454,-122.600727_rect/11_zm/5_p/","http://www.zillow.com/homes/for_rent/San-Francisco-CA/condo,apartment_duplex_type/20330_rid/37.844901,-122.274227,37.696454,-122.600727_rect/11_zm/",2015-07-05 09:27:52,2015-07-05 09:27:52,2015-07-05 09:27:52
2000 Post,2 beds 2 baths 950 sqft,2 beds,2 baths,950 sqft,"4,516",http://www.zillow.com/homedetails/2000-Post-St-42-San-Francisco-CA-94115/2104274063_zpid/,"2000 Post St San Francisco, CA 94115",@@apartment page@@,http://www.zillow.com/b/2000-post-san-francisco-ca-5XjRNn/,http://www.zillow.com/b/2000-post-san-francisco-ca-5XjRNn/,"http://www.zillow.com/homes/for_rent/San-Francisco-CA/condo,apartment_duplex_type/20330_rid/days_sort/37.844901,-122.274227,37.696454,-122.600727_rect/11_zm/5_p/","http://www.zillow.com/homes/for_rent/San-Francisco-CA/condo,apartment_duplex_type/20330_rid/37.844901,-122.274227,37.696454,-122.600727_rect/11_zm/",2015-07-05 09:27:52,2015-07-05 09:27:52,2015-07-05 09:27:52
2000 Post,Studio 1 bath 600 sqft,Studio,1 bath,600 sqft,"3,140",http://www.zillow.com/homedetails/2000-Post-St-44-San-Francisco-CA-94115/2103498183_zpid/,"2000 Post St San Francisco, CA 94115",@@apartment page@@,http://www.zillow.com/b/2000-post-san-francisco-ca-5XjRNn/,http://www.zillow.com/b/2000-post-san-francisco-ca-5XjRNn/,"http://www.zillow.com/homes/for_rent/San-Francisco-CA/condo,apartment_duplex_type/20330_rid/days_sort/37.844901,-122.274227,37.696454,-122.600727_rect/11_zm/5_p/","http://www.zillow.com/homes/for_rent/San-Francisco-CA/condo,apartment_duplex_type/20330_rid/37.844901,-122.274227,37.696454,-122.600727_rect/11_zm/",2015-07-05 09:27:52,2015-07-05 09:27:52,2015-07-05 09:27:52
Avalon Sunset Towers,1 bed 1 bath 771 sqft,1 bed,1 bath,771 sqft,"3,660",http://www.zillow.com/homedetails/8-Locksley-Ave-609734-San-Francisco-CA-94122/2102163723_zpid/,"8 Locksley Ave San Francisco, CA 94122",@@apartment page@@,http://www.zillow.com/b/avalon-sunset-towers-san-francisco-ca-5XjLKv/,http://www.zillow.com/b/avalon-sunset-towers-san-francisco-ca-5XjLKv/,"http://www.zillow.com/homes/for_rent/San-Francisco-CA/condo,apartment_duplex_type/20330_rid/days_sort/37.844901,-122.274227,37.696454,-122.600727_rect/11_zm/5_p/","http://www.zillow.com/homes/for_rent/San-Francisco-CA/condo,apartment_duplex_type/20330_rid/37.844901,-122.274227,37.696454,-122.600727_rect/11_zm/",2015-07-05 09:27:52,2015-07-05 09:27:52,2015-07-05 09:27:52
NEMA,1 bed 1 bath 902 sqft,1 bed,1 bath,902 sqft,"4,620",http://www.zillow.com/homedetails/8-10th-St-215053-San-Francisco-CA-94103/2103387184_zpid/,"8 10th St San Francisco, CA 94103",@@apartment page@@,http://www.zillow.com/b/nema-san-francisco-ca-5Xsmy4/,http://www.zillow.com/b/nema-san-francisco-ca-5Xsmy4/,"http://www.zillow.com/homes/for_rent/San-Francisco-CA/condo,apartment_duplex_type/20330_rid/days_sort/37.844901,-122.274227,37.696454,-122.600727_rect/11_zm/4_p/","http://www.zillow.com/homes/for_rent/San-Francisco-CA/condo,apartment_duplex_type/20330_rid/37.844901,-122.274227,37.696454,-122.600727_rect/11_zm/",2015-07-05 09:27:52,2015-07-05 09:27:52,2015-07-05 09:27:52
Avalon at Mission Bay North,1 bed 1 bath 814 sqft,1 bed,1 bath,814 sqft,"3,885",http://www.zillow.com/homedetails/255-King-St-606061-San-Francisco-CA-94107/2103045218_zpid/,"255 King St San Francisco, CA 94107",@@apartment page@@,http://www.zillow.com/b/avalon-at-mission-bay-north-san-francisco-ca-5XjxVP/,http://www.zillow.com/b/avalon-at-mission-bay-north-san-francisco-ca-5XjxVP/,"http://www.zillow.com/homes/for_rent/San-Francisco-CA/condo,apartment_duplex_type/20330_rid/days_sort/37.844901,-122.274227,37.696454,-122.600727_rect/11_zm/4_p/","http://www.zillow.com/homes/for_rent/San-Francisco-CA/condo,apartment_duplex_type/20330_rid/37.844901,-122.274227,37.696454,-122.600727_rect/11_zm/",2015-07-05 09:27:52,2015-07-05 09:27:52,2015-07-05 09:27:52
Avalon at Mission Bay North,1 bed 1 bath 837 sqft,1 bed,1 bath,837 sqft,"3,735",http://www.zillow.com/homedetails/255-King-St-606043-San-Francisco-CA-94107/2102742302_zpid/,"255 King St San Francisco, CA 94107",@@apartment page@@,http://www.zillow.com/b/avalon-at-mission-bay-north-san-francisco-ca-5XjxVP/,http://www.zillow.com/b/avalon-at-mission-bay-north-san-francisco-ca-5XjxVP/,"http://www.zillow.com/homes/for_rent/San-Francisco-CA/condo,apartment_duplex_type/20330_rid/days_sort/37.844901,-122.274227,37.696454,-122.600727_rect/11_zm/4_p/","http://www.zillow.com/homes/for_rent/San-Francisco-CA/condo,apartment_duplex_type/20330_rid/37.844901,-122.274227,37.696454,-122.600727_rect/11_zm/",2015-07-05 09:27:52,2015-07-05 09:27:52,2015-07-05 09:27:52
Mosso,2 beds 2 baths 920 sqft,2 beds,2 baths,920 sqft,"4,656",http://www.zillow.com/homedetails/900-Folsom-St-569071-San-Francisco-CA-94107/2103332457_zpid/,"900 Folsom St San Francisco, CA 94107",@@apartment page@@,http://www.zillow.com/b/mosso-san-francisco-ca-5XjPfY/,http://www.zillow.com/b/mosso-san-francisco-ca-5XjPfY/,"http://www.zillow.com/homes/for_rent/San-Francisco-CA/condo,apartment_duplex_type/20330_rid/37.844901,-122.274227,37.696454,-122.600727_rect/11_zm/","http://www.zillow.com/homes/for_rent/San-Francisco-CA/condo,apartment_duplex_type/20330_rid/37.844901,-122.274227,37.696454,-122.600727_rect/11_zm/",2015-07-05 09:27:52,2015-07-05 09:27:52,2015-07-05 09:27:52
AVA Nob Hill,Studio 1 bath 371 sqft,Studio,1 bath,371 sqft,"2,550",http://www.zillow.com/homedetails/965-Sutter-St-604802-San-Francisco-CA-94109/2102928010_zpid/,"965 Sutter St San Francisco, CA 94109",@@apartment page@@,http://www.zillow.com/b/ava-nob-hill-san-francisco-ca-5XkHq6/,http://www.zillow.com/b/ava-nob-hill-san-francisco-ca-5XkHq6/,"http://www.zillow.com/homes/for_rent/San-Francisco-CA/condo,apartment_duplex_type/20330_rid/days_sort/37.844901,-122.274227,37.696454,-122.600727_rect/11_zm/5_p/","http://www.zillow.com/homes/for_rent/San-Francisco-CA/condo,apartment_duplex_type/20330_rid/37.844901,-122.274227,37.696454,-122.600727_rect/11_zm/",2015-07-05 09:27:52,2015-07-05 09:27:52,2015-07-05 09:27:52
2000 Post,2 beds 2 baths 925 sqft,2 beds,2 baths,925 sqft,"4,354",http://www.zillow.com/homedetails/2000-Post-St-41-San-Francisco-CA-94115/2104450902_zpid/,"2000 Post St San Francisco, CA 94115",@@apartment page@@,http://www.zillow.com/b/2000-post-san-francisco-ca-5XjRNn/,http://www.zillow.com/b/2000-post-san-francisco-ca-5XjRNn/,"http://www.zillow.com/homes/for_rent/San-Francisco-CA/condo,apartment_duplex_type/20330_rid/days_sort/37.844901,-122.274227,37.696454,-122.600727_rect/11_zm/5_p/","http://www.zillow.com/homes/for_rent/San-Francisco-CA/condo,apartment_duplex_type/20330_rid/37.844901,-122.274227,37.696454,-122.600727_rect/11_zm/",2015-07-05 09:27:52,2015-07-05 09:27:52,2015-07-05 09:27:52
2000 Post,Studio 1 bath 475 sqft,Studio,1 bath,475 sqft,"2,952",http://www.zillow.com/homedetails/2000-Post-St-49512-San-Francisco-CA-94115/2104819527_zpid/,"2000 Post St San Francisco, CA 94115",@@apartment page@@,http://www.zillow.com/b/2000-post-san-francisco-ca-5XjRNn/,http://www.zillow.com/b/2000-post-san-francisco-ca-5XjRNn/,"http://www.zillow.com/homes/for_rent/San-Francisco-CA/condo,apartment_duplex_type/20330_rid/days_sort/37.844901,-122.274227,37.696454,-122.600727_rect/11_zm/5_p/","http://www.zillow.com/homes/for_rent/San-Francisco-CA/condo,apartment_duplex_type/20330_rid/37.844901,-122.274227,37.696454,-122.600727_rect/11_zm/",2015-07-05 09:27:52,2015-07-05 09:27:52,2015-07-05 09:27:52
